Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur||Senior Executive Engineer-IV,SSD-554/2025,2025_HPSEB_99687_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualifying requirement related documents,10-Feb-2025 05:00 PM,07-Mar-2025 03:00 PM,10-Feb-2025 05:05 PM,07-Mar-2025 11:00 AM,,,10-Feb-2025 05:05 PM,07-Mar-2025 11:00 AM,17-Mar-2025 03:00 PM,"98,358",No,fixed,,Nil,Nil,1.0,2nd Extension in due dates,Date,,1.0,ICICI BANK,"1,180",Nil,Nil,No,"SE(Design), ES HPSEBL, Hamirpur","O/o Electrical System Complex, Mattansidh Hamirpur-177001",c/o 66kV S/C Transmission Line on D/C Towers by replacement of existing Rail Pole structures of 66kV Baddi to Barotiwala Line at Village Katha on Turn Key Basis,c/o 66kV S/C Transmission Line on D/C Towers by replacement of existing Rail Pole structures of 66kV Baddi to Barotiwala Line at Village Katha on Turn Key Basis,Please refer Tender documents.,,"98,35,775",Electrical Works,,Tender,180.0,,"Nalagarh, Distt. Solan HP",174101.0,"Mattansidh, Hamirpur-177001","O/o SE(Design), ES HPSEBL, Hamirpur-177001",15-Feb-2025 11:30 AM,"Mattansidh, Hamirpur-177001",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Commercial Qualifying Requirement related documents,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Signed copy of detailed estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Schedule A to M and other tender related schedules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Power of attorney, non blacklisting undertaking etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Check List for Bids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"GST, PAN, ITRs and other related documents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender and Contract Forms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any Other tender related documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Percentage BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
