education_loss_id,disaster_id_x,department_id,district_id,developmentId,schools_damaged,other_details,status_x,entry_by,entry_date,ip_addr,institute_type_id,RecordStatus,block_id,economic_loss,updated_by,incidentdate,district_name,block_name,education_loss_det_id,disaster_id_y,school_name,damage_details,status_y,schooldayslost,classroomsdamaged,amountloss,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
2,335,5,25,1,1,heavy rainfall,Active,2170,2020-03-17 14:29:00.810,164.100.138.237,2,1,123,3.0,,2020-03-16,SOLAN ,Patta Mehlog,1.0,2733.0,GSSS Salohi,,Active,0.0,0.0,25.0,solan,,Krishangarh,,KRISHANGARH,02-031-00061,,
2,335,5,25,1,1,heavy rainfall,Active,2170,2020-03-17 14:29:00.810,164.100.138.237,2,1,123,3.0,,2020-03-16,SOLAN ,Patta Mehlog,2.0,2733.0,GSSS Oel,,Active,0.0,0.0,30.0,solan,,Krishangarh,,KRISHANGARH,02-031-00061,,
26,11121,1041,15,1,1,Soli and boulders has fallen in the wall of MDM Kitchen,Active,2026,2021-07-28 12:31:43.463,49.36.186.114,1002,1,2,2.0,4344.0,2021-07-25,BILASPUR ,Ghumarwin-I,26.0,7793.0,GHS Shehrol,,Active,0.0,0.0,0.5,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
27,11121,1041,15,1,1,Boundary Wall & Toilet damage due to rain,Active,2026,2021-07-28 16:36:39.560,49.36.186.114,2,1,1,2.0,4344.0,2021-07-25,BILASPUR ,BILASPUR SADAR,,,,,,,,,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
28,11121,1041,15,1,1,Wall of Room damaged due to heavy rain,Active,2026,2021-07-28 16:37:40.630,49.36.186.114,2,1,1,2.0,4344.0,2021-07-25,BILASPUR ,BILASPUR SADAR,,,,,,,,,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
29,11121,5,-1,1,1,"Boundary Wall, Stairs and Visor of Roof damaged due to heavy rain",Active,2026,2021-07-28 16:39:09.113,117.215.253.209,2,0,0,2.0,,2021-07-25,,,27.0,7893.0,GSSS Kanda,,Active,0.0,0.0,10.0,,,,,,,,
30,11121,1041,15,1,1,"Boundary Wall, Stairs and Visor of Roof damaged due to heavy rain",Active,2026,2021-07-28 16:40:01.107,49.36.186.114,2,1,1,2.0,4344.0,2021-07-25,BILASPUR ,BILASPUR SADAR,28.0,7994.0,GHS Jasana,,Active,0.0,0.0,1.9,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
31,11121,1041,15,1,1,Boundary Wall,Active,2026,2021-07-28 16:40:41.970,49.36.186.114,2,1,1,2.0,4344.0,2021-07-25,BILASPUR ,BILASPUR SADAR,,,,,,,,,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
46,20288,5,15,1,1,"Kitchen damaged due to rain at GPS Chhat, P.O. Rishikesh, Tehsil Jhandutta",Active,2026,2022-08-31 12:07:18.420,49.36.186.114,2,1,4,1.0,,2022-08-29,BILASPUR ,Jhandutta,35.0,8877.0,GSSS TISSA,,Active,0.0,0.0,0.5,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
48,20278,5,-1,1,3,Damage of School Playground,Active,2170,2022-09-24 16:10:25.220,61.3.94.130,1002,0,0,929700.0,,2022-08-29,,,37.0,11173.0,GHS JATKARI,,Active,0.0,0.0,2.25,,,,,,,,
49,19586,5,-1,1,4,,Active,2170,2022-09-26 16:34:31.537,117.220.23.146,1002,0,0,1606700.0,,2022-08-10,,,38.0,11175.0,GHS PANDTAH,,Active,0.0,0.0,0.5,,,,,,,,
50,20770,5,25,1,2,,Active,2170,2022-09-27 11:04:37.957,117.220.23.146,1002,2,119,350000.0,,2022-08-19,SOLAN ,Dharampur,39.0,11174.0,GHS KARYAS PANGI,,Active,0.0,0.0,3.5,solan,,Arki,,ARKI,02-031-00057,,
51,20770,5,25,1,1,,Active,2170,2022-09-27 11:07:41.530,117.220.23.146,1002,2,121,677000.0,,2022-08-19,SOLAN ,Kuthar,40.0,11178.0,GHS PANJOH,,Active,0.0,0.0,0.3,solan,,Solan,,SOLAN,02-031-00064,,
52,20770,5,25,1,1,,Active,2170,2022-09-27 11:12:54.400,117.220.23.146,1002,2,124,579700.0,,2022-08-19,SOLAN ,Ramshehar,41.0,11179.0,GSSS LAHRA,,Active,0.0,0.0,1.5,solan,,Ramshahr,,RAMSHAHR,02-031-00063,,
54,24316,5,15,1,1,Retaining wall and boundary wall fallen down due to heavy rain ,Active,2026,2023-06-27 15:48:27.317,164.100.138.238,2,1,1,2.0,,2023-06-23,BILASPUR ,BILASPUR SADAR,44.0,11270.0,GSSS khusnageri,,Active,0.0,0.0,5.0,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
66,24503,5,15,1,1,Landsliding due to heavy rain,Active,2026,2023-07-07 11:50:57.943,49.36.184.72,2,1,1,0.5,,2023-07-04,BILASPUR ,BILASPUR SADAR,59.0,12715.0,GSSS Sanawar,,Active,0.0,0.0,7.0,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
67,24503,5,15,1,1,Retaining Wall damaged due to heavy rain,Active,2026,2023-07-07 11:54:26.120,49.36.184.72,2,1,4,2.75,,2023-07-04,BILASPUR ,Jhandutta,,,,,,,,,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
68,24503,5,15,1,1,Retaining Wall damaged due to heavy rain,Active,2026,2023-07-07 11:57:54.933,49.36.184.72,2,1,2,2.0,,2023-07-04,BILASPUR ,Ghumarwin-I,61.0,12729.0,GSSS Sanawar,,Active,0.0,0.0,15.0,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
71,24576,5,15,1,1,Retaining wall fallen down due to heavy rain ,Active,2026,2023-07-10 14:35:07.460,49.36.184.72,1002,1,4,1.5,,2023-07-09,BILASPUR ,Jhandutta,63.0,16501.0,GMSSS BHARIAN KOTHI,,Active,0.0,0.0,8.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
72,24621,5,15,1,1,Boundary wall damaged due to heavy rain.,Active,2026,2023-07-10 16:43:00.157,49.36.184.72,2,1,5,2.0,,2023-07-10,BILASPUR ,Swarghat,64.0,16504.0,GMSSS Bhariankothi,,Active,0.0,0.0,800000.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
78,24721,5,15,1,1,Retaining Wall,Active,2026,2023-07-12 16:54:16.057,164.100.138.238,1002,1,4,500000.0,,2023-07-11,BILASPUR ,Jhandutta,,,,,,,,,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
79,24721,5,15,1,1,The stairs of the school building have fallen due to heavy rain,Active,2026,2023-07-12 16:56:43.130,164.100.138.238,2,1,2,35000.0,,2023-07-11,BILASPUR ,Ghumarwin-I,71.0,18120.0,GSSS Baha,,Active,0.0,0.0,10.0,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
80,24721,5,-1,1,1,land sliding,Active,2026,2023-07-12 16:59:16.260,164.100.138.238,2,0,0,50000.0,,2023-07-11,,,,,,,,,,,,,,,,,,
81,24721,5,15,1,1,land sliding,Active,2026,2023-07-12 17:01:53.850,164.100.138.238,2,1,1,50000.0,,2023-07-11,BILASPUR ,BILASPUR SADAR,1071.0,19723.0,GHS SAROG,,Active,0.0,0.0,413461.0,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
82,24721,5,15,1,1,The roof of two rooms of the school has damaged,Active,2026,2023-07-12 17:05:36.137,164.100.138.238,2,1,5,300000.0,,2023-07-11,BILASPUR ,Swarghat,1072.0,19722.0,GSSS KAKIRA,,Active,0.0,0.0,500000.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
83,24721,5,15,1,1,land sliding,Active,2026,2023-07-12 17:06:50.127,164.100.138.238,2,1,1,50000.0,,2023-07-11,BILASPUR ,BILASPUR SADAR,1073.0,19724.0,GSSS BAAT,,Active,0.0,0.0,500000.0,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
84,24781,5,15,1,1,"The wall adjacent to the playground of the school has sunk into the ground, due to which the playground has been damaged.",Active,2026,2023-07-13 16:40:35.773,49.36.184.72,2,2,5,0.5,,2023-07-12,BILASPUR ,Swarghat,1074.0,19725.0,GSSS THULEL,,Active,0.0,0.0,300000.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
85,24781,5,15,1,1,Land Sliding,Active,2026,2023-07-13 16:42:01.740,49.36.184.72,2,2,4,2.3,,2023-07-12,BILASPUR ,Jhandutta,1075.0,20195.0,GSSS MORTHU,,Active,0.0,0.0,800000.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
86,24781,5,15,1,1,Land Sliding,Active,2026,2023-07-13 16:44:30.797,49.36.184.72,2,2,4,0.8,,2023-07-12,BILASPUR ,Jhandutta,1076.0,20197.0,GSSS PARCHHORE,,Active,0.0,0.0,500000.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
87,24781,5,15,1,1,The wall of the school toilet is damage.,Active,2026,2023-07-14 16:29:14.777,164.100.138.238,2,2,1,1.5,,2023-07-12,BILASPUR ,BILASPUR SADAR,1077.0,20197.0,GSSS DADRIYARA,,Active,0.0,0.0,400000.0,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
88,24781,5,15,1,1,Land Sliding,Active,2026,2023-07-14 16:31:24.750,164.100.138.238,2,2,5,0.5,,2023-07-12,BILASPUR ,Swarghat,1078.0,20197.0,GSSS THULEL,,Active,0.0,0.0,1200000.0,bilaspur,,Bharari,Jhanduta,BHARARI,02-030-02104,,
89,24781,5,15,1,1,The walls of the old building and toilet have collapsed due to heavy rains,Active,2026,2023-07-14 16:33:02.733,164.100.138.238,2,2,3,4.0,,2023-07-12,BILASPUR ,Ghumarwin-II,,,,,,,,,bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
90,24924,5,15,1,1,"Cracks have appeared in the rooms of the school building. Due to the daily rains, the ground is sinking inwards, due to which there is a possibility of damage in many places in the building.",Active,2026,2023-07-15 16:37:43.653,164.100.138.238,2,2,1,12.0,,2023-07-14,BILASPUR ,BILASPUR SADAR,,,,,,,,,bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
