Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP",BLP-BLP-00736 NIT No. 15090-15190 dated 25/11/2024,2024_HPIPH_95840_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Proof of Tender Cost as per NIT,27-Nov-2024 10:00 AM,09-Dec-2024 11:30 AM,27-Nov-2024 10:00 AM,09-Dec-2024 11:00 AM,,,27-Nov-2024 10:00 AM,09-Dec-2024 11:00 AM,15-Jan-2025 02:45 PM,"73,700",Yes,fixed,,EE JSV Bilaspur,Bilaspur,1.0,ICICI BANK,800.0,EE JSV Bilaspur,Bilaspur,Yes,Executive Engineer,Jal Shakti Vibhag Division Bilaspur,"Providing LWSS to Solag Jurasi and Dhar Tatoh in Tehsil Sadar District Bilaspur (SH Providing  Erection of submersible Centrifugal pumping machinery with allied accessories providing laying jointing, testing of MSERW pipe for 1st stage Laying jointin","Providing LWSS to Solag Jurasi and Dhar Tatoh in Tehsil Sadar District Bilaspur (SH Providing  Erection of submersible Centrifugal pumping machinery with allied accessories providing laying jointing, testing of MSERW pipe for 1st stage Laying jointin",Please refer Tender documents.,,"44,11,868",Civil Works,,Tender,120.0,180.0,Sub Division Bilaspur Section Panjgain,174001.0,,,,EE JSV Division Bilaspur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest Money or certificate of exemption of Earnest Money Deposit along with Affidavit as per NIT,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration with Jal Shakti Vighag in appropriate class and latest renewal thereof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PAN No. / GST registration/ Latest ITR and EPF Number as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of undertaking that I have carefully studied all the terms and conditions stipulated in the con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Authorization letter regarding digital signature certificate (DSC) of the person authorized by the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Pump Characteristics curves in PDF format indicating Horse Power required at duty point as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,viii)	Dealership authorization certificate of manufacture shall be uploaded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,x)	Scanned copy of latest income clearance certificate duly issued by the competent authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
