Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,PW-RD-GA-T-5150-5250dt28-7-21,2021_PWD_51070_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER FORM,11-Aug-2021 04:00 PM,18-Aug-2021 11:00 AM,11-Aug-2021 04:00 PM,17-Aug-2021 06:00 PM,,,11-Aug-2021 04:00 PM,17-Aug-2021 06:00 PM,15-Sep-2021 03:00 PM,"20,000",No,fixed,,Nil,Nil,1.0,Certificate Details,Affidavit regarding correctness of bid,Required in tender document in bidder file 1,,1.0,ICICI BANK,500.0,Nil,Nil,No,E E B and R Divn HPPWD ROHRU,E E B and R Divn HPPWD ROHRU,C/O Mehandli Tikkar road km 0/0 to 28/600,(SH-C/O R/wall PCC 1 3 6 at RD 0/216.50 to 0/223),Please refer Tender documents.,,"9,80,820",Civil Works - Roads,,Tender,45.0,60.0,Rohru,171207.0,,,,E E HPPWD ROHRU,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,EARNEST MONEY,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,CONTRACTOR REGISTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PAN NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,EPF NUMBER  GST NUMBER AND SALES TAX NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,MACHINARY AND TOOLS DETAILS AS GIVEN IN SCHEDULE F FOR CLAUSE 18 OF GENERAL RULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,AFFIDAVIT REGARDING GAZETTE NONGAZET CORRECTNESS OF INFORMATION SUBMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"physical submission submit should be compulsory otherwise tender will be rejected, UTR No copy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,the required documents if not found the bidder shall not be Considered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
