Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Paonta,Irrigation and Public Health,HP",PNT-SMR02-720 No.12541-12640 Dt. 09.12.2024,2024_HPIPH_96598_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,cost of Tender as per tender documents,16-Dec-2024 12:00 PM,23-Dec-2024 12:30 PM,16-Dec-2024 12:00 PM,23-Dec-2024 11:00 AM,16-Dec-2024 12:00 PM,23-Dec-2024 11:00 AM,16-Dec-2024 12:00 PM,23-Dec-2024 11:00 AM,13-Jan-2025 02:30 PM,"1,13,000",Yes,fixed,,EE JS Division Paonta Sahib,Paonta Sahib,1.0,ICICI BANK,800.0,EE JS Division Paonta Sahib,Paonta Sahib,No,Paonta Sahib,Jal Shakti Division Paonta Sahib,Construction Of 03 Nos Irrigation Tube well in GP Danda Pagar 04 Nos in GP Bhagani 04 Nos in GP Gorkhuwala 03 Nos in GP Salwala and 2 Nos in GP Khodi Majri in Tehsil Paonta Sahib District Sirmour (HP),"Supply, Erection Commissioning of Submersible Pumping machinery with allied accessories, Laying an djointing of Rising Main , CO o03 Mauin delivery Tanks for T Wells i) Singhpur, ii) Puruwala Dobri iii) Bharoli, iv) Salwala-1, v) Salwala-II, vi",Please refer to tender documents,,"80,23,768",Civil Works,,Tender,120.0,180.0,Paonta Sahib,173025.0,,,,Jal Shakti Division Paonta Sahib,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest Money as per Tender documents. in case EMD Exemption attach latest affidavit for non-exhaust,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PAN GST and EPF registration or undertaking about EPF to be submitted before award of work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of valid and legible enlistment form HP Jal Shakti Vibhag HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Pump and motor Selection with Curve chart a/w Authorization of Dealership/Sub-Dealership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding careful study of tender documents before quoting the rates and visit of site.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,undertaking compliance the provision of Labour )R of A) HP Rules 1974 (mention name of work with dt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Undertaking for compliance the provision of HP Build. and ores.const. workers Rules 2008, work n dt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding work will not be executed in joint venture and will not be sublet to other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
