Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur,SSD-530/2024,2024_HPSEB_90818_1,Yes,Open Tender,Tender cum Auction,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,List of executed works and PERFORMANCE CERTIFICATES,22-Jul-2024 05:00 PM,03-Sep-2024 11:30 AM,22-Jul-2024 05:05 PM,02-Sep-2024 05:00 PM,,,22-Jul-2024 05:10 PM,02-Sep-2024 05:00 PM,05-Oct-2024 10:40 AM,"1,65,370",No,fixed,,Nil,Nil,1.0,Extension of due date,Date,,1.0,ICICI BANK,"11,800",Nil,Nil,No,"SE (Design) ES, HPSEBL, Hamirpur","O/o SE (Design) ES, HPSEBL, Mattansidh Hamirpur-177001",Diversion-shifting of 66 KV Kumarsain Nogli transmission line from Rail Pole No- 82 to Rail Pole No- 89 likely to be submerged in proposed Luhri HEP Dam of SJVNL,Diversion-shifting of 66 KV Kumarsain Nogli transmission line from Rail Pole No- 82 to Rail Pole No- 89 likely to be submerged in proposed Luhri HEP Dam of SJVNL,Please refer Tender documents.,,"1,65,36,565",Electrical Works,,Tender,180.0,240.0,Shimla District,171004.0,MattanSidh Hamirpur,"O/o SE (Design) ES, HPSEBL, Mattansidh Hamirpur-177001",02-Aug-2024 11:00 AM,MattanSidh Hamirpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Test Reports,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,No Technical and Commercial Deviation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Techno commercial Schedule A to M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Abstract of Financial Qualifying requirements such as turnover, bank solvancy and bid capacity etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Firm Registration certificate, GST Registration, PAN Card, ITRs and Non Blacklisting certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney to sign tender documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee and EMD payment details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Any other documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Main BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
