Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -1,Irrigation and Public Health,HP",8147-8197,2024_HPIPH_95795_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as per NIT,25-Nov-2024 05:30 PM,06-Dec-2024 11:30 AM,25-Nov-2024 05:30 PM,05-Dec-2024 05:00 PM,,,25-Nov-2024 05:30 PM,05-Dec-2024 05:00 PM,08-Jan-2025 11:20 AM,"1,84,530",Yes,fixed,,Executive Engineer,Jal Shakti Division Kullu,1.0,ICICI BANK,"1,500",Executive Engineer,Jal Shakti Division Kullu,No,Executive Engineer,JAL SHAKTI DIVISION KULLU,A R  M O Sewerage Scheme Bhuntar Town,SH Operation  repair and maintenance of 0.46 MLD STP at Sharabai  zone B C including complete distribution network 8.00 KM for 3 years,Please refer Tender documents.,,"1,52,03,027",Civil Works,,Tender,120.0,1095.0,Sarabai near Bhunter,175125.0,Office of Superintending Engineer,JAL SHAKTI CIRCLE KULLU,02-Dec-2024 11:00 AM,JSV Division Kullu,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of tender as per NIT,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An affidavit submit by the bidder/firm should not have been panelized under Clause-3 as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of PAN No GST registration EPF and ITR as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Authorization letter regarding DSC as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Resource deployment plan clearly depicting the deployment of worker of different class as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of undertaking that i have carefully studied all the Terms and Condition as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Similar Work Done / Experience Certificate for O M Sewerage Scheme as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Time span of O M of STP must be one year minimum certified by the Executive Engineer as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
