Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur,SSD-517/2023,2023_HPSEB_77689_1,Yes,Open Tender,Item Wise,Works,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Form and Tender Performa and list of vendors,17-Aug-2023 05:35 PM,29-Sep-2023 03:00 PM,17-Aug-2023 05:40 PM,29-Sep-2023 11:00 AM,,,24-Aug-2023 09:00 AM,29-Sep-2023 11:00 AM,04-May-2024 01:15 PM,"41,000",No,fixed,,Nil,Nil,1.0,Corrigendum II for due date extension,Date,,1.0,ICICI BANK,"5,900",Nil,Nil,No,"SE (Design), ES, HPSEBL, Mattansidh, Hamirpur","O/o SE (Design), ES, HPSEBL, Mattansidh, Hamirpur","Repair and overhauling of 01 No. 66/11 kV 10 MVA 3-Phase Power Transformer lying at 66 kV Sub-Station, HPSEBL, Sansarpur Terrace","Repair and overhauling of 01 No. 66/11 kV 10 MVA 3-Phase Power Transformer lying at 66 kV Sub-Station, HPSEBL, Sansarpur Terrace",Please refer Tender documents.,,"40,45,748",Electrical Works,,Tender,240.0,180.0,Sansarpur Terrace,176501.0,Mattansidh Hamirpur,"O/o SE (Design), ES, HPSEBL, Mattansidh, Hamirpur",22-Aug-2023 09:00 AM,"O/o SE (Design), ES, HPSEBL, Mattansidh, Hamirpur",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,List of Past Supplies/repairs PERFORMANCE CERTIFICATES of transformers,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Test Reports viz Lightening Impulse Voltage withstand test/ routine and temperature rise test report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,No Technical and Commercial Deviation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,GTPs and Technocommercial Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Abstract of Financial Qualifying requirements such as turnover, bank solvancy and bid capacity etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Firm Registration certificate, GST Registration, PAN Card, ITRs and   Non Blacklisting certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney to sign tender documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Any other documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee and EMD payment details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Main BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Detailed BOQ to be uploaded in RAR format with main BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
