Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP",11151-11250,2024_HPIPH_86543_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender form as per NIT, Cost of Earnest Money as per NIT",20-Feb-2024 05:00 PM,29-Feb-2024 11:30 AM,20-Feb-2024 05:00 PM,29-Feb-2024 11:00 AM,,,20-Feb-2024 05:00 PM,29-Feb-2024 11:00 AM,10-Apr-2024 03:10 PM,"19,73,975",No,fixed,,"Executive Engineer, Jal Shakti Division, Pragpur",Pragpur,1.0,ICICI BANK,"2,500","Executive Engineer, Jal Shakti Division, Pragpur",Pragpur,No,Executive Engineer,"Jal Shakti Division, Pragpur",Providing sewerage scheme to Heritage village Garli and Pragpur in tehsil Pragpur District Kangra (HP),Providing sewerage scheme to Heritage village Garli and Pragpur in tehsil Pragpur Distt. Kangra (HP),Please refer Tender documents.,,"19,73,97,514",Civil Works,,Tender,120.0,730.0,"Executive Engineer, Jal Shakti Division,Pragpur",177107.0,link shall be shared separately,through video conferencing with Chief Engineer Jal Shakti zone Dharamshala,26-Feb-2024 11:00 AM,Pragpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of Enlistment with Jal Shakti Vibhag,",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of GST, Copy of EPF, Copy of Income Tax Return, Copy of PAN No.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Annual turnover of Last Three Years , Copy of Bid Form as per Chapter IV duly accepted as per NIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,copy of Pre-qualification criteria proof- Financial Qualification and all other documents as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of Similar nature of Work  and all special condition as per NIT, Joint venture is Not Allowed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of Bid Capacity, copy of Value of Civil Engineering works executed during the last five years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of DSC Authorizations, Copy of All Other Documents as per NIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,calculation and size of various components of STP alongwith their fitment on the uploaded contour pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,make and model of energy efficient pumping machinery alongwith pump characteristic curves as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The bidder shall submit a list of works which are in progress or in hand on the Performa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
