Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-II,Irrigation and Public Health,HP",UNA-UNA03-733,2024_HPIPH_88769_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form,07-Jun-2024 05:00 PM,15-Jun-2024 11:30 AM,07-Jun-2024 05:00 PM,14-Jun-2024 05:00 PM,07-Jun-2024 05:00 PM,14-Jun-2024 05:00 PM,07-Jun-2024 05:00 PM,14-Jun-2024 05:00 PM,28-Jun-2024 12:20 PM,"2,46,875",Yes,fixed,,Executive Engineer Jal Shakti Division Thanakalan,Thanakalan,1.0,ICICI BANK,"2,500",Executive Engineer Jal Shakti Division Thanakalan,Thanakalan,Yes,Executive Engineer,Jal Shakti Division Thanakalan,"Construction of Rain Water Harvesting Structure Jassana Khad, Bangana Khad, Thanakalan Khad, and Chaproh Khad for irrigation facility in Tehsil Bangana Distt Una HP","Construction of Rain Water Harvesting Structure (RWHS- 2) on Bangana Khad Construction of Rain Water Harvesting Structure (RWHS-3) on Thanakalan Khad near village Thanakalan, Construction of Rain water harvesting Structure (RWHS-4) on Chaproh Khad)",Please refer Tender documents.,,"2,14,37,460",Civil Works,,Tender,120.0,548.0,Thanakalan,174321.0,Jal Shakti Circle Una,Superintending Engineer Jal Shakti Circle Una,13-Jun-2024 12:30 PM,Thanakalan,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest Money,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Pre-Qualification of the Bidders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PAN Income Tax and GST Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Information regarding any litigation or arbitration during the last three years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Name of Firm, Address, Telephone No., Mob. No., Fax No., E-mail ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PW Form-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PW Form-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
