Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP",SHL-SMR03-780-JSV DIV-SHILLAI 893-950 Dt 7.06.2024,2024_HPIPH_88766_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,07-Jun-2024 05:00 PM,18-Jun-2024 12:30 PM,07-Jun-2024 05:00 PM,18-Jun-2024 09:00 AM,,,07-Jun-2024 05:00 PM,18-Jun-2024 09:00 AM,11-Jul-2024 11:25 AM,"2,07,000",Yes,fixed,,Executive Engineer Jal Shakti Division Shillai,Executive Engineer Jal Shakti Division Shillai,1.0,ICICI BANK,"1,500",Executive Engineer Jal Shakti Division Shillai,Executive Engineer Jal Shakti Division Shillai,No,Executive Engineer Jal Shakti Division Shillai,Executive Engineer Jal Shakti Division Shillai,Providing LWSS to Guddi in GP Sharli Manpur in Tehsil Kamroo Dstt Sirmour HP,C O Raw water tank 95000 lts cap C O Sedimantation Tank 30000 ltrs cap Filter bed 60.48 Sqm 3 units 28.31 Sqm C O RCC circular sump well 125000 ltrs cap C O RCC circular storage tank 140000 ltrs cap CO Storage Tank 30000 ltrs cap CO Storage,Please refer Tender documents.,,"1,74,56,374",Pumps/Motors,,Tender,120.0,365.0,Shillai,173027.0,,,,Shillai,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form as mentioned in NIT,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration with Jal Shakti Vibhag in appropriate Class and latest renewal thereof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of EPF registration, GST and PAN as mentioned in NIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding Joint venture is not allowed mentioning name of the work with date as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking carefully study terms and conditions with mentioning name of work and date as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,affidavit mentioning name of the work with date specifying that benefit availed under earnest money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,authorization and Dealership with undertaking of Curve Chart of Pumping Machinery and scanned photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,experience of providing and fixing of pumping machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking with mention name of work and date that he will comply with the provision of contract La,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
