Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Tender Stage
Fabrication and supply of 24 (twenty four) Nos. Water Tender Pump (Type-B),Fabrication and supply of 24 (twenty four) Nos. Water Tender Pump (Type-B),Please refer Tender documents. ,NA ,"10,08,00,000",Composite Works,NA ,Tender,365.0,60.0,Guwahati,781001.0,Guwahati ,"O/o the Director Fire and Emergency Services, Assam, Panbazar, Guwahati-781001 ",27-Dec-2016 04:00 PM ,0/o the Director Fire and Emergency Services Assam,No ,No,1.0,DATE,Date,,1.0,Fee/PreQual/Technical,.pdf,EMD,1.0,DD - Demand Draft,16-Dec-2016 01:00 PM,17-Jan-2017 11:00 AM,16-Dec-2016 01:30 PM,16-Jan-2017 03:00 PM,NA ,NA ,16-Dec-2016 01:30 PM,16-Jan-2017 03:00 PM,30-Jan-2017 03:00 PM,"20,00,000",Yes,fixed,,"Director Fire and Emergency Services, Assam",Guwahati,Director- Fire and Emergency Services-Assam,F and ES/PS/271/4015 dated 15.12.2016,2016_FESA_1322_1,Yes,Open Tender,Works,Works,2.0,No,No,Offline,No,No,No,"Director Fire and Emergency Services, Assam","O/o the Director Fire and Emergency Services, Assam, Panbazar, Guwahati-781001",0.0,Nil,Nil,No,AOC,Technical,TECHNICAL OPENING SUMMARY,Pulin Chandra Roy,25-Jan-2017 12:43 PM,technical_1970.pdf,Director- Fire and Emergency Services-Assam,2016_FESA_1322_1,F and ES/PS/271/4015 dated 15.12.2016,Fabrication and supply of 24 (twenty four) Nos. Water Tender Pump (Type-B),1,7317,Agni Industrial Fire Services Limited,09-Jan-2017 01:41 PM,Rejected-AOC,,19-Dec-2017 04:31 PM,J Khersa,Internal,L Goswamai T C Borah J c Nath,Pulin Chandra Roy,25-Jan-2017 12:56 PM,30-Jan-2017 03:00 PM,techsummary_1970.pdf (731.46 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,8329,Ambala Coach Builders,16-Jan-2017 11:49 AM,Rejected-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Document,3.0,BG - Bank Guarantee Irrevocable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,3,6815,ANAND FABRICATORS & ENGINEERS,15-Jan-2017 06:58 PM,Rejected-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,4,7224,AshokaHightec Pvt. Ltd.,07-Jan-2017 02:05 PM,Rejected-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,5,7717,Garrison Engineering Company Pvt. Ltd.,14-Jan-2017 03:26 PM,Rejected-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,6,7456,Hindusthan Technologies.com,07-Jan-2017 07:52 PM,Rejected-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,7,7728,M/S. VIJAY FIRE VEHICLES AND PUMPS LIMITED,16-Jan-2017 02:25 PM,Not Admitted-Fee/PreQual/Technical,,25-Jan-2017 12:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,8,7344,Shri Ganesh Fire Equipments Pvt. Ltd.,14-Jan-2017 05:33 PM,Not Admitted-Fee/PreQual/Technical,,25-Jan-2017 12:43 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,9,8371,TEK CHAND and SONS,16-Jan-2017 11:55 AM,Rejected-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,10,6852,united manufacturing co.,16-Jan-2017 11:53 AM,Accepted-AOC,,19-Dec-2017 04:31 PM,,,,,,,,AOC
