S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,BC - Bankers Cheque,350.0,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",Shimla,No,PWD,SD-III-CB-Tender/2019-20-2346 dated 25-05-2019,2019_PWD_29238_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,10-Jun-2019 05:00 PM,22-Jun-2019 11:00 AM,10-Jun-2019 05:00 PM,21-Jun-2019 05:00 PM,NA ,NA ,10-Jun-2019 05:00 PM,21-Jun-2019 05:00 PM,05-Jul-2019 01:10 PM,R/R damages to approach road from Manchanda to block D at IGMC Shimla. (SH- C/O R/Wall at RDs 0/115 to 0/135.),R/R damages to approach road from Manchanda to block D at IGMC Shimla. (SH- C/O R/Wall at RDs 0/115 to 0/135.),As per bidding documents ,NA ,"7,68,621",Civil Works,NA ,Tender,120.0,60.0,IGMC Shimla,171001.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3),"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","15,380",No,fixed,,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",Shimla,AOC,ER. A.K.Soni,External,Sh.G.R.Thakur Sh.R.L.Sharma. Sh.R.S.Thakur.,Raj Kumar Verma,05-Jul-2019 01:05 PM,05-Jul-2019 01:10 PM,techsummary_42343.pdf (252.81 KB),PWD,2019_PWD_29238_2,SD-III-CB-Tender/2019-20-2346 dated 25-05-2019,R/R damages to approach road from Manchanda to block D at IGMC Shimla. (SH- C/O R/Wall at RDs 0/115 to 0/135.),07-Aug-2019,"INR 768,621",30.0,Ajay Kumar Soni,14-Aug-2019 12:46 PM,29238-2.pdf (444.00 KB),AOC,ER. A.K.Soni,Internal,Sh.G.R.Thakur Sh.R.L.Sharma. Sh.R.S.Thakur.,Raj Kumar Verma,05-Jul-2019 03:14 PM,finsummary_42343.pdf (223.07 KB),1.0,122200.0,Suresh Kumar,INR,"977,925",Finance,Bid opening summary,Raj Kumar Verma,05-Jul-2019 03:08 PM,finance_42343.pdf,BOQ Comparative Chart,1.0,122182.0,Devi Prakash Sharma,21-Jun-2019 01:18 PM,Rejected-AOC,L5,14-Aug-2019 12:46 PM,Technical,Bid opening summary,Raj Kumar Verma,22-Jun-2019 11:56 AM,technical_42343.pdf,AOC
2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money as per schedule F (6.5),,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,122214.0,HARGOVIND RANA,21-Jun-2019 03:46 PM,Rejected-AOC,L2,14-Aug-2019 12:46 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,122184.0,Kuldeep Sharma,21-Jun-2019 02:26 PM,Rejected-AOC,L6,14-Aug-2019 12:46 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,HP.PWD Form No-8,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,122342.0,Narender Singh,21-Jun-2019 01:19 PM,Rejected-AOC,L4,14-Aug-2019 12:46 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,122200.0,Suresh Kumar,20-Jun-2019 04:13 PM,Accepted-AOC,L1,14-Aug-2019 12:46 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,122277.0,SURESH KUMAR,20-Jun-2019 10:06 PM,Rejected-AOC,L3,14-Aug-2019 12:46 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration as per General Rule No 21. Copy of GST No.,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Sales tax registration as per General Rule No 21 (in H.P.) Copy of Tin No.,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN Card.,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
