Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
19-Sep-2017 09:00 AM,17-Oct-2017 12:30 PM,19-Sep-2017 10:00 AM,16-Oct-2017 05:00 PM,NA ,NA ,19-Sep-2017 03:00 PM,16-Oct-2017 05:00 PM,15-Dec-2017 02:20 PM,PWD,6339-438 dt 13-9-2017,2017_PWD_18227_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,1.0,DD - Demand Draft,350.0,EE PWD Shillai,Shillai,No,EE PWD Shillai,EE PWD Shillai,Construction of School Gate and boundary wall at Govt. Sr. Sec. School Koti Bounch Sub - Tehsil Ronhat District Sirmour HP,Construction of School Gate and boundary wall at Govt. Sr. Sec. School Koti Bounch Sub - Tehsil Ronhat District Sirmour HP,Please refer tender documents ,NA ,"1,23,570",Civil Works - Roads,NA ,Tender,90.0,120.0,Shillai,173029.0,NA ,NA ,NA ,EE PWD Shillai,No ,No,"2,500",No,fixed,,EE PWD Shillai,Shillai,AOC,1.0,70433.0,SAHI RAM CONTRACTOR,INR,"99,966",Finance,technical summary,Pramod Upreti,06-Aug-2019 01:09 PM,finance_24678.pdf,BOQ Comparative Chart,1.0,70507.0,dinesh singta,16-Oct-2017 04:27 PM,Rejected-Finance,not lowest,06-Aug-2019 01:28 PM,Technical,Summary,Pramod Upreti,26-Oct-2017 11:44 AM,None,PWD,2017_PWD_18227_3,6339-438 dt 13-9-2017,Construction of School Gate and boundary wall at Govt. Sr. Sec. School Koti Bounch Sub - Tehsil Ronhat District Sirmour HP,Er. Pramod Upreti EE,Internal,Sh. Raghubir AE Sh. Khazan Singh TA Sh. Anil Jaswal DHD,Pramod Upreti,15-Dec-2017 02:11 PM,15-Dec-2017 02:20 PM,techsummary_24678.pdf (328.39 KB),"EE Shillai,",Internal,"AE Shillai, DAO, Supdt. DHD, TA",Pramod Upreti,06-Aug-2019 01:28 PM,finsummary_24678.pdf (55.58 KB),06-Aug-2019,"INR 123,570",120.0,Pramod Upreti,06-Aug-2019 01:30 PM,94.pdf (145.00 KB),Award letter,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,70377.0,RAVINDER SINGH,13-Oct-2017 10:56 PM,Rejected-Technical,Not Qualify,15-Dec-2017 02:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,70433.0,SAHI RAM CONTRACTOR,15-Oct-2017 09:16 PM,Accepted-AOC,Lowest,06-Aug-2019 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Sales tax registration-refer general rule sr. No 21 and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Listofmachinerytoolplant alongwithproofofowner ship i.e.R.C.andpurchasebills S.No 6.19Ref.clauseno18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
