Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,500",EE HPPWD Division Tanda at Nagrota Bagwan,Tanda at Nagrota Bagwan,Yes,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form,Executive Engineer,HP PWD Division Tanda at Nagrota Bagwan,Construction of Govt. B. Pharmacy College at Nagrota Bagwan in Distt Kangra (HP),Construction of boundary wall around the periphery of campus etc,Please refer Tender documents. ,NA ,"25,44,881",Civil Works,NA ,Tender,120.0,180.0,TANDA,176002.0,NA ,NA ,NA ,EE HP PWD Division Tanda at Nagrota Bagwan,No ,No,"45,680",No,fixed,,EE HPPWD Division Tanda at Nagrota Bagwan,Tanda at Nagrota Bagwan,10-Jun-2019 04:00 PM,28-Jun-2019 11:30 AM,10-Jun-2019 04:00 PM,27-Jun-2019 05:00 PM,NA ,NA ,10-Jun-2019 04:00 PM,27-Jun-2019 05:00 PM,15-Jul-2019 11:00 AM,1.0,DD - Demand Draft,PWD,PWD CIVIL-1026-1043-TANDA,2019_PWD_29107_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Dr Suresh Kumar Walia,Internal,Ravi Bhushan AE Sh Pankaj Rana TA Ajit Kumar Supdt Gr II Suraj Parkash DAO Vijay Sharma HDM,Suresh Kumar Walia,12-Jul-2019 02:29 PM,15-Jul-2019 11:00 AM,techsummary_42168.pdf (525.86 KB),PWD,2019_PWD_29107_2,PWD CIVIL-1026-1043-TANDA,Construction of Govt. B. Pharmacy College at Nagrota Bagwan in Distt Kangra (HP),30-Aug-2019,"INR 2,991,587",180.0,Suresh Kumar Walia,30-Aug-2019 03:41 PM,Award.pdf.pdf (440.00 KB),Award,Dr Suresh Kumar Walia,Internal,Ravi Bhushan AE Sh Pankaj Rana TA Ajit Kumar Supdt Gr II Suraj Parkash DAO Vijay Sharma HDM,Suresh Kumar Walia,15-Jul-2019 01:00 PM,finsummary_42168.pdf (525.86 KB),1.0,123138.0,AMIT KUMAR SHARMA,27-Jun-2019 01:45 PM,Rejected-AOC,L3,30-Aug-2019 03:41 PM,Technical,sum,Suresh Kumar Walia,12-Jul-2019 02:26 PM,technical_42168.pdf,Finance,Sum,Suresh Kumar Walia,15-Jul-2019 12:55 PM,finance_42168.pdf,BOQ Comparative Chart,1.0,123166.0,PAWAN THAKUR GOVT CONTRACTOR,INR,"2,991,587.43",AOC
,,,,,,.pdf,Earnest Money in shape of FDR as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,123186.0,Anubhav Sharma,27-Jun-2019 04:14 PM,Rejected-Technical,Not fulfill criteria,12-Jul-2019 02:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Affidavit that the information submitted with bid namely ( ) are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,123068.0,Harminder Singh,27-Jun-2019 09:28 AM,Rejected-AOC,L5,30-Aug-2019 03:41 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Contractor registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,123105.0,Neeraj,27-Jun-2019 09:25 AM,Rejected-AOC,L4,30-Aug-2019 03:41 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Under taking that no arbitration/litigation with PWD is pending in any court of Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,123086.0,PARDEEP KUMAR,27-Jun-2019 06:47 AM,Rejected-AOC,L2,30-Aug-2019 03:41 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,123166.0,PAWAN THAKUR GOVT CONTRACTOR,27-Jun-2019 03:22 PM,Accepted-AOC,L1,30-Aug-2019 03:41 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,123128.0,VENYA CONSTRUCTIONS AND SUPPLIER,27-Jun-2019 01:18 PM,Rejected-AOC,L6,30-Aug-2019 03:41 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,PAN No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Affidavit regarding near relative working in the PWD and no relation gazetted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Work done certificate as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Detail of Machinery as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
