Cover No,Cover,Document Type,Description,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of tender form(Indicated in schedule F),1.0,DD - Demand Draft,1.0,All tenders due for bid submission closing on 26-June-2018 Between 09.00 Hrs and 18.55 Hrs IST are extended by 24 hours.,Admin Corrigendum Date Extend,,"Ordinary repair to Nahan Sahrahan Kumarhatti road NH 907A km 0/0 to 78/0 (SH Providing and laying cement concrete paver block in km 2/330 to 2/380, 2/610 to 2/685, 3/130 to 3/215, (Correction in between Rd 2/380 to 2/610) and 4/670 to 4/775)","Ordinary repair to Nahan Sahrahan Kumarhatti road NH 907A km 0/0 to 78/0 (SH Providing and laying cement concrete paver block in km 2/330 to 2/380, 2/610 to 2/685, 3/130 to 3/215, (Correction in between Rd 2/380 to 2/610) and 4/670 to 4/775)",refer tender document ,NA ,"18,59,440",Civil Works - Roads,NA ,Tender,120.0,60.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,07-Jun-2019 04:00 PM,28-Jun-2019 11:00 AM,07-Jun-2019 04:30 PM,27-Jun-2019 11:30 AM,NA ,NA ,07-Jun-2019 04:30 PM,27-Jun-2019 11:30 AM,02-Jul-2019 03:25 PM,Executive Engineer,Executive Engineer NH Division HPPWD Nahan,"35,500",No,fixed,,EE NH Division Nahan,Nahan,PWD,NH Nahan NIT NO. 940-60 dated 28.05.2019,2019_PWD_29159_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,500.0,EE NH Division Nahan,Nahan,No,AOC,Er VK Aggarwal,Internal,TA Supttd DHD DAO AE Dhaulakuan,Vijay Kumar Aggarwal,02-Jul-2019 03:23 PM,02-Jul-2019 03:25 PM,techsummary_42235.pdf (1886.96 KB),PWD,2019_PWD_29159_1,NH Nahan NIT NO. 940-60 dated 28.05.2019,"Ordinary repair to Nahan Sahrahan Kumarhatti road NH 907A km 0/0 to 78/0 (SH Providing and laying cement concrete paver block in km 2/330 to 2/380, 2/610 to 2/685, 3/130 to 3/215, (Correction in between Rd 2/380 to 2/610) and 4/670 to 4/775)",31-Aug-2019,"INR 2,976,936",60.0,Anil Kumar Sharma,31-Aug-2019 01:53 PM,AwardPaver.pdf (739.00 KB),award,Er VK Aggarwal,Internal,TA Supttd DHD DAO AE Dhaulakuan,Vijay Kumar Aggarwal,25-Jul-2019 03:11 PM,finsummary_42235.pdf (101.78 KB),1.0,122884.0,AIDANT IMPLEMENTATION PRIVATE LIMITED,25-Jun-2019 12:15 PM,Rejected-AOC,2nd lowest,31-Aug-2019 01:53 PM,Technical,Opening Summary,Vijay Kumar Aggarwal,29-Jun-2019 11:35 AM,technical_42235.pdf,Finance,Summary,Vijay Kumar Aggarwal,25-Jul-2019 03:05 PM,finance_42235.pdf,BOQ Comparative Chart,1.0,122954.0,Tapender Thakur,INR,"2,976,936",AOC
,,.pdf,Earnest Money(Indicate in Schedule F),2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,123075.0,Anil Sharma,26-Jun-2019 08:45 PM,Rejected-Technical,Non Responsive,02-Jul-2019 03:23 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Contractors registration(Refer General Rule,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,122984.0,Gurmeet Singh,25-Jun-2019 09:52 PM,Rejected-AOC,3rd lowest,31-Aug-2019 01:53 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,GST Registration(Refer General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,122989.0,NASEEM AHMED,25-Jun-2019 11:02 PM,Rejected-Technical,Non Responsive,02-Jul-2019 03:23 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Work In hand certificate(General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,122973.0,Naveen Chauhan,25-Jun-2019 06:30 PM,Rejected-Technical,Non responsive,02-Jul-2019 03:23 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,"List of Machinery, Tools, Plant(Refer Schedule F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,122969.0,Rahul Chuhan,25-Jun-2019 05:50 PM,Rejected-Technical,Non responsive,02-Jul-2019 03:23 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Form No.8(Refer General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,122954.0,Tapender Thakur,25-Jun-2019 04:23 PM,Accepted-AOC,1st lowest,31-Aug-2019 01:53 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,An affidavit that the contractor has not more than two works in hand(Refer General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Any additional information bidder likes to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Labour license and EPF allotment numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Work done of similar work not less than Forty Percent of the estimated cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
