Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
HP Agro Industries Corporation Ltd,15-88(RC)/2019-2020,2019_HPAIC_32263_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Offline,No,No,No,M.D. HPAIC SHIMLA,HP AGRO INDUSTRIES CORPORATION Ltd. SHIMLA 171002,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,SCANNED COPY OF PAGE NO. 2 OF RFP (DETAIL OF TENDER) DULY FILLED AND SIGNED,1.0,Tender postponed,Date,,"25,000",No,fixed,,HP AGRO INDUSTRIES CORPORATION Ltd.,Shimla,"5,000",HP AGRO INDUSTRIES CORPORATION Ltd.,Shimla,No,"Purchase of Pesticides-Agriculture (Fungicides, Insecticides, Herbicites and Rodenticides, Bio Pesticides) by the Department of Agriculture etc. of Himachal Pradesh on Annual Rate Contract basis for the year 2019-2020.","Purchase of Pesticides-Agriculture (Fungicides, Insecticides, Herbicites and Rodenticides, Bio Pesticides) by the Department of Agriculture etc. of Himachal Pradesh on Annual Rate Contract basis for the year 2019-2020.",Please refer Tender documents. ,NA ,"5,00,00,000",Pesticide,NA ,Rate Contract,120.0,180.0,SHIMLA,171002.0,NA ,NA ,NA ,SHIMLA,No ,No,26-Oct-2019 04:00 PM,14-Feb-2020 03:30 PM,26-Oct-2019 04:00 PM,11-Feb-2020 05:00 PM,NA ,NA ,26-Oct-2019 04:00 PM,11-Feb-2020 05:00 PM,19-Mar-2020 11:00 AM,AOC,Technical,Bid Opening Summary,MANOJ KUMAR,13-Mar-2020 01:17 PM,technical_46391.pdf,Finance,Financial opening summary,MANOJ KUMAR,04-May-2020 03:05 PM,finance_46391.pdf,BOQ Comparative Chart,04-May-2020,"INR 30,000,000",180.0,NIKETAN CHAUHAN,23-Aug-2021 03:41 PM,Mergedpesticides.pdf (3163.00 KB),AOC,1,136482,Adama India Pvt Ltd,16-Nov-2019 04:53 PM,Accepted-AOC,L-9,23-Aug-2021 03:41 PM,MD,Internal,"AO, CAO, DM, PPO, PPO, DDA",MANOJ KUMAR,13-Mar-2020 01:26 PM,19-Mar-2020 11:00 AM,techsummary_46391.pdf (394.68 KB),Managing Director,Internal,"AO, DM, PPO, SPPO, DDA",MANOJ KUMAR,04-May-2020 03:48 PM,finsummary_46391.pdf (466.78 KB),HP Agro Industries Corporation Ltd,2019_HPAIC_32263_1,15-88(RC)/2019-2020,"Purchase of Pesticides-Agriculture (Fungicides, Insecticides, Herbicites and Rodenticides, Bio Pesticides) by the Department of Agriculture etc. of Himachal Pradesh on Annual Rate Contract basis for the year 2019-2020.",1.0,135161.0,PIONEER PESTICIDES PVT. LTD,INR,"5,000,000",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,SCANNED COPIES OF DOCUMENTS AS MENTIONED IN PAGE NO. 4 OF RFP (QUALIFICATION CRITERIA SR.NO. 1 TO 6),2.0,Corrections,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,136291,ARVIND ENTERPRISES,14-Nov-2019 03:36 PM,Rejected-Technical,NOT QUALIFIED,13-Mar-2020 01:26 PM,,,,,,,,,,,,,,,,,,2.0,136407.0,BIOTECH INTERNATIONAL LTD,INR,"2,000,000",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,SCANNED COPIES OF ISI CERTIFICATES AS MENTIONED IN PAGE NO.4 OF RFP(QUALIFICATION CRITERIA SR.NO. 7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,136407,BIOTECH INTERNATIONAL LTD,17-Jan-2020 02:47 PM,Accepted-AOC,L-2,23-Aug-2021 03:41 PM,,,,,,,,,,,,,,,,,,3.0,136418.0,COROMANDEL INTERNATIONAL LIMITED,INR,"1,000,000",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,SCANNED COPIES OF TEST REPORTS AS MENTIONED IN PAGE NO.4 OF RFP(QUALIFICATION CRITERIA SR.NO. 8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,136418,COROMANDEL INTERNATIONAL LIMITED,15-Nov-2019 11:37 PM,Accepted-AOC,L-3,23-Aug-2021 03:41 PM,,,,,,,,,,,,,,,,,,4.0,136425.0,DHANUKA AGRITECH LIMITED,INR,"4,000,000",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,SCANNED COPIES OF ALL DOCUMENTS AS MENTIONED IN PAGE NO.5 OF RFP(QUALIFICATION CRITERIA S.NO.9 TO 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,136480,Crop Chemicals India Ltd,16-Nov-2019 04:10 PM,Accepted-AOC,L-8,23-Aug-2021 03:41 PM,,,,,,,,,,,,,,,,,,5.0,136440.0,M/S ADVANCE CROP CARE (INDIA) PVT. LTD.,INR,"7,000,000",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,SIGNED COPY OF ALL PAGES OF RFP AND ANY OTHER DOCUMENT REQUIRED AS PER TERMS NOT UPLOADED ELSEWHERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,136425,DHANUKA AGRITECH LIMITED,06-Feb-2020 05:05 PM,Accepted-AOC,L-4,23-Aug-2021 03:41 PM,,,,,,,,,,,,,,,,,,6.0,136444.0,UPL LIMITED,INR,"2,500,000",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,SCANNED COPY OF ANNEXURE 1 DULY FILLED AND SIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,136460,INDOFIL INDUSTRIES LIMITED,23-Nov-2019 12:07 PM,Accepted-AOC,L-7,23-Aug-2021 03:41 PM,,,,,,,,,,,,,,,,,,7.0,136460.0,INDOFIL INDUSTRIES LIMITED,INR,"2,500,000",AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,136266,KRISHI RASAYAN EXPORTS PVT. LTD.,15-Nov-2019 12:50 PM,Rejected-Technical,NOT QUALIFIED,13-Mar-2020 01:26 PM,,,,,,,,,,,,,,,,,,8.0,136480.0,Crop Chemicals India Ltd,INR,"1,500,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,136377,MD Biocoals Pvt. Ltd.,23-Nov-2019 04:39 PM,Rejected-Finance,High rates,04-May-2020 03:48 PM,,,,,,,,,,,,,,,,,,9.0,136482.0,Adama India Pvt Ltd,INR,"500,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,136440,M/S ADVANCE CROP CARE (INDIA) PVT. LTD.,16-Nov-2019 01:26 PM,Accepted-AOC,L-5,23-Aug-2021 03:41 PM,,,,,,,,,,,,,,,,,,10.0,136488.0,Syngenta India Limited,INR,"1,000,000",AOC
