EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"31,700",No,fixed,,Nil,Nil,500.0,Nil,Nil,No,C/O Marehra to Hod road in Km. 0/0 to 1/500,"Formation cutting, P/L GSB, G-II, G-III and metalling and Tarring in Km. 0/500 to 1/00",Please refer to tender documents ,NA ,,Civil Works - Roads,C/O Road ,Tender,75.0,90.0,Dehra,177101.0,NA ,NA ,NA ,Dehra,No ,No,1.0,Fee/PreQual/Technical,.pdf,Copy of receipt of online payment on account of cost of tender form and earnest money,PWD,EE Dehra letter No.2516-20 dated 30.06.2021,2021_PWD_49606_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,08-Jul-2021 10:00 AM,16-Jul-2021 11:30 AM,08-Jul-2021 10:00 AM,15-Jul-2021 06:00 PM,08-Jul-2021 10:00 AM ,14-Jul-2021 04:00 PM ,08-Jul-2021 10:00 AM,15-Jul-2021 06:00 PM,28-Jul-2021 10:30 AM,Executive Engineer,Dehra Division HPPWD Dehra,AOC,Er Dinesh Kumar Dhiman EE,Internal,Er Raghubir Singh AE to EE Sh Dalip Jha DAO Sh Rajneesh Kumar Superintendent Smt Sushma Sharma DHD,Dinesh Kumar Dhiman,27-Jul-2021 05:35 PM,28-Jul-2021 10:30 AM,techsummary_74243.pdf (393.32 KB),PWD,2021_PWD_49606_1,EE Dehra letter No.2516-20 dated 30.06.2021,C/O Marehra to Hod road in Km. 0/0 to 1/500,15-Aug-2021,"INR 1,607,293",90.0,Dinesh Kumar Dhiman,15-Aug-2021 03:20 PM,Award-49606-1.pdf (627.00 KB),Work Awarded,Er Dinesh Dhiman EE,Internal,Er Ragbhubir Singh AE to EE Sh Dalip Jha DAO Sh Rajneesh Kumar Superintendent Smt Sushma Sharma DHD,Dinesh Kumar Dhiman,15-Aug-2021 02:24 PM,finsummary_74243.pdf (178.64 KB),1.0,223045.0,MAHINDER CHAND CHAUHAN,15-Jul-2021 09:31 AM,Rejected-AOC,Rejected being highest bidder,15-Aug-2021 03:20 PM,Technical,Bid opening summary,Dinesh Kumar Dhiman,25-Jul-2021 02:53 PM,technical_74243.pdf,Finance,Financial bid opening summary,Dinesh Kumar Dhiman,15-Aug-2021 02:16 PM,finance_74243.pdf,BOQ Comparative Chart,1.0,223210.0,shyam sharma,INR,"1,845,795",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of valid enlistment in appropriate class,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,223412.0,shri chand,15-Jul-2021 04:56 PM,Rejected-AOC,Rejected being highest bidder,15-Aug-2021 03:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,223210.0,shyam sharma,14-Jul-2021 03:08 PM,Accepted-AOC,Work awarded being lowest bidder,15-Aug-2021 03:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery tool and plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,223104.0,Suresh Rana,15-Jul-2021 01:34 PM,Rejected-AOC,Rejected being highest bidder,15-Aug-2021 03:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form 8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,223345.0,UPINDER SINGH WORK CONTRACTOR,15-Jul-2021 12:36 PM,Rejected-AOC,Rejected being highest bidder,15-Aug-2021 03:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff showing the name of bid regarding correctness of documents/information furnished with the bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff. showing the detail of near relatives who are working in HPPWD as Gazetted/non Gazetted officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit with the declaration that he has not more than two works in hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN card,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of registration under EPF and Miscellaneous Provision Act 1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
