Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"5,000","Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",Mandi,No,Construction of Jawalapur to Prasher road Km 0/0 to 12/525 Under NABARD RIDF-XXVI,"Formation cutting 5/7 mtr. Wide, C/O R/walls, C.D. works and wire crates in dumping sites, Soling WBM G-I, Wearing WBM G-II , G-III, Tarring, V-shape drain, Parapets and Kilometer stone and Sign Board including routine maintenance in Km 0/0 to 12/525",As per bid documents ,NA ,,Civil Works - Roads,NA ,Tender,75.0,548.0,Mandi,175001.0,NA ,NA ,NA ,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",No ,No,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi","Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",1.0,ICICI BANK,"31,84,000",No,fixed,,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",Mandi,1.0,Fee/PreQual/Technical,.pdf,Bid for Part-1 of the Bid as per Section-6,22-Apr-2021 01:00 PM,06-May-2021 11:30 AM,22-Apr-2021 01:00 PM,05-May-2021 05:00 PM,NA ,NA ,22-Apr-2021 01:00 PM,05-May-2021 05:00 PM,21-May-2021 11:00 AM,1.0,corrigendum,Other,,PWD,PW-MDI-Tender-NIT- 480-515 dated 13.04.2021,2021_PWD_46772_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,AOC,Er. J.K. Gupta,Internal,DAO Supdt. HDM,Jitender Kumar,17-May-2021 04:41 PM,21-May-2021 11:00 AM,techsummary_70264.pdf (236.85 KB),PWD,2021_PWD_46772_1,PW-MDI-Tender-NIT- 480-515 dated 13.04.2021,Construction of Jawalapur to Prasher road Km 0/0 to 12/525 Under NABARD RIDF-XXVI,16-Aug-2021,"INR 159,179,121",548.0,Jitender Kumar,16-Aug-2021 12:24 PM,AOCjawalapur.PDF (913.00 KB),AOC,Er. Ajay Gupta CE (MZ),Internal,HDM (MZ) Dy.Controller (F and A) MZ EE MDI EE (D) MZ SE 1st Circle SE (D) (MZ),Jitender Kumar,16-Aug-2021 12:21 PM,finsummary_70264.pdf (951.86 KB),1.0,211142.0,Ashadeep Construction Pvt Ltd,05-May-2021 04:09 PM,Accepted-AOC,AOC,16-Aug-2021 12:24 PM,Technical,summary,Jitender Kumar,06-May-2021 04:33 PM,technical_70264.pdf,1.0,211142.0,Ashadeep Construction Pvt Ltd,INR,"129,711,901",Finance,fbo summary,Jitender Kumar,21-May-2021 03:21 PM,finance_70264.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Cost of Tender Form as per Section-1 Point No.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,211228.0,Bhupinder Paul Mahajan,05-May-2021 04:31 PM,Rejected-Finance,L-7,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Security as per Section-2 C1-16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,210263.0,Dinesh Kumar Sharma Const. (P) Ltd,05-May-2021 03:57 PM,Rejected-Finance,L-3,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration as per Q-1 Section 3 (1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,211240.0,GARG SONS ESTATE PROMOTERS PVT LTD,05-May-2021 03:52 PM,Rejected-Finance,L-8,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.3.1), (1.3.2), (1.3.3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,211042.0,MSC Roads and Bridges Private Limited,05-May-2021 01:05 PM,Rejected-Finance,L-6,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.4), (1.5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,211060.0,M/S STRIKER & BROS,04-May-2021 05:15 PM,Rejected-Finance,L-4,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.2), (1.7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,211279.0,Nveen Sharma,05-May-2021 04:42 PM,Rejected-Finance,L-2,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.6), (1.8), (1.9), (1.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,211131.0,Vijay Kumar Sharma,05-May-2021 02:30 PM,Rejected-Finance,L-5,16-Aug-2021 12:21 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 2 C1 (4.2, 4.4- A and B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents i.e. GST, PAN, EPF etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Liquidated damage as per Section 4 and point No.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Declaration regarding Custom/Excise duty exemption for Materials, Equipments duly signed on prescrib",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
