Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
13-Apr-2021 05:00 PM,23-Apr-2021 11:00 AM,13-Apr-2021 05:00 PM,20-Apr-2021 05:00 PM,13-Apr-2021 05:00 PM ,19-Apr-2021 05:00 PM ,13-Apr-2021 05:00 PM,20-Apr-2021 05:00 PM,30-Apr-2021 11:00 AM,C/O road with underground drainage from Electricity Board Barotiwala to CHC Barotiwala,C/O road with underground drainage from Electricity Board Barotiwala to CHC Barotiwala,Please refer Tender documents. ,NA ,"22,62,000",Civil Works - Roads,NA ,Tender,90.0,60.0,BADDI,173205.0,NA ,NA ,NA ,BBNDA BADDI,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,500.0,EE BBNDA BADDI,BBNDA BADDI,No,EE BBNDA BADDI,BBNDA BADDI,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06(PROJECT)NIT/2311-21 DATED 07.04.2021,2021_BBNDA_46505_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,"41,500",No,fixed,,EE BBNDA BADDI,BBNDA BADDI,AOC,JC,Internal,"EE, AE , JDM and Clerk",Satpal Singh,19-May-2021 12:16 PM,finsummary_69905.pdf (343.15 KB),1.0,209239.0,Sukhdev Singh Govt. Contractor,INR,"2,262,935",Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2021_BBNDA_46505_1,BBNDA-06(PROJECT)NIT/2311-21 DATED 07.04.2021,C/O road with underground drainage from Electricity Board Barotiwala to CHC Barotiwala,21-May-2021,"INR 2,262,000",60.0,Satpal Singh,08-Jun-2021 11:35 AM,SukhdevAOC.pdf (1722.00 KB),AOC,Technical,Bid Opening Summary,Satpal Singh,29-Apr-2021 12:02 PM,technical_69905.pdf,Finance,Financial Summary,Satpal Singh,19-May-2021 12:07 PM,finance_69905.pdf,BOQ Comparative Chart,1,209316,Divya Construction Co.,20-Apr-2021 03:00 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,JC,Internal,"EE, AE I, AE II, JDM and Clerk",Satpal Singh,29-Apr-2021 12:04 PM,30-Apr-2021 11:00 AM,techsummary_69905.pdf (542.87 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,209064,gurbax singh contractor,20-Apr-2021 03:44 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,209233,karamveer govt. contractor,19-Apr-2021 09:37 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,209341,Mohan Singh Govt. Contractor,20-Apr-2021 04:29 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,209283,NARESH KUMAR,20-Apr-2021 12:55 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,209253,Narinder Kumar,20-Apr-2021 12:09 PM,Rejected-AOC,Reject,08-Jun-2021 11:35 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,209328,Rafia khan,20-Apr-2021 04:20 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,209006,RAJAN GOVT CONTRACTOR,17-Apr-2021 04:58 PM,Rejected-AOC,Reject,08-Jun-2021 11:35 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,209318,rehana,20-Apr-2021 04:08 PM,Rejected-Finance,Reject,19-May-2021 12:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,209239,Sukhdev Singh Govt. Contractor,19-Apr-2021 11:10 PM,Accepted-AOC,Accept,08-Jun-2021 11:35 AM,,,,,,,,AOC
