Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3
"5,000",Nil,Nil,No,1.0,ICICI BANK,PWD,8940-47 dated 02.11.2023,2023_PWD_81209_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,13-Nov-2023 09:00 AM,20-Nov-2023 11:30 AM,13-Nov-2023 09:10 AM,18-Nov-2023 11:00 AM,NA ,NA ,13-Nov-2023 10:00 AM,18-Nov-2023 11:00 AM,28-Nov-2023 11:30 AM,CIVILWORK,Construction of Stadium in Govt College at Bhoranj Distt Hamirpur HP SH CO Building portion WSSI Septic Rank Sitting steps and Retaining Wall,Please refer Tender documents. ,NA ,"1,02,58,429",Civil Works,NA ,Tender,75.0,365.0,DIVISIONBHORANJ,176045.0,NA ,NA ,NA ,DIVISONBHORANJ,No ,No,1.0,Fee/PreQual/Technical,.pdf,Copy of online receipt of EMD and Cost of Tender form only mode through e-payment (indicated in Sche,"1,35,000",No,fixed,,Nil,Nil,EXECUTIVEENGINEER,HPPWDDIVISION,EXECUTIVEENGINEER,Internal,AE DAO HDM SUPDT TA,Anil Kumar Sharma,24-Nov-2023 04:21 PM,28-Nov-2023 11:30 AM,techsummary_120905.pdf (1616.81 KB),PWD,2023_PWD_81209_1,8940-47 dated 02.11.2023,CIVILWORK,01-Mar-2024,"INR 8,309,328",365.0,Krishan Bhardwaj,01-Mar-2024 03:22 PM,81209award.pdf (1144.00 KB),WORKAWARDED VIDE T/O LETTER NO. 11590-97 DATED 22.12.2023,EXECUTIVEENGINEER,Internal,TA SUPDT HDM DAO AE,Krishan Bhardwaj,15-Dec-2023 04:19 PM,finsummary_120905.pdf (1461.12 KB),Finance,SUMMARYATTACHED,Krishan Bhardwaj,15-Dec-2023 04:12 PM,finance_120905.pdf,BOQ Comparative Chart,1.0,384726.0,Ramesh Chand Govt. Contractor,INR,"8,309,328",1.0,384541.0,Japan Singh,17-Nov-2023 03:40 PM,Rejected-Finance,L8,15-Dec-2023,Technical,SUMMARYATTACHED,Anil Kumar Sharma,24-Nov-2023 04:18 PM,technical_120905.pdf
,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration (General Rule No. 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,384870.0,MOHINDER PAL GOVT. CONTRACTOR,18-Nov-2023 10:05 AM,Rejected-Finance,L9,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Copy of GST, PAN, EPF, Labour license a/w TAX CLEARANCE CERTIFICATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,384630.0,PIAR CHAND GOVT CONTRACTOR,16-Nov-2023 03:40 PM,Rejected-Finance,L11,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Similar work done certificate duly signed by Engineer-in-Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,384345.0,PUNEET KUMAR GOVT CONTRACTOR,17-Nov-2023 03:27 PM,Rejected-Finance,L7,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit/ Detail of Machinery as per SBD with proof RC, Affidavit/ lease agreement for hired Machin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,384729.0,RAKESH KUMAR,17-Nov-2023 06:26 PM,Rejected-Finance,L6,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PWD Form No. 7/8 in SBD duly signed by the bidder and witness with complete address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,384726.0,Ramesh Chand Govt. Contractor,16-Nov-2023 08:02 PM,Accepted-AOC,WORK AWARDED,01-Mar-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate C/S by Engineer-in-Charge as per General Rules direction-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,384811.0,SANJEEV KUMAR GOVT CONTRACTOR,18-Nov-2023 09:07 AM,Rejected-Finance,L4,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit/Undertaking that information furnished with the bid are correct (Name of works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,384859.0,SHASHI KUMAR,17-Nov-2023 08:55 PM,Rejected-Finance,L2,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit the contractor should not more two works at a time each of Rs. 100 lacs in any circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,384800.0,Sumit Verma,17-Nov-2023 02:33 PM,Rejected-Finance,L5,15-Dec-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit /List of both gazetted and non-gazetted HP.PWD employees related to him (General Rule No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,384744.0,SUPER CONSTRUCTION,17-Nov-2023 04:42 PM,Rejected-Finance,L10,15-Dec-2023,,,,,
