EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3
"51,800",No,fixed,,Nil,Nil,12-Feb-2024 05:15 PM,19-Feb-2024 11:00 AM,12-Feb-2024 05:15 PM,19-Feb-2024 10:00 AM,NA ,NA ,12-Feb-2024 05:15 PM,19-Feb-2024 10:00 AM,27-Feb-2024 11:00 AM,Executive Engineer,O/o EE HP PWD Division Tanda at Nagrota Bagwan,1.0,Fee/PreQual/Technical,.pdf,Copy of online receipt of EMD and Cost of Tender form,1.0,ICICI BANK,"1,500",Nil,Nil,No,Restoration of rain damages on Malan Ambari Kawari road Km 0/000 to 6/600 in Distt Kangra (HP) (SH-Providing and laying 30mm thick bituminous concrete pavement in Km 5/000 to 6/000(Under Telecom deposit),Restoration of rain damages on Malan Ambari Kawari road Km 0/000 to 6/600 in Distt Kangra (HP) (SH-Providing and laying 30mm thick bituminous concrete pavement in Km 5/000 to 6/000(Under Telecom deposit),Please refer Tender documents. ,NA ,"25,87,000",Civil Works - Roads,NA ,Tender,120.0,60.0,Nagrota Bagwan,176047.0,NA ,NA ,NA ,O/o EE HP PWD Division Tanda at Nagrota Bagwan,No ,No,PWD,Nagrota 12.02.2024,2024_PWD_85714_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,PWD,2024_PWD_85714_5,Nagrota 12.02.2024,Restoration of rain damages on Malan Ambari Kawari road Km 0/000 to 6/600 in Distt Kangra (HP) (SH-Providing and laying 30mm thick bituminous concrete pavement in Km 5/000 to 6/000(Under Telecom deposit),Executive Engineer,Internal,AE DAO Supdt HDM,Suresh Kumar Walia,23-Feb-2024 02:59 PM,27-Feb-2024 11:00 AM,techsummary_127595.pdf (1111.43 KB),Executive Engineer,Internal,AE SUPDT HDM DAO,Suresh Kumar Walia,27-Feb-2024 02:41 PM,finsummary_127595.pdf (197.00 KB),16-Mar-2024,"INR 2,587,000",60.0,Suresh Kumar Walia,22-Mar-2024 10:40 AM,Award.pdf (570.00 KB),Award,1.0,407478.0,Rohit,INR,"2,017,860",Finance,sum,Suresh Kumar Walia,27-Feb-2024 02:39 PM,finance_127595.pdf,BOQ Comparative Chart,1.0,406920.0,36jk builders and contractors,17-Feb-2024 03:55 PM,Rejected-Finance,Lowest 4,27-Feb-2024,Technical,sum,Suresh Kumar Walia,23-Feb-2024 02:57 PM,technical_127595.pdf
,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,406955.0,Navneet Thakur,16-Feb-2024 06:54 PM,Rejected-Finance,Lowest 3,27-Feb-2024,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,"GST Registration , Pan No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,407519.0,rajat thakur govt contractor,18-Feb-2024 03:19 PM,Rejected-Finance,Lowest 3,27-Feb-2024,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Employee Provident Fund( EPF) registration number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,407478.0,Rohit,19-Feb-2024 09:55 AM,Accepted-AOC,Award,22-Mar-2024,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Under taking that the information submitted with bid namely ( ) are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,405133.0,Ujjawal Singh,18-Feb-2024 01:37 PM,Rejected-Finance,Lowest 2,27-Feb-2024,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Under taking regarding near relative working in the PWD and no relation gazetted officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Under taking that no arbitration/litigation with PWD is pending in any court of Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Detail of Machinery and Technical Staff as per SBD with proof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
