S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Work done, Experience Certificates as per Pre-qualification criteria. as per NIT","5,38,176",No,fixed,,Executive Engineer Jal Shakti Divn Haroli,Executive Engineer Jal Shakti Divn Haroli,Executive Engineer Jal Shakti Divn Haroli,Executive Engineer Jal Shakti Divn Haroli,Providing Flood Protection work to protect the Harizen Basti in village Khad-di-Khad in Distt Una HP (SH C/O Earthen embankment including crated apron and stone pitching from RD 5750/0 to 5750/1200 on left bank and from RD 5750/0 to 5750/ 150,Providing Flood Protection work to protect the Harizen Basti in village Khad-di-Khad in Distt Una HP (SH C/O Earthen embankment including crated apron and stone pitching from RD 5750/0 to 5750/1200 on left bank and from RD 5750/0 to 5750/ 150,as per NIT  ,NA ,"5,05,67,581",Civil Works,NA ,Tender,120.0,180.0,Khad-dti Khad,177220.0,Superintending Engineer Jal Shakti Circle Una HP ,Superintending Engineer Jal Shakti Circle Una HP ,07-Mar-2024 11:30 AM ,Haroli Distt Una HP,No ,No,"2,500",Executive Engineer Jal Shakti Divn Haroli,Executive Engineer Jal Shakti Divn Haroli,Yes,1.0,Date extended further,Date,,01-Mar-2024 06:00 PM,12-Mar-2024 11:30 AM,01-Mar-2024 06:00 PM,12-Mar-2024 10:00 AM,01-Mar-2024 06:00 PM ,12-Mar-2024 10:00 AM ,01-Mar-2024 06:00 PM,12-Mar-2024 10:00 AM,16-Mar-2024 09:00 AM,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Haroli",No. JSV/ Haroli/ TA/ tender/24- 4028 -50 dt 29-02-24,2024_HPIPH_87626_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,--,Internal,----,Puneet Sharma,18-Mar-2024 08:16 PM,finsummary_130170.pdf (371.79 KB),1.0,416077.0,Rajan Thakur,INR,"25,860,804.63","HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Haroli",2024_HPIPH_87626_1,No. JSV/ Haroli/ TA/ tender/24- 4028 -50 dt 29-02-24,Providing Flood Protection work to protect the Harizen Basti in village Khad-di-Khad in Distt Una HP (SH C/O Earthen embankment including crated apron and stone pitching from RD 5750/0 to 5750/1200 on left bank and from RD 5750/0 to 5750/ 150,Finance,summary attached,Puneet Sharma,16-Mar-2024 10:21 AM,finance_130170.pdf,BOQ Comparative Chart,Technical,SUMMARY,Puneet Sharma,15-Mar-2024 05:58 PM,technical_130170.pdf,18-Mar-2024,"INR 25,860,804.63",180.0,Puneet Sharma,18-Mar-2024 08:23 PM,Rajan.pdf (372.00 KB),AOC,---,Internal,---,Puneet Sharma,15-Mar-2024 06:14 PM,16-Mar-2024 09:00 AM,techsummary_130170.pdf (1495.26 KB),1.0,415586.0,gagan ohri,11-Mar-2024 01:31 PM,Rejected-Finance,Not found L-1,18-Mar-2024
2.0,ICICI NEFT/RTGS,,,.pdf,Cost of tender form (online/ offline mode) as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,416153.0,ganesh,10-Mar-2024 02:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,15-Mar-2024
,,,,.pdf,Earnest Money (online/ offline mode)as per NIT Exemption is not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,416077.0,Rajan Thakur,09-Mar-2024 05:48 PM,Accepted-AOC,L-1,18-Mar-2024
,,,,.pdf,Copy of Certificate of registration with Jal Shakti Vibhag or any other state/central Govt. departt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,415832.0,SS RANA CONSTRUCTION PRIVATE LIMITED,12-Mar-2024 09:10 AM,Rejected-Finance,Not found L-1,18-Mar-2024
,,,,.pdf,"PAN (Permanent Account No.), GST registration and EPF registration (if EPF not registered",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,416111.0,Thakur Constructions,11-Mar-2024 03:19 PM,Rejected-Finance,Not found L-1,18-Mar-2024
,,,,.pdf,The authorization letter regarding digital signature certificate (DSC) of the person authorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,416985.0,Vinay Kumar,12-Mar-2024 12:03 AM,Rejected-Finance,Not found L-1,18-Mar-2024
,,,,.pdf,A scanned copy of undertaking that I have carefully studied all the terms and conditions stipulated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.pdf,Annual turnover certificate as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.pdf,Bid capacity as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
