Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Financial Bid Opening Summary.,Navneet Gupta,15-Feb-2023 01:01 PM,finance_96284.pdf,BOQ Comparative Chart,Additional Controller of Stores,Internal,Anil Thakur (DDI SP) Navneet Gupta (SIO Textiles SP) Dev Dutt (Supdt. Gr-I),Navneet Gupta,15-Feb-2023 01:09 PM,finsummary_96284.pdf (1075.90 KB),1,301517,AGRI TOOLS MANUFACTURING UNIT,17-Sep-2022 09:55 AM,Rejected-Technical,due to sample not submitted.,12-Oct-2022 03:56 PM,15-Mar-2023,"INR 5,500,000",365.0,Navneet Gupta,27-Mar-2023 01:23 PM,RateContract-M-128.pdf (2777.00 KB),1.0,299820.0,Vishwa Karma Furniture House,INR,"1,375,000",Industries Department||Directorate of Industries,2022_HPInd_63877_11,No. Ind.SP/F/(NIT)148/94-Vol-III,Supply of Sericulture equipment. (M-128),Additional Controller of Stores,Internal,Anil Thakur (DDI SP) Baldev Chauhan (DD Seri) Karam Chand (Supdt. Gr-I SP) Vinay Jaryal (HPFAS),Navneet Gupta,12-Oct-2022 03:56 PM,14-Oct-2022 11:00 AM,techsummary_96284.pdf (1757.09 KB),Technical,Tender opening summary.,Navneet Gupta,12-Oct-2022 03:34 PM,technical_96284.pdf,AOC,Industries Department||Directorate of Industries,No. Ind.SP/F/(NIT)148/94-Vol-III,2022_HPInd_63877_11,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,ICICI BANK,Supply of Sericulture equipment. (M-128),Annual rate contract for the supply of Sericulture equipment.,Please refer Tender documents. ,NA ,"55,00,000",Miscellaneous Goods,NA ,Rate Contract,120.0,365.0,"Directorate of Industries , Bemloe , Shimla",171001.0,NA ,NA ,NA ,Shimla,No ,No,23-Aug-2022 05:00 PM,17-Sep-2022 11:00 AM,23-Aug-2022 05:00 PM,17-Sep-2022 10:30 AM,NA ,NA ,23-Aug-2022 05:00 PM,17-Sep-2022 10:30 AM,14-Oct-2022 11:00 AM,500.0,Nil,Nil,Yes,Director of Industries,"Directorate of Industries , Bemloe , Shimla","2,50,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Other,,1.0,Fee/PreQual/Technical,.pdf,All documents as per Terms and conditions of tender enclosed.,AOC
,,,,,,,,,,,,2,301480,AMAR PROMOTERS PRIVATE LIMITED,15-Sep-2022 04:34 PM,Rejected-Technical,due to sample not submitted.,12-Oct-2022 03:56 PM,,,,,,,2.0,301767.0,Aprajeeta Industries,INR,"1,375,000",,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule.,AOC
,,,,,,,,,,,,3,301767,Aprajeeta Industries,16-Sep-2022 08:55 PM,Accepted-AOC,Accepted,27-Mar-2023 01:35 PM,,,,,,,3.0,301797.0,PANDIT ABHINAV ENTERPRISES,INR,"1,375,000",,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,298677,GVM ENGINEERS,16-Sep-2022 07:10 PM,Rejected-AOC,Rejected due to the rate of firm does not found eligible for award of parallel RC.,27-Mar-2023 01:35 PM,,,,,,,4.0,301799.0,Rattan Enterprises,INR,"1,375,000",,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,301525,HARI OM SHEET MATEL & STEEL INDUSTRY,15-Sep-2022 07:55 PM,Rejected-Technical,due to sample not submitted.,12-Oct-2022 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,301797,PANDIT ABHINAV ENTERPRISES,16-Sep-2022 11:58 PM,Accepted-AOC,Accepted,27-Mar-2023 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,301799,Rattan Enterprises,17-Sep-2022 10:25 AM,Accepted-AOC,Accepted,27-Mar-2023 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,301619,shivam steel classic udyog,17-Sep-2022 09:07 AM,Rejected-Technical,due to sample not submitted.,12-Oct-2022 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,301762,SUNIL GRAM UDYOG,16-Sep-2022 10:54 PM,Rejected-AOC,Rejected due to the firm does not accepted for parallel rate.,27-Mar-2023 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,299820,Vishwa Karma Furniture House,17-Sep-2022 10:04 AM,Accepted-AOC,Accepted,27-Mar-2023 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
