Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Mission Director, NLM, Assam,Khanapara-22","OFFICE OF THE MISSION DIRECTOR, NATIONAL LIVESTOCK MISSION, ASSAM OTI BUILDING, LIVESTOCK FARM CAMPUS, KHANAPARA GUWAHATI-22","1,000",Nil,Nil,No,1.0,SBI Bank,18-Jan-2023 10:00 AM,10-Feb-2023 02:00 PM,18-Jan-2023 10:00 AM,09-Feb-2023 04:00 PM,NA ,NA ,02-Feb-2023 10:00 AM,09-Feb-2023 04:00 PM,23-Feb-2023 11:45 AM,"1,00,000",No,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,"Registered Advertising Agency/ Firm for Design and Installation of Hoarding under National Livestock Mission (NLM),Assam.","Registered Advertising Agency/ Firm for Design and Installation of Hoarding under National Livestock Mission (NLM), Assam.",Please refer Tender documents. ,NA ,"50,00,000",Miscellaneous Services,NA ,Tender,180.0,25.0,Guwahati,781022.0,"OFFICE OF THE NLM, Assam,Khanapara-22 ","OFFICE OF THE MISSION DIRECTOR, NATIONAL LIVESTOCK MISSION, ASSAM OTI BUILDING, LIVESTOCK FARM CAMPUS, KHANAPARA GUWAHATI-22 ",27-Jan-2023 02:00 PM ,"OFFICE OF THE NLM, Assam,Khanapara-22",No ,No,Animal Husbandry and Veterinary Department||National Livestock Mission,NLM/20/SKILL DEV-SM/1/IEC SUPPORT/PT.V/2017/ 14,2023_AHVD_28870_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,AOC,1,176758,A.M. COMMUNICATION,09-Feb-2023 01:19 PM,Rejected-Technical,Technically not Qualified,23-Feb-2023 11:37 AM,Animal Husbandry and Veterinary Department||National Livestock Mission,2023_AHVD_28870_1,NLM/20/SKILL DEV-SM/1/IEC SUPPORT/PT.V/2017/ 14,"Registered Advertising Agency/ Firm for Design and Installation of Hoarding under National Livestock Mission (NLM),Assam.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,176703,APS Advertising Private Limited,09-Feb-2023 02:14 PM,Rejected-AOC,Not Awarded,09-Mar-2023 04:39 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,176719,GSL ENTERPRISE,08-Feb-2023 09:17 PM,Rejected-AOC,Not Awarded,09-Mar-2023 04:39 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,176739,GYANAM,09-Feb-2023 10:44 AM,Rejected-AOC,Not Awarded,09-Mar-2023 04:39 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,176793,Insight Brandcom Pvt Ltd,09-Feb-2023 03:48 PM,Rejected-AOC,Not Awarded,09-Mar-2023 04:39 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,176284,Jiya Communication,09-Feb-2023 01:48 AM,Accepted-AOC,Awarded,09-Mar-2023 04:39 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,176377,Maa Kamakhya art,08-Feb-2023 04:03 PM,Rejected-AOC,Not Awarded,09-Mar-2023 04:39 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,176787,NOVO COMPUTING,09-Feb-2023 03:53 PM,Rejected-Technical,Technically not Qualified,23-Feb-2023 11:37 AM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,176487,OUTREACH ADVERTISING PRIVATE LIMITED,08-Feb-2023 05:42 PM,Rejected-Technical,Technically not Qualified,23-Feb-2023 11:37 AM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,176702,Priya Communication,09-Feb-2023 03:21 PM,Rejected-AOC,Not Awarded,09-Mar-2023 04:39 PM,,,,,AOC
