Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
21-Mar-2023,"INR 4,570,375",365.0,Jitender Kumar,22-Mar-2023 02:32 PM,AOCFP.pdf (1135.00 KB),The work has been awarded to Sh Narinder Kumar shataik Govt contractor village Thekra P.O. Nerwa vide this office letter No. 17125-30 dt 21-03-2023 for Rs 2499346/- only,Technical,As per eligibility criteria specified in the tender documents twelve bidders appeared. All twelve bidders have been qualified to open the financial bid.,Jitender Kumar,04-Mar-2023 04:15 PM,technical_105170.pdf,Finance,successfully opened financial document downloaded and BOQ Comparative chart generated successfully.,Jitender Kumar,06-Mar-2023 11:58 AM,finance_105170.pdf,BOQ Comparative Chart,1,331229,AMIT KUMAR,03-Mar-2023 03:08 PM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,Er Jitender Kumar Garg,Internal,HDM Supdt DAO AE EE,Jitender Kumar,04-Mar-2023 04:21 PM,04-Mar-2023 04:30 PM,techsummary_105170.pdf (806.87 KB),1.0,331485.0,NARINDER KUMAR SHATAIK,INR,"2,499,346","HP Irrigation and Public Health||Rohru Circle,Irrigation and Public Health,HP||Nerwa,Irrigation and Public Health,HP",2023_HPIPH_69713_1,12015-65 dated 25-02-2023,Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Er Jitender Kumar Garg,Internal,HDM DAO Supdt AE EE,Jitender Kumar,06-Mar-2023 12:15 PM,finsummary_105170.pdf (577.09 KB),AOC,"HP Irrigation and Public Health||Rohru Circle,Irrigation and Public Health,HP||Nerwa,Irrigation and Public Health,HP",12015-65 dated 25-02-2023,2023_HPIPH_69713_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,Executive Engineer,Executive Engineer Jal Shakti Division Nerwa,25-Feb-2023 05:00 PM,04-Mar-2023 11:30 AM,25-Feb-2023 05:00 PM,04-Mar-2023 11:00 AM,25-Feb-2023 05:00 PM ,04-Mar-2023 11:00 AM ,25-Feb-2023 05:00 PM,04-Mar-2023 11:00 AM,04-Mar-2023 04:30 PM,Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Please refer Tender documents. ,NA ,"45,70,375",Miscellaneous Works,NA ,Tender,120.0,365.0,GP Nerwa,171210.0,NA ,NA ,NA ,Jal Shakti Division Nerwa,No ,No,1.0,Fee/PreQual/Technical,.pdf,cost of tender form in shape of DD as per NIT,800.0,EE Nerwa,Nerwa,Yes,1.0,ICICI BANK,"91,408",Yes,fixed,,EE Nerwa,Nerwa,AOC
,,,,,,,,,,,,,,,,,,2,331260,HPPWD,03-Mar-2023 04:25 PM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money in shape of FDR as per NIT,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,331466,jagdish thakur govt.contractor,04-Mar-2023 10:51 AM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Certificate of registration with Jal Shakti Vibhag in appropriate class and latest renewal thereof,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,330699,Kamlesh Kumar,03-Mar-2023 11:50 AM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN (Permanent Account No.),,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,331488,Kapil Dev,04-Mar-2023 10:47 AM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of Goods and Service Tax No. (GSTIN No.),,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,6,331168,LAIQ RAM CHAUHAN,04-Mar-2023 10:38 AM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Schedule of quantity,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,7,331179,M/S NITISH CONSTRUCATION,04-Mar-2023 10:31 AM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,8,331485,NARINDER KUMAR SHATAIK,04-Mar-2023 10:38 AM,Accepted-AOC,accepted,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,9,330570,Om Prakash Chauhan,03-Mar-2023 09:38 PM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,10,331422,Ram Lal Pandey,03-Mar-2023 09:58 PM,Rejected-AOC,rejected,22-Mar-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
