EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"12,300",No,fixed,,Nil,Nil,Er. B.M. Thakur,Palampur Division HPPWD Palampur,PWD,EE Palampur NIT No. 4008-57 dt 24.5.22,2022_PWD_61434_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Copy of online receipt of EMD and Cost of tender form,Construction of link road Gallu to Khill Km 0/00 to 0/900 (SW- Providing and laying Mettaling Tarring at RD 0/00 to 0/900),Construction of link road Gallu to Khill Km 0/00 to 0/900 (SW- Providing and laying Mettaling Tarring at RD 0/00 to 0/900),Please refer Tender documents. ,NA ,"6,11,037",Civil Works - Roads,NA ,Rate Contract,120.0,90.0,Palampur,176061.0,NA ,NA ,NA ,EE DIVISION HPPWD Palampur,No ,No,06-Jun-2022 10:00 AM,13-Jun-2022 11:30 AM,06-Jun-2022 10:00 AM,13-Jun-2022 11:00 AM,NA ,NA ,06-Jun-2022 10:00 AM,13-Jun-2022 11:00 AM,16-Jun-2022 11:00 AM,1.0,ICICI BANK,350.0,Nil,Nil,No,AOC,PWD,2022_PWD_61434_1,EE Palampur NIT No. 4008-57 dt 24.5.22,Construction of link road Gallu to Khill Km 0/00 to 0/900 (SW- Providing and laying Mettaling Tarring at RD 0/00 to 0/900),Er.B.M Thakur,Internal,"TA, Supdt, HDM, DAO, AE to EE Palampur, AE Palampur",Manoj Sood,15-Jun-2022 04:28 PM,16-Jun-2022 11:00 AM,techsummary_92713.pdf (130.58 KB),Er.B.M Thakur,Internal,"TA, Supdt, HDM, Sr. D.A.O, AE to EE , AE Palampur",Manoj Sood,17-Jun-2022 11:24 AM,finsummary_92713.pdf (126.54 KB),25-Jun-2022,"INR 611,037",90.0,Manoj Sood,13-Mar-2023 01:13 PM,6566.pdf (417.00 KB),AOC,Finance,Financial Bid opening Summary,Manoj Sood,17-Jun-2022 11:21 AM,finance_92713.pdf,BOQ Comparative Chart,1.0,286087.0,Nagu Ram,INR,"1,121,196",1.0,286345.0,GURMUKH SINGH,11-Jun-2022 03:16 PM,Rejected-Finance,Bidder is found L2,17-Jun-2022 11:24 AM,Technical,Technical bid opening summary,Manoj Sood,15-Jun-2022 04:13 PM,technical_92713.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,286087.0,Nagu Ram,11-Jun-2022 04:22 PM,Accepted-AOC,AOC,13-Mar-2023 01:13 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that the information submitted with the bid are true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding not more than two works in hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding near relative working in the PWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery and Equipment as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form 7/8 duly signed by the Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Employee Provident Fund( EPF) registration number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
