Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :
PWD,Job 6 Construction of link road Umrali Beetan Ga,2022_PWD_65935_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,04-Oct-2022 03:00 PM,10-Oct-2022 11:00 AM,04-Oct-2022 03:00 PM,10-Oct-2022 09:00 AM,NA ,NA ,04-Oct-2022 03:00 PM,10-Oct-2022 09:00 AM,11-Oct-2022 05:25 PM,"41,500",No,fixed,,Nil,Nil,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",500.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,"Job 6 Construction of link road Umrali Beetan Gahua Tehsil Haroli Distt. Una Km. 0-0 to 1-200 Sub Head C.O Formation cutting, P.L GSB Km. 0-0 to 1-200 and C.O Edge wall RD 0-535 UNDRER OTMNP","Job 6 Construction of link road Umrali Beetan Gahua Tehsil Haroli Distt. Una Km. 0-0 to 1-200 Sub Head C.O Formation cutting, P.L GSB Km. 0-0 to 1-200 and C.O Edge wall RD 0-535 UNDRER OTMNP",Please refer to Bidding Documents ,NA ,"22,66,438",Civil Works - Roads,NA ,Tender,75.0,90.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,"Er. Rajesh Kumar, EE",Internal,"Er. Kuldeep Singh AE to EE Amit Singh DAO Harish Chander Sharma Head Draughtsman, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,11-Oct-2022 05:23 PM,11-Oct-2022 05:25 PM,techsummary_99236.pdf (1931.48 KB),PWD,2022_PWD_65935_1,Job 6 Construction of link road Umrali Beetan Ga,"Job 6 Construction of link road Umrali Beetan Gahua Tehsil Haroli Distt. Una Km. 0-0 to 1-200 Sub Head C.O Formation cutting, P.L GSB Km. 0-0 to 1-200 and C.O Edge wall RD 0-535 UNDRER OTMNP",07-Mar-2023,"INR 2,266,438",90.0,Baldev Singh,13-Apr-2023 01:31 PM,Awardletter.pdf (899.00 KB),Awardletter,"Er. Rajesh Kumar, EE",Internal,"Er. Kuldeep Singh AE to EE Amit Singh DAO Harish Chander Sharma Head Draughtsman, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,14-Oct-2022 02:40 PM,finsummary_99236.pdf (435.85 KB),1.0,307340.0,ABC Construction,09-Oct-2022 09:37 PM,Rejected-Finance,Decision as per Draw of Lots,14-Oct-2022,Technical,TechnicalBidOpeningSummary,Rajesh Kumar,11-Oct-2022 04:42 PM,technical_99236.pdf,1.0,306397.0,Vikas puri,INR,"1,586,506.6",Finance,Proceedingregardingopeningoffinancialbids,Rajesh Kumar,14-Oct-2022 12:40 PM,finance_99236.pdf,BOQ Comparative Chart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,306891.0,Ashwani Kumar,09-Oct-2022 05:37 PM,Rejected-Finance,Not L-1,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,307108.0,Balbir Singh Govt Contractor,09-Oct-2022 01:04 PM,Rejected-Finance,Not L-1,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,307427.0,Dharminde Singh Govt Contractor,09-Oct-2022 07:00 PM,Rejected-Finance,Decision as per Draw of Lots,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,307462.0,Isha constructions,09-Oct-2022 10:39 PM,Rejected-Finance,Not L-1,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,307079.0,Nitish Thakur,09-Oct-2022 07:43 PM,Rejected-Finance,Decision as per Draw of Lots,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,307489.0,Om Parkash Govt Contrator,09-Oct-2022 10:31 PM,Rejected-Finance,Not L-1,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,306686.0,Rakesh KUmar,09-Oct-2022 10:01 PM,Rejected-Finance,Not L-1,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,306945.0,Rohit Rana,09-Oct-2022 07:51 PM,Rejected-Finance,Not L-1,14-Oct-2022,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,306397.0,Vikas puri,09-Oct-2022 08:39 PM,Accepted-AOC,ok,13-Apr-2023,,,,,,,,,,,,,,,,
