Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Construction of Bartha to Drovian road km.0/0 to 2/180 under NABARD RIDF-XXVIII in Distt. Kangra (HP),"(SH - Formation Cutting, Passing Places, Retaining Wall, Cross Drainage work, Granular Sub Base, WBM-II, WBM-III, Tarring work, side drain, parapets and road furniture including five years routine maintenance)",Please refer Tender documents. ,NA ,"1,69,30,091",Civil Works - Roads,NA ,Tender,120.0,365.0,Kangra,176001.0,NA ,NA ,NA ,Palampur,No ,No,1.0,ICICI BANK,Superintending Engineer,"5th Circle, HPPWD, Palampur",1.0,Fee/PreQual/Technical,.pdf,Bid for Part-1 of the Bid as per Section-6,"3,39,000",No,fixed,,Nil,Nil,06-Feb-2023 09:00 AM,17-Feb-2023 11:30 AM,06-Feb-2023 10:00 AM,16-Feb-2023 05:00 PM,NA ,NA ,06-Feb-2023 10:00 AM,16-Feb-2023 05:00 PM,25-Feb-2023 03:30 PM,"5,000",Nil,Nil,No,PWD,13935-45,2023_PWD_67843_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,"S.E. 5th Circle, HPPWD Palampur",Internal,"Executive Engineer (D), 5th Circle, HPPWD, Palampur, Executive Engineer, HPPWD Division Kangra, A.E. (D), 5th Circle, Palampur, DAO (Gr-I), HPPWD, Kangra Divn., Supdt. Gr-II (Budget), 5th Circle",Sushil Kumar Dhadwal,21-Feb-2023 10:23 AM,25-Feb-2023 03:30 PM,techsummary_102190.pdf (819.82 KB),PWD,2023_PWD_67843_1,13935-45,Construction of Bartha to Drovian road km.0/0 to 2/180 under NABARD RIDF-XXVIII in Distt. Kangra (HP),16-Mar-2023,"INR 16,930,091",365.0,Sushil Kumar Dhadwal,16-Mar-2023 12:13 PM,AOC.pdf (1582.00 KB),AOC,"S.E. 5th Circle, HPPWD Palampur",Internal,"Executive Engineer (D), 5th Circle, HPPWD, Palampur, Executive Engineer, HPPWD Division Kangra, A.E. (D), 5th Circle, Palampur, DAO (Gr-I), HPPWD, Kangra Divn., Supdt. Gr-II (Budget), 5th Circle",Sushil Kumar Dhadwal,16-Mar-2023 12:10 PM,finsummary_102190.pdf (420.96 KB),1.0,324336.0,DILWAG SINGH GOVT. COT.,16-Feb-2023 03:32 PM,Accepted-AOC,Award,16-Mar-2023 12:13 PM,Technical,Summary,Sushil Kumar Dhadwal,21-Feb-2023 10:18 AM,technical_102190.pdf,1.0,324336.0,DILWAG SINGH GOVT. COT.,INR,"12,294,806",Finance,Summary,Sushil Kumar Dhadwal,16-Mar-2023 11:55 AM,finance_102190.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,Cost of Tender Form as per Section-1 Point No.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,321602.0,Pritam Singh Thakur,14-Feb-2023 02:22 PM,Rejected-Finance,rate higher side,16-Mar-2023 12:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Security as per Section-2 C1-16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,321919.0,Sandeep Govt Contractor,16-Feb-2023 08:19 AM,Rejected-Finance,rate higher side,16-Mar-2023 12:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration as per Q-1 Section 3 (1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,322684.0,sanjeev singh govt contractor,16-Feb-2023 03:51 PM,Rejected-Technical,Non Responsive,21-Feb-2023 10:23 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.3.1), (1.3.2), (1.3.3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,322662.0,Yashpal,16-Feb-2023 11:23 AM,Rejected-Finance,rate higher side,16-Mar-2023 12:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.4) along with documents i.e. Bill, R.C. etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.2), (1.7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section 3 (1.6), (1.9)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Q.1 as per Section 3 (1.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Q.1 as per Section 2 C1 (4.2g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"PAN, Address of Bank",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section-2 C1 (4.4B (a), (c)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidder would like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid for Part-II of the Bid as per Section-6 a/w item rates offered by the Employer for Routi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
