Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
500.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender from only online mode through E-payment,Executive Engineer,Executive Engineer Salooni Division HPPWD Salooni,1.0,ICICI BANK,"41,700",No,fixed,,Nil,Nil,24-Aug-2022 10:00 AM,03-Sep-2022 11:30 AM,24-Aug-2022 10:00 AM,03-Sep-2022 11:00 AM,NA ,NA ,24-Aug-2022 10:00 AM,03-Sep-2022 11:00 AM,19-Sep-2022 11:30 AM,PWD,EE Salooni letter No. 7124-7173 dated 08-08-2022,2022_PWD_63981_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of link road to village Sandhi in GP Wangal K.M. 0/0 to 0/850,"Formation cutting 2.75/5.00 metre wide jeep-able standard K.M. 0/0 to 0/850, Construction of 900mm dia hume pipe culverts alongwith wing wall and providing wire crate for dumping site",Please refer Tender documents. ,NA ,"20,80,934",Civil Works,NA ,Tender,75.0,180.0,Salooni,176320.0,NA ,NA ,NA ,Executive Engineer Salooni Division HPPWD Salooni,No ,No,AOC,1.0,299061.0,ajay kumar,03-Sep-2022 10:22 AM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,Technical,Bid Opening Summary,Deepak Mahajan,15-Sep-2022 04:15 PM,technical_96400.pdf,Finance,Bid Opening Summary,Deepak Mahajan,02-Oct-2022 04:58 PM,finance_96400.pdf,BOQ Comparative Chart,1.0,299042.0,AVINASH SINGH THAKUR,INR,"1,456,653.53",PWD,2022_PWD_63981_1,EE Salooni letter No. 7124-7173 dated 08-08-2022,Construction of link road to village Sandhi in GP Wangal K.M. 0/0 to 0/850,Executive Engineer,Internal,Senior Assistant Superintendent HDM AE,Deepak Mahajan,15-Sep-2022 04:17 PM,19-Sep-2022 11:30 AM,techsummary_96400.pdf (1149.26 KB),Executive Engineer,Internal,Senior Assistant Superintendent HDM AE,Deepak Mahajan,02-Oct-2022 05:16 PM,finsummary_96400.pdf (18.44 KB),04-Oct-2023,"INR 2,080,934",180.0,Deepak Mahajan,23-Mar-2023 05:48 PM,AL.pdf (2113.00 KB),Award Letter,AOC
,,,,,,.pdf,Earnest Money from only online mode through E-payment,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,299042.0,AVINASH SINGH THAKUR,02-Sep-2022 09:25 PM,Accepted-AOC,Work completed,23-Mar-2023 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Contractors Registration (Refer General Rule No. 24.3 and as per invitation of bid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,298846.0,Bal Singh,01-Sep-2022 08:00 PM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Copy of GSTR-3B of last preceding month or quarter as the case may be attached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,299054.0,HIMTECH CONSTRUCTION CO,03-Sep-2022 08:40 AM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Copy of PAN Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,298848.0,Kehar Singh,03-Sep-2022 10:49 AM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,"Form No. 8, duly signed by the contractor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,298811.0,Mohammad Nasiruddin,01-Sep-2022 08:32 PM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,An affidavit/Undertaking that information furnished with the bid (Name of works is correct),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,299046.0,roshan lal thaur,02-Sep-2022 11:24 PM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Affidavit/Undertaking regarding not having two works in hand at the time of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8.0,298941.0,R R CONSTRUCTION,02-Sep-2022 01:46 PM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,List of Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9.0,298266.0,Virender Kumar,02-Sep-2022 08:01 AM,Rejected-Finance,Other than Lowest,02-Oct-2022 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
