Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Name,Address,Tender Stage
02-Mar-2023,"INR 8,686,761",180.0,Neeraj Bhogal,02-Mar-2023 07:54 PM,Awardrmainpump86.pdf (6256.00 KB),,Finance,PROCEEDING,Neeraj Bhogal,02-Mar-2023 07:41 PM,finance_95699.pdf,BOQ Comparative Chart,Technical,proceeding,Neeraj Bhogal,04-Oct-2022 11:58 AM,technical_95699.pdf,VINOD THAKUR,Internal,Supddt WS JE CHD AE D EE EED,Neeraj Bhogal,04-Oct-2022 12:02 PM,04-Oct-2022 12:20 PM,techsummary_95699.pdf (1670.22 KB),1,295719,AVINASH THAKUR,15-Aug-2022 05:24 PM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP",2022_HPIPH_63491_1,CB-Misc.Agr/2022-23/-,Providing LWSS to multi village of Beri Bir Bhagera and Jol etc in GP Beri Bir Bhagera and Jol in Tehsil Sujanpur Distt Hamirpur,1.0,295295.0,SANJIV KUMAR,INR,"10,709,617",sUPERINTENDING eNG,Internal,AS PER PROCEEDING,Neeraj Bhogal,02-Mar-2023 07:52 PM,finsummary_95699.pdf (6255.74 KB),AOC,Providing LWSS to multi village of Beri Bir Bhagera and Jol etc in GP Beri Bir Bhagera and Jol in Tehsil Sujanpur Distt Hamirpur,Excavation laying jointing and testing of Rising main Booster Ist stage and supplying and erection of pumping machinery for Booster and 1st stage along with allied accessories and construction of thrust block,Excavation laying jointing and testing of Rising main Booster Ist stage and supplying and erection of pumping machinery for Booster and 1st stage along with allied accessories and construction of thrust block  ,NA ,"1,15,99,282",Civil Works,NA ,Tender,120.0,180.0,Hamirpur District,177001.0,NA ,NA ,NA ,Sujanpur,No ,No,06-Aug-2022 05:30 PM,16-Aug-2022 11:30 AM,06-Aug-2022 05:30 PM,16-Aug-2022 11:00 AM,06-Aug-2022 05:30 PM ,16-Aug-2022 11:00 AM ,06-Aug-2022 05:30 PM,16-Aug-2022 11:00 AM,04-Oct-2022 12:20 PM,1.0,CORRIGENDUM,Other,,"1,48,493",Yes,fixed,,EE Hamirpur,Hamirpur,"1,500",EE Hamirpur,Hamirpur,No,1.0,Fee/PreQual/Technical,.pdf,Earnest Money,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP",CB-Misc.Agr/2022-23/-,2022_HPIPH_63491_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,ICICI BANK,Executive Engineer,JSV Division Sujanpur HP,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,295693,Chamunda Construction Company,16-Aug-2022 10:19 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,04-Oct-2022 11:58 AM,,,,,2.0,295367.0,VIKAS DOGRA,INR,"9,104,597",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of tender form,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,295579,HYDRAULIC ENGINEERING COMPANY,15-Aug-2022 02:00 PM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,3.0,295579.0,HYDRAULIC ENGINEERING COMPANY,INR,"9,771,006",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Enlistment,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,4,295618,NISHANT KUMAR,13-Aug-2022 08:56 PM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,4.0,295618.0,NISHANT KUMAR,INR,"9,851,035",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Income tax PAN GST EPF Registration,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,5,295762,SANGRAM NAIK,15-Aug-2022 10:17 PM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,5.0,295655.0,Sushant Puri,INR,"8,686,985",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,undertaking,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,6,295766,sanjeev kumar,16-Aug-2022 08:27 AM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,6.0,295674.0,Surjeet Singh Thakur,INR,"9,753,337",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Curve Chart,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,7,295295,SANJIV KUMAR,16-Aug-2022 09:48 AM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,7.0,295719.0,AVINASH THAKUR,INR,"9,761,800",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,authorization of DSC,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,8,295776,Shadil Thakur,16-Aug-2022 08:05 AM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,8.0,295759.0,Shashank Jagota Govt. Contractor,INR,"9,627,838",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Schedule of quantity,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,9,295759,Shashank Jagota Govt. Contractor,15-Aug-2022 09:45 PM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,9.0,295762.0,SANGRAM NAIK,INR,"10,569,003",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,10,295674,Surjeet Singh Thakur,15-Aug-2022 01:10 PM,Accepted-AOC,accepted,02-Mar-2023 07:58 PM,,,,,10.0,295766.0,sanjeev kumar,INR,"11,148,965",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
