S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Correction in dates,Other,,"Construction of road along Bata river from Santoshgarh bridge to village Fatehpur in Tehsil Paonta Sahib, District Sirmour (HP) km. 0/0 to 5/060.","(SH- C/o 5/7 mtrs wide road with earth filling including wire crates in retaining wall, providing cross drainage works, P/L granular Sub base, WBM Grade-II and III, Premix carpet surfacing, C/o essential parapets, sign boards and construction of RCC",Please refer tender document ,NA ,"7,19,49,424",Civil Works - Roads,NA ,Tender,75.0,540.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,"5,000",Nil,Nil,No,PWD,Corrigendum/7612-31 dated 30.08.2022,2022_PWD_64295_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"14,39,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Cost of tender,01-Oct-2022 04:30 PM,07-Oct-2022 11:00 AM,01-Oct-2022 05:00 PM,07-Oct-2022 10:30 AM,NA ,NA ,01-Oct-2022 05:00 PM,07-Oct-2022 10:30 AM,19-Oct-2022 03:00 PM,1.0,ICICI BANK,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP).,AOC,PWD,2022_PWD_64295_4,Corrigendum/7612-31 dated 30.08.2022,"Construction of road along Bata river from Santoshgarh bridge to village Fatehpur in Tehsil Paonta Sahib, District Sirmour (HP) km. 0/0 to 5/060.",Er. K. L. Chaudhary,Internal,"Sh. Vishal Upadhyay DAO, Sh. B.S. Rawat Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,19-Oct-2022 01:30 PM,19-Oct-2022 03:00 PM,techsummary_99075.pdf (1034.01 KB),Er. K. L. Chaudhary,Internal,"Sh. Vishal Upadhyay DAO, Sh. B.S. Rawat Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,13-Feb-2023 12:54 PM,finsummary_99075.pdf (1178.37 KB),29-Mar-2023,"INR 71,949,424",540.0,Dalip Singh Tomar,29-Mar-2023 04:25 PM,aoc.pdf (569.00 KB),AOC,1.0,306885.0,M/S CHAUHAN CONSTRUCTION,07-Oct-2022 10:04 AM,Rejected-Finance,Not found L-1 in draw of lots,13-Feb-2023 12:54 PM,Technical,Bid Opening Summary,Kishan Lal Chaudhary,19-Oct-2022 01:28 PM,technical_99075.pdf,Finance,Fin Bid Opening Summary,Kishan Lal Chaudhary,04-Jan-2023 02:43 PM,finance_99075.pdf,BOQ Comparative Chart,1.0,306772.0,M/s Construction Gallery,INR,"49,974,215.8",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money/Bid Security,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,306772.0,M/s Construction Gallery,06-Oct-2022 08:00 PM,Accepted-AOC,Work Awarded,29-Mar-2023 04:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration and Bid Validity.,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,305911.0,Rashid Ali Civil Contractor,06-Oct-2022 09:45 PM,Rejected-Finance,Not found L-1 in draw of lots,13-Feb-2023 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Copy of GST Registration, PAN and EPF.",,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,306528.0,Shanti Flats Foundation PVT LTD,06-Oct-2022 03:43 PM,Rejected-Finance,Not found L-1 in draw of lots,13-Feb-2023 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of 33.33 percent work done certificate for similar nature and Existing Commitment,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,306355.0,Shoorbir Singh Chauhan,07-Oct-2022 10:22 AM,Rejected-Finance,Not found L-1 in draw of lots,13-Feb-2023 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand more than 100 Lakhs.,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,306639.0,S.S. Associates,06-Oct-2022 06:27 PM,Rejected-Finance,Not found L-1 in draw of lots,13-Feb-2023 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Total Monitor of civil Construction work,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity/C.A. annual report and Financial Turnover.,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery, lab Equipment Detail and Technical Personal",,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Financial Reports, Credit and other financial Resources (10 percent of estimated cost)",,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"History of litigation, Proposal of sub contracting and Proposed working Programme",,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Part-II of the bid as per section -6 and 7a/w item rates offered by the Employer for routine mainten,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him.,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding capacity not less than equal to total estimate cost.,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Information True and Correct,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
