Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EXECUTIVE ENGINEER,RAJGARH DIVISION HPPWD RAJGARH,18-Nov-2019 05:00 PM,30-Nov-2019 11:00 AM,18-Nov-2019 05:00 PM,29-Nov-2019 05:00 PM,NA ,NA ,18-Nov-2019 05:00 PM,29-Nov-2019 05:00 PM,03-Dec-2019 04:40 PM,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER- Indicated in Schedule F at Sr.No.6.3,"76,900",No,fixed,,EE RAJAGRH,RAJGARH,PWD,missing culvert on solan Meenus road 60/920,2019_PWD_32689_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,"2,000",EE RAJGARH,RAJGARH,No,C/O missing culvert on Solan Meenus road km 24/345 to 61/0 (SH C/O RCC slab culvert of 12.00 mtr span at RD 60/920).,C/O missing culvert on Solan Meenus road km 24/345 to 61/0 (SH C/O RCC slab culvert of 12.00 mtr span at RD 60/920).,Please refer Tender documents. ,NA ,"46,26,260",Civil Works - Roads,NA ,Tender,120.0,180.0,RAJGARH DIVISION HPPWD RAJGARH,173101.0,NA ,NA ,NA ,RAJGARH DIVISION HPPWD RAJGARH,No ,No,1.0,DD - Demand Draft,AOC,PWD,2019_PWD_32689_1,missing culvert on solan Meenus road 60/920,C/O missing culvert on Solan Meenus road km 24/345 to 61/0 (SH C/O RCC slab culvert of 12.00 mtr span at RD 60/920).,Er. K.L Chaudhary EE,Internal,"Er. D.S Kaundal AE, Sh. Ghanshyam Dass Supdt. G-II, Smt. Asha Kamal HDM, , Sh. Kishan Singh Supdt. G-II. Sh. Ghan Shyam Jr. Asstt.",Kishan Lal Chaudhary,03-Dec-2019 04:33 PM,03-Dec-2019 04:40 PM,techsummary_47146.pdf (1147.69 KB),Er. K.L Chaudhary EE,Internal,"Er. D.S Kaundal AE, Sh. Ghanshyam Dass Supdt. G-II, Smt. Asha Kamal HDM, Sh. Balbir Singh Sr. Asstt. Sh. Ghan Shyam Jr. Asstt.",Kishan Lal Chaudhary,29-May-2020 03:57 PM,finsummary_47146.pdf (811.21 KB),29-May-2020,"INR 4,626,260",180.0,Kishan Lal Chaudhary,29-May-2020 04:00 PM,AOC.74.pdf (910.00 KB),WORK AWARDED TO SH ANKUSH KUMAR,Finance,SUMMARY,Kishan Lal Chaudhary,21-Dec-2019 01:47 PM,finance_47146.pdf,BOQ Comparative Chart,1.0,137938.0,Ankush kumar,INR,"5,581,014",1.0,137921.0,Aman Deep,29-Nov-2019 01:39 PM,Rejected-AOC,L2,29-May-2020 04:00 PM,Technical,SUMMARY,Kishan Lal Chaudhary,03-Dec-2019 04:20 PM,technical_47146.pdf,AOC
,,,,,,,,,,,,,.pdf,EARNEST MONEY-Indicated in Schedule F at Sr. No.6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,137938.0,Ankush kumar,29-Nov-2019 01:10 PM,Accepted-AOC,L1,29-May-2020 04:00 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,CONTRACTORS REGISTRATION- Refer General Rule Sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,137932.0,asha praksh,29-Nov-2019 12:20 PM,Rejected-Technical,Not Fulfill the qualifying the criteria,03-Dec-2019 04:33 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,GST REGISTRATION-Refer General Rule Sr. No 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,137524.0,AXION RELTOR PVT. LTD.,25-Nov-2019 04:08 PM,Rejected-AOC,L5,29-May-2020 04:00 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Form No 8 duly signed Gen. Rule Sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,137864.0,Harish Thakur,29-Nov-2019 11:46 AM,Rejected-AOC,L3,29-May-2020 04:00 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Permanent Account Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,137894.0,Nikhil,28-Nov-2019 07:08 PM,Rejected-Technical,Original DD and Bid security not deposited,03-Dec-2019 04:33 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,List of both Gazatted and non gazatted officer HPPWD employees related to him Gen. Rule Sr.No.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,137919.0,Satish Thakur,29-Nov-2019 02:32 PM,Rejected-AOC,L6,29-May-2020 04:00 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,"Undertaking regarding uploaded documents are clear scan, true and correct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,137614.0,Tapender Thakur,29-Nov-2019 02:38 PM,Rejected-AOC,L4,29-May-2020 04:00 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,137939.0,Vinay Thakur,29-Nov-2019 12:49 PM,Rejected-AOC,L7,29-May-2020 04:00 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,PROOF OF MANDATORY MACHINERY TOOL AND PLANTS as per Gen. Rules 25 and Schedule F Sr. No.6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
