Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
350.0,EE BBNDA BADDI,BBNDA BADDI,No,15-Feb-2020 11:00 AM,06-Mar-2020 10:30 AM,15-Feb-2020 11:00 AM,04-Mar-2020 05:00 PM,15-Feb-2020 11:00 AM ,04-Mar-2020 04:00 PM ,15-Feb-2020 11:00 AM,04-Mar-2020 05:00 PM,20-Mar-2020 11:00 AM,R/R Damages of Link road from Akash Hospital to Alpine School Nalagarh (SH-C/o Retaining wall at along RCC slb culvert at Nikkuwal)),R/R Damages of Link road from Akash Hospital to Alpine School Nalagarh (SH-C/o Retaining wall at along RCC slb culvert at Nikkuwal)),Please refer Tender documents. ,NA ,"6,90,000",Civil Works - Others,rETAINING WALL ,Tender,90.0,180.0,NALAGARH,174101.0,NA ,NA ,NA ,BBNDA BADDI,No ,No,1.0,FDR - Fixed Deposit,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06-ONLINE-2019-20 958-68 DATE 11.02.2020,2020_BBNDA_35060_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"13,800",No,fixed,,EE BBNDA BADDI,BBNDA BADDI,EE BBNDA BADDI,BBNDA BADDI,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Addl. CEO,Internal,EE,Satpal Singh,20-Mar-2020 04:51 PM,finsummary_51414.pdf (283.14 KB),1.0,152474.0,Amarjeet kaur Govt. contractor,INR,"578,550.5",Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2020_BBNDA_35060_1,BBNDA-06-ONLINE-2019-20 958-68 DATE 11.02.2020,R/R Damages of Link road from Akash Hospital to Alpine School Nalagarh (SH-C/o Retaining wall at along RCC slb culvert at Nikkuwal)),Finance,Financial Summary,Satpal Singh,20-Mar-2020 04:48 PM,None,BOQ Comparative Chart,Technical,Bid Opening Summary,Satpal Singh,16-Mar-2020 03:21 PM,technical_51414.pdf,21-May-2020,"INR 690,000",180.0,Satpal Singh,28-May-2020 04:05 PM,Amarjeet1.pdf (417.00 KB),AOC,Addl. CEO,Internal,"EE, JC, AE I, AE II, JDM, Clerk",Satpal Singh,16-Mar-2020 04:25 PM,20-Mar-2020 11:00 AM,techsummary_51414.pdf (289.10 KB),1,152382,Ajay Thakur,03-Mar-2020 10:57 PM,Rejected-Finance,Reject,20-Mar-2020 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,152474,Amarjeet kaur Govt. contractor,04-Mar-2020 01:43 PM,Accepted-AOC,Accept,28-May-2020 04:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,151988,gobind sahib enterprises,02-Mar-2020 01:30 PM,Rejected-Finance,Reject,20-Mar-2020 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,152497,karamveer govt. contractor,04-Mar-2020 02:45 PM,Rejected-Finance,Reject,20-Mar-2020 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,152551,RAJ KUMAR,04-Mar-2020 04:23 PM,Rejected-Finance,Reject,20-Mar-2020 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,152290,Raj kumari Govt. Contractor,04-Mar-2020 09:04 AM,Rejected-AOC,Reject,28-May-2020 04:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,152418,Ravinder Kumar,04-Mar-2020 01:43 PM,Rejected-AOC,Reject,28-May-2020 04:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,151188,sarvjeet singh,26-Feb-2020 02:14 PM,Rejected-Technical,Emd cost and Tender cost not submitted.,16-Mar-2020 04:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,152292,Satish,03-Mar-2020 09:11 PM,Rejected-Finance,Reject,20-Mar-2020 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,152377,SATISH KUMAR,03-Mar-2020 10:28 PM,Rejected-Technical,EPF document not submitted.,16-Mar-2020 04:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,152384,SHIV PAL,04-Mar-2020 11:11 AM,Rejected-Finance,Reject,20-Mar-2020 04:51 PM,AOC
