EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,90,200",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),PWD,Improvement and Widening of road from House of Dal,2019_PWD_33552_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,23-Dec-2019 10:00 AM,03-Jan-2020 11:00 AM,23-Dec-2019 10:30 AM,02-Jan-2020 05:00 PM,NA ,NA ,23-Dec-2019 10:30 AM,02-Jan-2020 05:00 PM,17-Jan-2020 10:00 AM,"Improvement and Widening of road from House of Dalip Chand to Shamshanghat Khanpur, Chatter pur Shamshanghat and Chattara to Banore Mahadev from km. 0-0 to 4-350 Sub Head Formation cutting 5-7 mtr. Wide including Retaining wall, Edge Wall, Cross Drai","Improvement and Widening of road from House of Dalip Chand to Shamshanghat Khanpur, Chatter pur Shamshanghat and Chattara to Banore Mahadev from km. 0-0 to 4-350 Sub Head Formation cutting 5-7 mtr. Wide including Retaining wall, Edge Wall, Cross Drai",Please refer to Bidding Documents ,NA ,"1,57,65,223",Civil Works - Roads,NA ,Tender,120.0,548.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una","5,000","Executive Engineer, Una Division, HPPWD, Una",Una,No,AOC,PWD,2019_PWD_33552_1,Improvement and Widening of road from House of Dal,"Improvement and Widening of road from House of Dalip Chand to Shamshanghat Khanpur, Chatter pur Shamshanghat and Chattara to Banore Mahadev from km. 0-0 to 4-350 Sub Head Formation cutting 5-7 mtr. Wide including Retaining wall, Edge Wall, Cross Drai",Er. Sanjeev Agnihotri E.E,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Harish Chander Head Draughtsman , Dinesh Kumar, DAO, Jagpal Singh Supdt. Gr-II Tara Singh Senior Assistant",Ravi Dutt Sharma,15-Jan-2020 11:19 AM,17-Jan-2020 10:00 AM,techsummary_48364.pdf (157.90 KB),Er. Sanjeev Agnihotri E.E,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Harish Chander Head Draughtsman , Dinesh Kumar, DAO, Jagpal Singh Supdt. Gr-II Tara Singh Senior Assistant",Ravi Dutt Sharma,18-Jan-2020 10:24 AM,finsummary_48364.pdf (727.30 KB),15-May-2020,"INR 15,765,223",548.0,Ravi Dutt Sharma,17-May-2020 04:55 PM,Awardletter.PDF (1447.00 KB),Awardletter,1.0,143534.0,kulvinder govt.contractor,02-Jan-2020 02:33 PM,Accepted-AOC,ok,17-May-2020 04:55 PM,Technical,TechnicalBidOpeningSummary,Bhupinder Singh,03-Jan-2020 05:56 PM,technical_48364.pdf,Finance,Proceedingregardingopeningoffinancialbids,Ravi Dutt Sharma,18-Jan-2020 10:06 AM,finance_48364.pdf,BOQ Comparative Chart,1.0,143534.0,kulvinder govt.contractor,INR,"23,073,138",AOC
,,,,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,143239.0,Rajneesh Mohan,01-Jan-2020 02:32 PM,Rejected-Technical,As per technical Evaluation,15-Jan-2020 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,142725.0,R.D. DUVEDI,02-Jan-2020 02:50 PM,Rejected-AOC,ok,17-May-2020 04:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,143496.0,SS CONSTRUCTION COMPANY,02-Jan-2020 11:51 AM,Rejected-Technical,As per technical Evaluation Proceeding,15-Jan-2020 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,143355.0,SUBHASH CHAND,02-Jan-2020 03:57 PM,Rejected-Technical,As per technical Evaluation proceeding,15-Jan-2020 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Bidding Capacity/ C.A. Annual Report a/w balance sheet as Per General Rules 28.2a and 28.2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Credit facility of minimum 10Percent of estimated cost from the Scheduled Bank be attached.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
