S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,500",EE BBNDA BADDI,BBNDA BADDI,No,EE BBNDA BADDI,BBNDA BADDI,"R/R Damages of Link road from NH 105 to village Baglehar (SH -C/o Retaining wall,200mtr at RD 0/150)","R/R Damages of Link road from NH 105 to village Baglehar (SH -C/o Retaining wall,200mtr at RD 0/150)",Please refer Tender documents. ,NA ,"34,48,000",Civil Works,RETAINING WALL ,Tender,90.0,180.0,NALAGARH,174101.0,NA ,NA ,NA ,BBNDA BADDI,No ,No,15-Feb-2020 11:00 AM,06-Mar-2020 10:30 AM,15-Feb-2020 11:00 AM,04-Mar-2020 05:00 PM,15-Feb-2020 11:00 AM ,04-Mar-2020 04:00 PM ,15-Feb-2020 11:00 AM,04-Mar-2020 05:00 PM,16-Mar-2020 04:00 PM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06-ONLINE-2019-20 958-68 DATE 11.02.2020,2020_BBNDA_35047_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"59,200",No,fixed,,EE BBNDA BADDI,BBNDA BADDI,AOC,Addl. CEO,Internal,EE,Satpal Singh,20-Mar-2020 04:25 PM,finsummary_51404.pdf (285.83 KB),Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2020_BBNDA_35047_1,BBNDA-06-ONLINE-2019-20 958-68 DATE 11.02.2020,"R/R Damages of Link road from NH 105 to village Baglehar (SH -C/o Retaining wall,200mtr at RD 0/150)",1.0,152379.0,MADAN LAL,INR,"2,769,151.3",Addl. CEO,Internal,"EE, JC, AE I, AE II, JDM, Clerk",Satpal Singh,16-Mar-2020 03:54 PM,16-Mar-2020 04:00 PM,techsummary_51404.pdf (288.45 KB),1,152386,Ajay Thakur,03-Mar-2020 11:03 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,Finance,Addl. CEO,Satpal Singh,20-Mar-2020 04:22 PM,finance_51404.pdf,BOQ Comparative Chart,Technical,Bid Opening Summary,Satpal Singh,16-Mar-2020 02:55 PM,technical_51404.pdf,21-May-2020,"INR 3,448,000",180.0,Satpal Singh,28-May-2020 03:04 PM,MADAN.pdf (408.00 KB),AOC,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,152009,dharamvir singh govt. contractor,02-Mar-2020 03:28 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,151991,gobind sahib enterprises,02-Mar-2020 01:39 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,151500,JAI PRAKASH RANOTE,03-Mar-2020 07:35 AM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,152370,Jimmy Kashyap,04-Mar-2020 04:55 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6,152490,karamveer govt. contractor,04-Mar-2020 02:35 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7,151935,KARUN CHANDEL,01-Mar-2020 11:03 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,8,152456,lakhwinder thakur govt. contractor,04-Mar-2020 12:53 PM,Rejected-AOC,L3,28-May-2020 03:04 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,9,152379,MADAN LAL,03-Mar-2020 10:45 PM,Accepted-AOC,L1,28-May-2020 03:04 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,10,151762,mangla constructions,28-Feb-2020 07:19 PM,Rejected-Finance,Reject,20-Mar-2020 04:25 PM,,,,,,,,,,,,,,,,,,,AOC
