Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form as Indicated Schedule F,Periodic Maintenance of link road village Lambahar DRRP No. HP403VR00 (Under AMP 2019-20 RR),Providing and Laying G-II for profile correction premix coat tack coat and 2cm thick carpet with seal coat in Km 0/0 to 0/300 and 0/800 to 1/0).,Please refer Tender documents. ,NA ,"3,29,913",Civil Works - Roads,NA ,Tender,120.0,60.0,Baijnath,176125.0,NA ,NA ,NA ,HPPWD Division Baijnath,No ,No,PWD,PWD-BD-NIT-2019-20/18627-80,2019_PWD_33674_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"6,600",No,fixed,,EE Baijnath,Baijnath,Xen HPPWD Division Baijnath,Xen HPPWD Division Baijnath,350.0,EE Baijnath,Baijnath,No,1.0,DD - Demand Draft,27-Dec-2019 10:00 AM,13-Jan-2020 11:00 AM,27-Dec-2019 11:00 AM,13-Jan-2020 10:30 AM,NA ,NA ,27-Dec-2019 11:00 AM,13-Jan-2020 10:30 AM,28-Jan-2020 11:00 AM,AOC,PWD,2019_PWD_33674_1,PWD-BD-NIT-2019-20/18627-80,Periodic Maintenance of link road village Lambahar DRRP No. HP403VR00 (Under AMP 2019-20 RR),Er S K Sood,Internal,Sh. Rajinder Chaudhary SR DAO Sh Ravi Rana HDM Sh Sunil Kumar Supdt GII Er Vaneet Sharma AE Baijnath,Sanjiv Kumar,24-Jan-2020 12:46 PM,28-Jan-2020 11:00 AM,techsummary_48519.pdf (496.01 KB),Er S K Sood,Internal,HDM Supdt GII Sr DAO AE Baijnath,Sanjiv Kumar,03-Jun-2020 03:56 PM,finsummary_48519.pdf (171.20 KB),03-Jun-2020,"INR 329,913",60.0,Sanjiv Kumar,03-Jun-2020 04:02 PM,AwardLambahar.pdf (460.00 KB),Finance,Financial Bid Open,Sanjiv Kumar,03-Jun-2020 03:55 PM,finance_48519.pdf,BOQ Comparative Chart,1.0,144595.0,P. L. SHARMA,INR,"516,572",1.0,144578.0,ANURAG SHARMA,11-Jan-2020 04:49 PM,Rejected-AOC,L2,03-Jun-2020 04:02 PM,Technical,Five bidders participated in this work and two bidders found responsive. Hence tender recommended by committee to open the financial bid.,Sanjiv Kumar,24-Jan-2020 12:45 PM,technical_48519.pdf,AOC
,,.pdf,Cost of Earnest Money as Indicated Schedule F.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,144569.0,Nigesh Thakur,12-Jan-2020 06:00 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Jan-2020 12:45 PM,,,,,,AOC
,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,144595.0,P. L. SHARMA,11-Jan-2020 06:03 PM,Accepted-AOC,L1,03-Jun-2020 04:02 PM,,,,,,AOC
,,.pdf,Valid GST Registration and PAN No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,144648.0,satish abrol,13-Jan-2020 08:27 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Jan-2020 12:45 PM,,,,,,AOC
,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,144567.0,SHUBHAM RANA,12-Jan-2020 06:05 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Jan-2020 12:45 PM,,,,,,AOC
,,.pdf,Affidavit that no Both Gazatted Non Gazetted officer employee in HPPWD Division Baijnath related him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Undertaking that no arbitration / litigation case with PWD is pending in any court of law.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit regarding information furnished with the bid Name of work is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Machinery required as per SBD with proof if hiring affidavit required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Minimum civil work done amount not less than 40 percent of the estimated cost (without LD) in last 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
