Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
500.0,EE HPPWD Division Tanda at Nagrota Bagwan,Kangra,Yes,"34,200",No,fixed,,EE HPPWD Division Tanda at Nagrota Bagwan,Tanda at Nagrota Bagwan,PWD,PWD CIVIL- 4638-65-TANDA,2019_PWD_33413_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender form in Shape of DD as per SBD (Nationalized Bank),Executive Engineer,HP PWD Division Tanda at Nagrota Bagwan,Construction of 1 No. Type IV Qtrs for Dr. Residence at Kandi in Tehsil Baroh Distt Kangra HP (SH- Construction of Civil work including water supply and Sanitary Installation and septic tank with soak pit etc),Construction of 1 No. Type IV Qtrs for Dr. Residence at Kandi in Tehsil Baroh Distt Kangra HP (SH- Construction of Civil work including water supply and Sanitary Installation and septic tank with soak pit etc),Please refer Tender documents. ,NA ,"17,78,692",Civil Works - Buildings,NA ,Tender,120.0,365.0,TANDA,176002.0,NA ,NA ,NA ,EE HP PWD Division Tanda at Nagrota Bagwan,No ,No,1.0,DD - Demand Draft,17-Dec-2019 04:00 PM,30-Dec-2019 11:30 AM,17-Dec-2019 04:00 PM,28-Dec-2019 05:00 PM,NA ,NA ,17-Dec-2019 04:00 PM,28-Dec-2019 05:00 PM,08-Jan-2020 11:00 AM,AOC,PWD,2019_PWD_33413_1,PWD CIVIL- 4638-65-TANDA,Construction of 1 No. Type IV Qtrs for Dr. Residence at Kandi in Tehsil Baroh Distt Kangra HP (SH- Construction of Civil work including water supply and Sanitary Installation and septic tank with soak pit etc),Dr Suresh Kumar walia,Internal,Er Ankit AE Sh Pankaj Rana TA Ajit Kumar Supdt Gr II Suraj Parkash DAO Vijay Sharma HDM,Suresh Kumar Walia,04-Jan-2020 04:50 PM,08-Jan-2020 11:00 AM,techsummary_48170.pdf (707.62 KB),Dr Suresh Kumar walia,Internal,ErAnkit AE Sh Pankaj Rana TA Ajit Kumar Supdt Gr II Suraj Parkash DAO Vijay Sharma HDM,Ravi Bhushan,08-Jan-2020 02:55 PM,finsummary_48170.pdf (187.30 KB),25-Jun-2020,"INR 2,183,169",365.0,Suresh Kumar Walia,25-Jun-2020 03:55 PM,Award.pdf (954.00 KB),Award,1.0,142788.0,Alpna Sharma,28-Dec-2019 11:02 AM,Rejected-AOC,Lowest 2,25-Jun-2020 03:55 PM,Technical,Sum,Suresh Kumar Walia,04-Jan-2020 04:48 PM,technical_48170.pdf,1.0,142747.0,Parshant Rana,INR,"2,183,169",Finance,Sum,Ravi Bhushan,08-Jan-2020 02:47 PM,finance_48170.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money in shape of FDR as per SBD,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,142850.0,ASHISH KUMAR GOVT CONTRACTOR,28-Dec-2019 04:51 PM,Rejected-Technical,Not Fulfill criteria,04-Jan-2020 04:50 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,142747.0,Parshant Rana,28-Dec-2019 10:38 AM,Accepted-AOC,Lowest1,25-Jun-2020 03:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that the information submitted with bid namely ( ) are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Under taking that no arbitration/litigation with PWD is pending in any court of Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding near relative working in the PWD and no relation gazetted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of Machinery as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
