EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"20,700",Yes,fixed,,EE BBNDA BADDI,BADDI,350.0,EE BBNDA BADDI,BADDI,No,04-May-2020 11:00 AM,19-May-2020 11:00 AM,04-May-2020 11:00 AM,18-May-2020 05:00 PM,04-May-2020 11:00 AM ,18-May-2020 04:00 PM ,04-May-2020 11:00 AM,18-May-2020 05:00 PM,22-May-2020 02:00 PM,"R/R Damages of Link road from House of Shamsher to House of Budh Ram and others, Village Majra.","R/R Damages of Link road from House of Shamsher to House of Budh Ram and others, Village Majra.",Please refer Tender documents. ,NA ,"13,34,000",Civil Works,NA ,Tender,120.0,60.0,BADDI,173205.0,NA ,NA ,NA ,ACEO BBNDA BADDI,No ,No,EE BBNDA BADDI,BBNDA BADDI,1.0,Corrigendum no.4,Other,,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06(PRPJECT) 2336-45 DATED 30.04.02020,2020_BBNDA_36880_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,29-May-2020,"INR 1,034,000",60.0,Satpal Singh,01-Jun-2020 03:02 PM,gOBINDSAHIB.pdf (403.00 KB),AOC,Finance,Financial summary,Satpal Singh,26-May-2020 03:42 PM,finance_54442.pdf,BOQ Comparative Chart,Technical,Bid Opening Summary,Satpal Singh,21-May-2020 12:54 PM,technical_54442.pdf,Addl. CEO,Internal,"EE, JC, AE I, AE II, JDM, Clerk",Satpal Singh,21-May-2020 12:58 PM,22-May-2020 02:00 PM,techsummary_54442.pdf (287.80 KB),1,158669,Amarjeet kaur Govt. contractor,18-May-2020 01:03 PM,Rejected-AOC,REJECT,01-Jun-2020 03:02 PM,Addl. CEO,Internal,"EE, JC, AE I, AE II, JDM",Satpal Singh,26-May-2020 03:46 PM,finsummary_54442.pdf (187.92 KB),Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2020_BBNDA_36880_1,BBNDA-06(PRPJECT) 2336-45 DATED 30.04.02020,"R/R Damages of Link road from House of Shamsher to House of Budh Ram and others, Village Majra.",1.0,158594.0,gobind sahib enterprises,INR,"879,101",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,158594,gobind sahib enterprises,17-May-2020 03:03 PM,Accepted-AOC,ACCEPT,01-Jun-2020 03:02 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,158674,IQBAL MOHAMAD,18-May-2020 12:32 PM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,158763,JRC CONTRACTOR,18-May-2020 04:01 PM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,158505,KARAM CHAND,16-May-2020 11:38 AM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6,158597,karamveer govt. contractor,17-May-2020 03:12 PM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,7,158626,mustak,17-May-2020 09:02 PM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,8,158671,RAMA THAKUR,18-May-2020 12:32 PM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,9,158749,Ravinder Kumar,18-May-2020 02:53 PM,Rejected-Finance,Reject,26-May-2020 03:46 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,10,158646,SIMRAT CONSTRUCTION,18-May-2020 11:35 AM,Rejected-AOC,REJECT,01-Jun-2020 03:02 PM,,,,,,,,,,,,,,,,AOC
