Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage
22-Jun-2020,"INR 4,644,765",365.0,Sandeep Sobti,22-Jun-2020 11:21 AM,Dineshchakti.pdf (587.00 KB),Award letter,Er. S.K. Sobti,Internal,"DAO, Supdt.",Sandeep Sobti,22-Jun-2020 11:10 AM,finsummary_46160.pdf (342.61 KB),Er. S.K. Sobti,Internal,"DAO, Supdt.",Sandeep Sobti,25-Oct-2019 12:09 PM,25-Oct-2019 01:00 PM,techsummary_46160.pdf (441.09 KB),PWD,2019_PWD_32102_1,RMP/TA/2019-7782-84 dated 01.10.2019,C.O 5.7 mtr. wide Chakti to Dadhara road Km. 0.000 to 3.075,Technical,proceeding,Sandeep Sobti,24-Oct-2019 03:55 PM,technical_46160.pdf,1,134932,Aman Sharma,22-Oct-2019 06:47 PM,Rejected-Technical,Not Resposive,25-Oct-2019 12:09 PM,1.0,134959.0,Dinesh Kumar,INR,"3,924,335",Finance,proceeding,Sandeep Sobti,10-Jun-2020 10:41 AM,None,BOQ Comparative Chart,AOC,PWD,RMP/TA/2019-7782-84 dated 01.10.2019,2019_PWD_32102_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"77,200",Yes,fixed,,EE Rampur,Rampur,"2,000",EE Rampur,Rampur,Yes,14-Oct-2019 11:00 AM,23-Oct-2019 11:00 AM,14-Oct-2019 11:00 AM,23-Oct-2019 09:00 AM,14-Oct-2019 11:00 AM ,23-Oct-2019 09:00 AM ,14-Oct-2019 11:00 AM,23-Oct-2019 09:00 AM,25-Oct-2019 01:00 PM,C.O 5.7 mtr. wide Chakti to Dadhara road Km. 0.000 to 3.075,SH Formation cutting 5.7 mtr. wide road construction of Retaining structural in wire crates at various RDs and construction of cross drainage work with wing wall 900mm dia RCC Hume pipe culvert,Please refer Tender documents. ,NA ,"46,44,765",Civil Works - Roads,NA ,Tender,90.0,NA ,Rampur,172001.0,NA ,NA ,NA ,EE Rampur,No ,No,EE Rampur,EE Rampur B and R Division HPPWD Rampur,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (indicated in Schedule F),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,134951,Ankush Negi,22-Oct-2019 07:51 PM,Rejected-Technical,Not Resposive,25-Oct-2019 12:09 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,Earnest Money Deposit (indicated in Schedule F),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,134925,BHUPENDER KUMAR,22-Oct-2019 06:34 PM,Rejected-Technical,Not Resposive,25-Oct-2019 12:09 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No 23),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,134826,CRC Construction,22-Oct-2019 10:11 PM,Rejected-Technical,Not Resposive,25-Oct-2019 12:09 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration (Refer General Rule No 21),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,134959,Dinesh Kumar,23-Oct-2019 07:21 AM,Accepted-AOC,first lowest,22-Jun-2020 11:22 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number (PAN),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,134928,HARISH BANSAL,22-Oct-2019 06:40 PM,Rejected-AOC,sixth lowest,22-Jun-2020 11:22 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work Done Certificate of similar nature and detail of ongoing works (Refer General Rule No 19),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,134876,JAIMAL SINGH,22-Oct-2019 04:14 PM,Rejected-AOC,fifth lowest,22-Jun-2020 11:22 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant (Refer Schedule F with reference to Clause 18)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,134850,Kewal Ram Bhaluni,22-Oct-2019 01:35 PM,Rejected-AOC,third lowest,22-Jun-2020 11:22 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration under Employees Provident Funds and Miscellaneous Provision act 1952,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,134906,Pankaj Dhangal,22-Oct-2019 06:23 PM,Rejected-AOC,second lowest,22-Jun-2020 11:22 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,134907,SUDESH KUMAR,22-Oct-2019 05:38 PM,Rejected-AOC,fourth lowest,22-Jun-2020 11:22 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC
