S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,DD - Demand Draft,Periodical Renewal on Banethi Bagthan Rajgarh Chandol road Km 10/0 to 12/0 and Dhabur Bagthan road km 9/0 to 11/0 Under AMP for the year 2019-20,Periodical Renewal on Banethi Bagthan Rajgarh Chandol road Km 10/0 to 12/0 and Dhabur Bagthan road km 9/0 to 11/0 Under AMP for the year 2019-20,Please refer Tender documents. ,NA ,"34,16,702",Civil Works - Roads,NA ,Tender,120.0,90.0,RAJGARH DIVISION HPPWD RAJGARH,173101.0,NA ,NA ,NA ,RAJGARH DIVISION HPPWD RAJGARH,No ,No,01-Aug-2019 10:00 AM,13-Aug-2019 11:00 AM,01-Aug-2019 10:00 AM,12-Aug-2019 05:00 PM,NA ,NA ,01-Aug-2019 10:00 AM,12-Aug-2019 05:00 PM,19-Aug-2019 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER- Indicated in Schedule F at Sr.No.6.3,PWD,PR ON BBRC ROAD AND DHABUR BAGTHAN ROAD AMP 19-20,2019_PWD_30603_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,EXECUTIVE ENGINEER,RAJGARH DIVISION HPPWD RAJGARH,"1,500",EE RAJAGRH,RAJGARH,No,"59,500",No,fixed,,EE RAJAGRH,RAJAGRH,AOC,PWD,2019_PWD_30603_1,PR ON BBRC ROAD AND DHABUR BAGTHAN ROAD AMP 19-20,Periodical Renewal on Banethi Bagthan Rajgarh Chandol road Km 10/0 to 12/0 and Dhabur Bagthan road km 9/0 to 11/0 Under AMP for the year 2019-20,Er. K.L Chaudhary EE,Internal,"Er. D.S Kaundal AE, Sh. Ghanshyam Supdt. G-II, Smt. Asha Kamal HDM, Sh. Balbir Singh Sr. Asstt. Sh. Ghan Shyam Jr. Asstt.",Kishan Lal Chaudhary,19-Aug-2019 04:09 PM,19-Aug-2019 04:30 PM,techsummary_44081.pdf (252.14 KB),Er. K.L Chaudhary EE,Internal,"Er. D.S Kaundal AE, Sh. Ghanshyam Dass Supdt. G-II, Smt. Asha Kamal HDM, , Sh. Balbir singh Sr. Asstt.. Sh. Ghan Shyam Jr. Asstt.",Kishan Lal Chaudhary,24-Dec-2019 04:04 PM,finsummary_44081.pdf (193.80 KB),24-Dec-2019,"INR 3,416,702",90.0,Kishan Lal Chaudhary,24-Dec-2019 04:08 PM,AOC.pdf (1019.00 KB),WORK AWARDED TO SH. NARESH KUMAR VIJ,Finance,SUMMARY,Kishan Lal Chaudhary,29-Aug-2019 03:44 PM,finance_44081.pdf,BOQ Comparative Chart,1.0,127281.0,naresh vij govt contractor,INR,"4,873,519",1.0,127281.0,naresh vij govt contractor,11-Aug-2019 02:48 PM,Accepted-AOC,L1,24-Dec-2019 04:08 PM,Technical,SUMMARY,Kishan Lal Chaudhary,19-Aug-2019 01:37 PM,technical_44081.pdf,AOC
2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EARNEST MONEY-Indicated in Schedule F at Sr. No.6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,127358.0,PIUESH,11-Aug-2019 05:47 PM,Rejected-AOC,L2,24-Dec-2019 04:08 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,CONTRACTORS REGISTRATION- Refer General Rule Sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST REGISTRATION-Refer General Rule Sr. No 21,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed Gen. Rule Sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum Work Done Certificate as per Gen. Rule Sr.No.28.2(b) and Schedule F Sr.No.6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PROOF OF MANDATORY MACHINERY TOOL AND PLANTS as per Gen. Rules 25 and Schedule F Sr. No.6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both Gazatted and non gazatted officer HPPWD employees related to him Gen. Rule Sr.No.16),,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Undertaking regarding uploaded documents are clear scan, true and correct",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
