Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
350.0,"Executive Engineer, HP.PWD., Division, Kangra",Kangra,No,"Executive Engineer, HP.PWD., Division, Kangra","Executive Engineer, HP.PWD., Division, Kangra",1.0,Fee/PreQual/Technical,.pdf,Cost of tender form indicated in schedule-F,PWD,1997-2046 dated 12-6-2019,2019_PWD_29518_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,04-Jul-2019 10:00 AM,18-Jul-2019 11:30 AM,04-Jul-2019 10:00 AM,18-Jul-2019 11:00 AM,NA ,NA ,04-Jul-2019 10:00 AM,18-Jul-2019 11:00 AM,22-Aug-2019 04:50 PM,"15,300",No,fixed,,"Executive Engineer, HP.PWD., Division, Kangra",Kangra,1.0,DD - Demand Draft,C/O Draini Boh road,(SH- C/O road side drain and P/L C.C. pavement in km. 0/400 to 0/500 and 0/650 to 0/800 (Under SCSP),Please refer Tender documents. ,NA ,"7,63,488",Civil Works - Roads,NA ,Tender,120.0,90.0,Work,176001.0,NA ,NA ,NA ,"Executive Engineer, HP.PWD., Division, Kangra",No ,No,AOC,1.0,124962.0,ASHISH KUMAR GOVT CONTRACTOR,18-Jul-2019 09:33 AM,Rejected-Finance,Rate quoted higher side of L1,18-Dec-2019 12:29 PM,PWD,2019_PWD_29518_5,1997-2046 dated 12-6-2019,C/O Draini Boh road,AOC
,,,,,,,,.pdf,Earnest Money indicated in schedule-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC,2.0,124741.0,IQWALSINGHGOVTCONTRACTOR,16-Jul-2019 08:50 PM,Accepted-AOC,Award,18-Dec-2019 12:30 PM,,,,,AOC
,,,,,,,,.pdf,Permanent Account Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,123987.0,Naino Devi,07-Jul-2019 12:37 PM,Rejected-Finance,Rate quoted higher side of L1,18-Dec-2019 12:29 PM,,,,,AOC
,,,,,,,,.pdf,Affidavit it regarding no relative working in department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,124648.0,Rakesh Kumar,18-Jul-2019 09:39 AM,Rejected-Finance,Rate quoted higher side of L1,18-Dec-2019 12:29 PM,,,,,AOC
,,,,,,,,.pdf,Detail of technical staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,123989.0,Rohin Sharma Govt Cont,07-Jul-2019 01:19 PM,Rejected-Finance,Rate quoted higher side of L1,18-Dec-2019 12:29 PM,,,,,AOC
,,,,,,,,.pdf,Detail of litigation case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,124957.0,sagar traders,18-Jul-2019 10:19 AM,Rejected-Finance,Rate quoted higher side of L1,18-Dec-2019 12:29 PM,,,,,AOC
,,,,,,,,.pdf,Work done and work in hand certificate (General Rule No-19) and 28.2b and Sr. No-4 Schedule-D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,124758.0,Sushil Sharma,17-Jul-2019 03:19 AM,Rejected-Finance,Rate quoted higher side of L1,18-Dec-2019 12:29 PM,,,,,AOC
,,,,,,,,.pdf,List of machinery tool plant shown in schedule-F (Sr. No-6.19) (Refer clause No-18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Contractor Registration (Refer General Rule No-23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,AOC
,,,,,,,,.pdf,GST Registration (Refer General Rule No-21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,AOC
