Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2017_BTCWR_4451_3,ACE/K/WR/e/A/100/2003d14/12/17,RIDF XXIII Suklai (Pk-4),A/E measures including closing avulsion of Suklai river on its B/B under Udalguri District. RIDF-XXIII (NABARD),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Dec-2017 02:00 PM,NA ,180.0,No ,No,Offline,06-Jan-2018 11:00 AM,Bodoland Territorial Council-WRD,Dahalahabi,784509.0,2.0,"42,88,047",HARESWAR BARO,1929513.58,Accepted-AOC,17-Jul-2018,AOC,Bodoland Territorial Council-WRD
2017_PWD_3897_1,NIT/EZ/ETSRD/89/2017,Improvement of Kathalguri to Bukapathar Road via Ritupathar L 4.00Km for 74th Buridehing Bordumsa Axom Sahitya Sabha Adhibeshan for the year 2017 under PWD Tinsukia State Road Division Tinsukia,Improvement of Roads for 74th Buridehing Bordumsa Axom Sahitya Sabha Adhibeshan for the year 2017,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,15-Nov-2017 02:00 PM,NA ,90.0,No ,No,Offline,23-Nov-2017 11:00 AM,Public Works Roads Department,Bordumsa,786181.0,2.0,"83,58,000",Babar Ali Khan,,Accepted-AOC,26-Jul-2018,AOC,Public Works Roads Department
2018_BTCWR_5506_1,"Addl.CE.KZ.WR.ET.100.128, dt.01.02.2018","A/E measeures to protect Taisoguri, Garlajhar, Laokriguri and Santikunja from the erosion of Taklai river on L/B","A/E measeures to protect Taisoguri, Garlajhar, Laokriguri and Santikunja from the erosion of Taklai river on L/B",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Feb-2018 10:55 AM,NA ,60.0,No ,No,Offline,14-Feb-2018 03:30 PM,Bodoland Territorial Council-WRD,"Taisoguri, Garlajhar, Laokriguri and Santikunja",783375.0,2.0,"3,97,11,979",Sri Minon Mochahari,35738795.86,Accepted-AOC,04-Jul-2018,AOC,Bodoland Territorial Council-WRD
2018_ICD_7066_1,APL/MM/003/B/E/18-19/180,Procurement of Spares for Khosla Crepella Horizontal Balanced opposed Non Lubricated (NG) Compressor (K101AB),Spares for Khosla Crepella Horizontal Balanced opposed Non Lubricated (NG) Compressor (K101AB),Goods,Limited,Item Wise,Supply of Materials,No,No,NA ,04-May-2018 10:00 AM,NA ,180.0,No ,No,Offline,21-May-2018 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,Namrup,786623.0,2.0,"5,93,640",Hoerbiger India pvt. ltd.,152409.0,Accepted-AOC,11-Jul-2018,AOC,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2018_DoWR_5409_1,DHAKUAKHANA/SDRF/17-18/1,Im at Bandana,Immediate measures for closing breach restoration of flood damages of river Brahmaputra at check bund no 6 Bandana in Dhakuakhana Civil Sub-Division under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,31-Jan-2018 04:00 PM,NA ,180.0,No ,No,Offline,06-Feb-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Dhakuakhana,787055.0,3.0,"1,34,98,052",ANIL SAIKIA,2428032.0,Accepted-AOC,09-Jul-2018,AOC,Department of Water Resources||Chief Engineer - DoWR
2017_BTCWR_4460_5,ADC/KZ/WR/ET/AC/100/2002-A,RIDF-XXIII Bhola Pk-V,A/E measures at different reaches of Bhola river on its both banks under RIDF-XXIII.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Dec-2017 05:00 PM,NA ,180.0,No ,No,Offline,06-Jan-2018 11:00 AM,Bodoland Territorial Council-WRD,Different location of river Bhola in Udalguri,784509.0,2.0,"55,39,700",ASHOK KUMAR BAJAJ,2841792.5,Accepted-AOC,18-Jul-2018,AOC,Bodoland Territorial Council-WRD
2015_PHED_90_1,ACE_NAZ_TEZ_TC_19_2015_16_1112,PACKAGE_08_DESIGN AND CONSTRUCTION OF RCC ELEVATED SERVICE RESERVOIR OF 60 CUM CAPACITY WITH 13M RCC STAGING FOR SUNDARPUR PIPED WATER SUPPLY SCHEME_NRDWP_UNDER BISHWANATH CHARIALI DIVISION INCLUDING SUB SOIL INVESTIGATION WORK,PACKAGE_08_DESIGN AND CONSTRUCTION OF RCC ELEVATED SERVICE RESERVOIR OF 60 CUM CAPACITY WITH 13M RCC STAGING FOR SUNDARPUR PIPED WATER SUPPLY SCHEME_NRDWP_UNDER BISHWANATH CHARIALI DIVISION INCLUDING SUB SOIL INVESTIGATION WORK,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,09-Oct-2015 04:00 PM,NA ,60.0,No ,No,Offline,27-Oct-2015 12:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Biswanath Chariali,784176.0,2.0,"20,18,576",NILAMONI SARMAH,2220088.0,Rejected-AOC,25-Jul-2018,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2015_PHED_85_8,ACE_NAZ_TEZ_TC_19_2015_16_928,PACKAGE_07 DESIGN AND CONSTRUCTION OF RCC ELEVATED SERVICE RESERVOIR OF 80 CUM CAPACITY WITH 16 M RCC STAGING FOR DHEKIAL MAZGAON PWSS_NRDWP_UNDER TEZPUR DIVISION_I INCLUDING SUB SOIL INVESTIGATION WORK AND PROVIDING ALL NECESSARY APPURTENANCES,PACKAGE_07 DESIGN AND CONSTRUCTION OF RCC ELEVATED SERVICE RESERVOIR OF 80 CUM CAPACITY WITH 16 M RCC STAGING FOR DHEKIAL MAZGAON PWSS_NRDWP_UNDER TEZPUR DIVISION_I INCLUDING SUB SOIL INVESTIGATION WORK AND PROVIDING ALL NECESSARY APPURTENANCES,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,29-Sep-2015 12:00 PM,NA ,60.0,No ,No,Offline,15-Oct-2015 12:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Tezpur,784001.0,2.0,"28,02,603",NARA KANTA DEKA,2944327.0,Rejected-AOC,25-Jul-2018,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2018_DEE_6445_1,ATC/P/563/2018/7243 Dated. 20-03-2018,e-TENDER FOR MAPLITHO AND COVER PAPER for 2019 School session,e-TENDER FOR MAPLITHO AND COVER PAPER for 2019 School session,Goods,Open Tender,Item Wise,Supply of Materials,No,No,NA ,22-Mar-2018 11:05 AM,03-Apr-2018 11:00 AM ,210.0,No ,No,Offline,11-Apr-2018 02:00 PM,Elementary Education Department||Assam State Textbook Production and Publication Corporation Ltd.,ASTPPC Ltd. Guwahati,781001.0,2.0,0.0,SHREYANS INDUSTRIES LTD.,308245500.0,Not Admitted-Fee/PreQual/Technical,18-Jul-2018,AOC,Elementary Education Department||Assam State Textbook Production and Publication Corporation Ltd.
2018_PWD_7544_1,DRC-XIII/16/98/NIT/DIB/123,C.I.D.F./DBR/2017-18/Retender,Widening and Up-gradation of Road Infrastructure at Naliapool area in Dibrugarh Town under C.I.D.F for the year 2017-18 under Dibrugarh Rural Roads Division(A) Arogya Bhawan Road (B) Navajyoti path (C) Naliapool Namghar Road (D) M.R Road,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,19-Jun-2018 11:00 AM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"93,13,300",Raju Baruah,9312669.0,Accepted-AOC,06-Jul-2018,AOC,Public Works Roads Department
