Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_HO_20656_1,hpscsc/qcbranch,EOI for empanelment of NABL accredited analytical testing laboratories,EOI for empanelment of NABL accredited analytical testing laboratories,Services,Open Tender,EOI,Survey and Investigation Services,No,No,,12-Apr-2018 10:00 AM,,365.0,No,No,Offline,07-May-2018 11:00 AM,HP State Civil Supplies Corporation Limited,KINDLY REFER TO UPLOADED DOCUMENT,171009.0,2.0,0.0,,,,,HP State Civil Supplies Corporation Limited
2021_HPIPH_44423_1,NGB-KNG01-773,Providing Sewerage Scheme to Rajeev Gandhi Engineering College at Massal,"Providing Sewerage Scheme to Rajeev Gandhi Engineering College at Massal Nagrota Bagwan, Distt. Kangra.Sub Head_construction of  Steel truss brigde 45.00 mtr span.)",Works,Open Tender,Item Rate,Civil Works - Others,No,No,,16-Feb-2021 05:00 PM,,90.0,No,No,Online,25-Feb-2021 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",Nagrota Bagwan,176047.0,2.0,,,,,,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan"
2021_PWD_52236_1,tender/2021-22- 4427-4476 dated 21.08.2021,Repair and maintenance of Bangran Bridge over Giri river on Paonta Singhpura Bhagani Gojjar Dakpathar road (MDR-94) at Km. 10/130. (SH- Repair and Rehabilation of bridge),Repair and maintenance of Bangran Bridge over Giri river on Paonta Singhpura Bhagani Gojjar Dakpathar road (MDR-94) at Km. 10/130. (SH- Repair and Rehabilation of bridge),Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,,13-Sep-2021 04:30 PM,,75.0,No,No,Online,21-Sep-2021 11:00 AM,PWD,Paonta Sahib,173025.0,2.0,"1,29,73,222",,,,,PWD
2022_HO_60490_1,HPSCSC/QC/Lab/EOI-IV-2385 dt 9-5-22,EOI for empanelment of NABL accredited analytical testing laboratories,EOI for empanelment of NABL accredited analytical testing laboratories,Services,Open Tender,EOI,Miscellaneous Services,No,No,,10-May-2022 05:00 PM,,365.0,No,No,Offline,01-Jun-2022 11:00 AM,HP State Civil Supplies Corporation Limited,As per tender document,171009.0,2.0,,,,,,HP State Civil Supplies Corporation Limited
2022_HPIPH_60042_1,JS-DS-TA-NIT/2022- 1342-1441 dated 28.04.2022,Designing Manufacturing Testing and Providing of MULTI PARAMETER WATER QUALITY FIELD TEST KITS and BACTERIOLOGICAL_H2S VIALS under Water Quality Component of Jal Jeevan Mission for the year 2022-23,Designing Manufacturing Testing and Providing of MULTI PARAMETER WATER QUALITY FIELD TEST KITS and BACTERIOLOGICAL_H2S VIALS under Water Quality Component of Jal Jeevan Mission for the year 2022-23,Works,Open Tender,Item Rate,Civil Works - Others,No,No,,28-Apr-2022 06:00 PM,,45.0,No,No,Online,17-May-2022 11:30 AM,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Solan,Irrigation and Public Health,HP",Shimla,171005.0,2.0,,,,,,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Solan,Irrigation and Public Health,HP"
2022_PWD_59314_2,No.PWC-WA- 18957-19056 dated 24.03.2022,Construction of Sugam Centre and creating additional office space for SDM office Chamba (SH Construction of 2nd floor ),Construction of Sugam Centre and creating additional office space for SDM office Chamba (SH Construction of 2nd floor ),Works,Open Tender,Item Rate,Civil Works,No,No,,08-Apr-2022 10:00 AM,,75.0,No,No,Online,19-Apr-2022 11:30 AM,PWD,chamba,176310.0,2.0,"21,23,519",,,,,PWD
2022_PWD_63385_11,No.PW.RGH.Tender-2022-23-4970 dt. 2.8.22,Construction of Boundary wall with wire mesh fencing of Veternary Hospital at Rajgarh.,Construction of Boundary wall with wire mesh fencing of Veternary Hospital at Rajgarh.,Works,Open Tender,Item Rate,Civil Works,No,No,,03-Aug-2022 03:00 PM,,75.0,No,No,Online,10-Aug-2022 11:00 AM,PWD,RAJGARH DIVISION HPPWD RAJGARH,173101.0,2.0,"5,79,668",,,,,PWD
2022_PWD_65022_1,Durga Mata Mandit Dagrah Under Bharwain Divn,Const of link road Durga Mata Mandir Dagrah Harijan Basti to Dagrah km 000 to 2000 SH Const of  Ushape drain between km 000 to 0810 RHS and 0300 to 0900 LHS under SCCP,Const of link road Durga Mata Mandir Dagrah Harijan Basti to Dagrah km 000 to 2000 SH Const of  Ushape drain between km 000 to 0810 RHS and 0300 to 0900 LHS under SCCP,Works,Open Tender,Item Rate,Civil Works,No,No,,15-Sep-2022 06:00 PM,,75.0,No,No,Online,26-Sep-2022 11:30 AM,PWD,Bharwain,177109.0,2.0,"8,32,253",,,,,PWD
2023_DFHW_68879_1,HFW-H(PROC)/2023-3936 dt. 14-02-2023,SUPPLY OF MEDICINES and DRUGS TO H.P. GOVT. HEALTH INSTITUTIONS,rate contract of Medicines and Drugs for supply to H.P. Government Health Institutions,Goods,Open Tender,Item Wise,Medicines,No,No,,15-Feb-2023 09:00 AM,22-Feb-2023 11:30 AM,180.0,No,No,Online,14-Mar-2023 11:00 AM,Department of Health and Family Welfare||Directorate of Health and Family Welfare,As per Tender Document,171009.0,2.0,"15,00,00,000",,,,,Department of Health and Family Welfare||Directorate of Health and Family Welfare
2023_DFHW_72501_1,HFW-H(PROC)/2023 -10554 Date 27.04.2023,rate contract of Medicines and Drugs for supply to H.P. Government Health Institutions,SUPPLY OF MEDICINES and DRUGS,Goods,Open Tender,Item Wise,Medicines,No,No,,27-Apr-2023 01:15 PM,03-May-2023 11:30 AM,180.0,No,No,Online,23-May-2023 02:00 PM,Department of Health and Family Welfare||Directorate of Health and Family Welfare,As per Tender Document,171009.0,2.0,"30,00,00,000",,,,,Department of Health and Family Welfare||Directorate of Health and Family Welfare
