Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2017_PWD_15379_1,TENDER-40679-40719,C/O Govt.Middle School building at Kotmorse in Tehsil Sadar Distt.Mandi HP under RMSA,C/O building portion with WS AND SI,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Mar-2017 05:00 PM,NA ,90.0,No ,No,Offline,21-Mar-2017 11:30 AM,PWD,EE MANDI DIVISION NO 2 HPPWD MANDI,175001.0,2.0,"31,25,235",ghanshyam,"3,938,974",Accepted-AOC,11-Dec-2019,PWD
2017_PWD_17123_1,PW/THD/CB/Tender/15-16-2270-81 dt. 23.5.2017,C.O Shishu Kendra at Dhalli Shimla School Home for the speech and hearing impaired Children and visally impaired children in distt Shimla H.P SH C.O Building portions WS and SI Rain water harvesting tank Septic tank and Site development.et,C.O Shishu Kendra at Dhalli Shimla School Home for the speech and hearing impaired Children and visally impaired children in distt Shimla H.P SH C.O Building portions WS and SI Rain water harvesting tank Septic tank and Site development.et,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,04-Jul-2017 06:00 PM,NA ,90.0,No ,No,Offline,22-Jul-2017 11:00 AM,PWD,Theog,171201.0,2.0,"5,37,63,447",", D.S.Rathore","66,555,476",Accepted-AOC,23-Dec-2019,PWD
2018_HPIPH_19206_1,No. EE IPH BBR TA E-T- Guru ka Ban 2016-17-16199-2,Construction of LWSS to Harizen Basti Chowki Dhabiri and Gurr Ka Ban in Tehsil Barsar Distt. Hamirpur HP SH C O clear water sump well 70000 liters at head works over head storage tank 70000 liters at Node No. H pump house laying jointing and testing,Construction of LWSS to Harizen Basti Chowki Dhabiri and Gurr Ka Ban in Tehsil Barsar Distt. Hamirpur HP SH C O clear water sump well 70000 liters at head works over head storage tank 70000 liters at Node No. H pump house laying jointing and testing,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Jan-2018 01:00 PM,NA ,120.0,No ,No,Offline,24-Jan-2018 11:30 AM,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Barsar,Irrigation and Public Health,HP",IPH Sub Division Barsar,174305.0,2.0,"28,59,321",yashvir sing patial,"3,526,685",Not Admitted-Fee/PreQual/Technical,02-Dec-2019,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Barsar,Irrigation and Public Health,HP"
2018_HPIPH_24837_1,10587-637 dated 20.11.2018,"C/O LIS Kharot in T,hsil Palampur Distt. Kangra HP SH, Excavation, Laying, Jointing testing of HDPE pipes C,O new outlets from D,Tank to Chak No.1 to 18","C/O LIS Kharot in T,hsil Palampur Distt. Kangra HP SH, Excavation, Laying, Jointing testing of HDPE pipes C,O new outlets from D,Tank to Chak No.1 to 18",Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Nov-2018 05:00 PM,NA ,120.0,No ,No,Online,05-Dec-2018 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP","C/O LIS Kharot in T,hsil Palampur Distt. Kangra HP",176107.0,2.0,"9,22,297",AMIT KATOCH,"871,611.12",Accepted-AOC,18-Dec-2019,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP"
2018_PWD_19653_4,PW-SRDD-CB-CTR / 2017-18- 23964 Dt.8.2.18,Annual Surfacing on Anandpur to Tara devi temple road Km 0/000 to 2/200,SH Providing Renewal Coat in between km 0/00 to 2/00 i/c V-shape drain) for the year 2018-19,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,21-Feb-2018 05:00 PM,NA ,120.0,No ,No,Offline,14-Mar-2018 11:00 AM,PWD,Dhami,171103.0,2.0,"19,85,207",P K Construction Shimla Pvt Ltd,"2,449,485",Rejected-Finance,06-Dec-2019,PWD
2018_PWD_22952_1,PW/MED/TA /NIT/e-notice/18-19-3384-89 dt 31.07.18,Construction of Science lab with Toilet at Government Senior Secondary School Boys at Sunder Nagar District Mandi SH Providing EI therein,Construction of Science lab with Toilet at Government Senior Secondary School Boys at Sunder Nagar District Mandi SH Providing EI therein,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Aug-2018 04:00 PM,NA ,120.0,No ,No,Offline,27-Aug-2018 11:30 AM,PWD,Sunder Nagar,175018.0,2.0,"6,89,257",vishal electronics,"619,370",Rejected-AOC,09-Dec-2019,PWD
2018_PWD_23389_1,Pw/MED/ TA /NIT/e-notice/18-19-3980-85 dt 25.08.18,Construction of Cluster University Building MLSM college at Sunder Nagar Distt Mandi HP SH Providing Electrical Installation therein,Construction of Cluster University Building MLSM college at Sunder Nagar Distt Mandi HP SH Providing Electrical Installation therein,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,10-Sep-2018 10:00 AM,NA ,120.0,No ,No,Offline,20-Sep-2018 11:30 AM,PWD,Sunder Nagar,175018.0,2.0,"34,32,792",DHARMENDER SINGH,"4,147,120",Rejected-AOC,13-Dec-2019,PWD
2018_PWD_24547_1,PW-CB-CTR/2018-19-17950 dated 29-10-2018,Repair and Re-habitation of Bridge on MRR via Chotta Shimla at RD 149/100 near Turisum lift on Combermere Nalaha,"Removal of asphaltic wearing coat , Dismantling pavement, providing anti-corrosive treatment to HYSD, Supplying and Fitting placing HYSD bar reinforcement, Applying epoxy mortar over leached, strip steel expansion joint, Mastic Asphalt and Electrical",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Nov-2018 06:00 PM,NA ,120.0,No ,No,Offline,27-Nov-2018 11:00 AM,PWD,Shimla,171003.0,2.0,"2,63,311",BAL KRISHAN,,Accepted-AOC,,PWD
2018_PWD_25393_1,ED.II.GA.Tender/18-19-6212-13 dated 5.12.2018,Construction of moedl home balika asram at Mashobra in District Shimla SH Providing central heating therein,Providing central heating,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,19-Dec-2018 05:00 PM,NA ,180.0,No ,No,Offline,08-Jan-2019 11:30 AM,PWD,Distt Shimla,171001.0,2.0,"48,97,809",Comfort technologies,"4,867,475",Accepted-AOC,13-Dec-2019,PWD
2019_BBNDA_26616_1,BBNDA-06(PROEJCT)NIT/-4354-64 DATED 01.02.2019,Construction of Indoor Stadium on left side of Sun city road at Baddi in Tehsil Baddi Distt. Solan. ( H.P ) ( SH Providing fire protection works ),Construction of Indoor Stadium on left side of Sun city road at Baddi in Tehsil Baddi Distt. Solan. ( H.P ) ( SH Providing fire protection works ),Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,04-Feb-2019 03:00 PM,NA ,90.0,No ,No,Offline,21-Feb-2019 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla,BADDI,173205.0,2.0,"4,18,968",Amardeep Singh,,Not Admitted-Fee/PreQual/Technical,,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla
2019_BBNDA_32386_1,BBNDA-06-ONLINE-2018-19 11357-66 DATE 26-10-19,"Provision for making the berms/shoulders pucca in respect of roads in Phase-I,II and III of Housing Board Baddi and other roads of BBNDA in Baddi Area.","Provision for making the berms/shoulders pucca in respect of roads in Phase-I,II and III of Housing Board Baddi and other roads of BBNDA in Baddi Area.",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,31-Oct-2019 06:00 PM,NA ,90.0,No ,No,Offline,15-Nov-2019 02:30 PM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"40,01,144",AIDANT IMPLEMENTATION PRIVATE LIMITED,"3,901,150",Rejected-AOC,26-Nov-2019,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
