Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2019_DoWR_11131_1,UAID/SDRF/2018-19/BORALI/1,IM at Neamati P W D Road to Gohaingaon (Bor Ali),Immediate restoration measures to B/dyke from Neamati P W D Road to Gohaingaon (Bor Ali) in between Ch.600.00 M to Ch 4140.00 M for the year 2018-19,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,28-Jan-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"1,68,92,206",MADHURJYA BHUYAN,,Not Admitted-PreQual/Technical,,AOC,Department of Water Resources||Chief Engineer - DoWR
2018_BTC_7859_2,ACE66/E-Tender/BTC/2016-17/138,TN_127_02,TN_127_02 Construction of road with ICBP from NH-31 C to Gomat Field via Vidya Vikash College and Jatiya Bidyalay EM LP School under Harafuta VCDC of Hatiunder Block (Ch.0.00m to 1550.00m) in Kokrajhar District under SOPD Fund for the year 2017-18.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Jul-2018 10:00 AM,NA ,180.0,No ,No,Offline,27-Jul-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"95,72,995",Jitesh Chakraborty,9572990.0,Rejected-AOC,26-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2019_DoWR_11450_1,JOR/SDRF/2018-19/KAMARGAON/1,Immediate measures to protect Parghat area of Old- Kamargaon from the flood damages of river Dansiri under SDRF for 2018-19.,Immediate measures to protect Parghat area of Old- Kamargaon from the flood damages of river Dansiri under SDRF for 2018-19.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Jan-2019 09:00 AM,NA ,180.0,No ,No,Offline,08-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"99,24,764",BIREN PEGU,,Not Admitted-PreQual/Technical,,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_DoWR_11344_1,DIB/SDRF/2018-19/KOLOLOWA/1,Immediate measures to Dehing bund 1st section from Aghunibari to Sessughat on the L/B of river Buridehing (Recoupment of flood damage section at 57th km Kololowa Deori Gaon) for 2018-19.,Immediate measures to Dehing bund 1st section from Aghunibari to Sessughat on the L/B of river Buridehing (Recoupment of flood damage section at 57th km Kololowa Deori Gaon) for 2018-19.,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,05-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dibrugarh,786005.0,3.0,"1,88,39,021",BOLIN DOWERAH,,Rejected-AOC,,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_DoWR_11046_1,GHY.EAST/2018-19/RIDF/III,A/E measures to Protect Tamulibari Area PK 2,A/E measures to Protect Tamulibari Area from the Erosion of river Brahmaputra (Ph-I).,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,02-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,781003.0,3.0,"48,40,254",Yugant Infrastructure Private Limited,392431.5,Not Admitted-PreQual/Technical,25-Sep-2019,AOC,Department of Water Resources||Chief Engineer - DoWR
2018_BTC_8304_2,ACE101/TECH/BTC/BADP/11-12/117,TN_169_2,TN_169_2 Construction of road by MT and BT from No.2 Bagurikjhuti to No.1 Dongargaon out post (SSB Camp) with 03 RCC slab culverts and 06 HPC for Rs.247.50 lacs (phase-I) 3 Km.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Aug-2018 06:00 PM,NA ,180.0,No ,No,Offline,07-Sep-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"1,01,99,908",Uttam Saha,10149692.29,Rejected-AOC,30-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2018_BTC_7832_5,ACE36/TECH/UDL/FASFC/18-19/18,TN_90_5,TN_90_5 Impvt. of Road with CC Block from Baniya Basti to Bhano Chowk in Udalguri (RandB) Division under award of 5th Assam State Finance Comission (ASFC) for PRIs for the year 2017-18.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Jul-2018 10:30 AM,NA ,180.0,No ,No,Offline,24-Jul-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"92,53,302",Khowla Daimari,9891708.0,Rejected-AOC,21-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2018_BTC_7813_2,ACE101/TECH/BTC/BADP/11-12/106,TN_114_B,TN_114_B Construction of road from Kumarsali SSB Camp to Kungkrajhora road,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Jul-2018 12:00 PM,NA ,180.0,No ,No,Offline,17-Jul-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"29,99,599",BULAL DAIMARY,2999598.6,Rejected-AOC,30-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2018_BTC_8212_1,ACE49/TECH/MSLPR/IFB/18-19/6,TN_141_1 R,TN_141_1 R Const. of Boundary wall and earth filling of Adalbari Primary Health centre in Baksa District.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Aug-2018 10:30 AM,NA ,180.0,No ,No,Offline,29-Aug-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"28,30,789",ANIL BORO,3009503.26,Rejected-AOC,30-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2018_BTC_10632_1,ACE101/TECH/BTC/BADP/11-12/147,TN_277_i,TN_277_i Construction of 1 No. RCC Cell bridge and 2 Nos. of RCC culverts on Ultapani Labanyapur village North Side Forest Boundary link road under BADP(SCA) fund for the year 2018-19 (Central Share),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Dec-2018 02:00 PM,NA ,180.0,No ,No,Offline,05-Jan-2019 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"52,86,204",BISTI MUSHAHARY,5998870.04,Accepted-AOC,29-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
