Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_FD_33174_1,No. 8653 dated 26/11/2019,Construction of Forest Guard Hut at Sadiyar under Ghumarwin Range of Bilaspur Forest Division Distt. Bilaspur (H.P.),Construction of Forest Guard Hut at Sadiyar under Ghumarwin Range of Bilaspur Forest Division Distt. Bilaspur (H.P.),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Dec-2019 10:00 AM,NA ,120.0,No ,No,Offline,17-Dec-2019 03:00 PM,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD,Bilaspur,174001.0,2.0,"8,22,533",Anju Devi,"1,040,587.24",Rejected-AOC,23-Nov-2020,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD
2019_FD_33174_2,No. 8653 dated 26/11/2019,Construction of Deputy Ranger Quarter at Harlog under Ghumarwin Range of Bilaspur forest Division Distt. Bilaspur,Construction of Deputy Ranger Quarter at Harlog under Ghumarwin Range of Bilaspur forest Division Distt. Bilaspur,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Dec-2019 10:00 AM,NA ,120.0,No ,No,Offline,17-Dec-2019 03:00 PM,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD,Bilaspur,174001.0,2.0,"6,77,176",MUKESH,"888,691.66",Rejected-AOC,23-Nov-2020,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD
2019_FD_33174_3,No. 8653 dated 26/11/2019,Construction of ECO Tourism Park and Tourist Information Centre at Swarghat under Swarghat Range of Bilaspur forest Division Distt. Bilaspur (H.P.),Construction of ECO Tourism Park and Tourist Information Centre at Swarghat under Swarghat Range of Bilaspur forest Division Distt. Bilaspur (H.P.),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Dec-2019 10:00 AM,NA ,120.0,No ,No,Offline,17-Dec-2019 03:00 PM,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD,Bilaspur,174001.0,2.0,"23,88,775",Ajmer Singh,"3,222,449.55",Rejected-AOC,23-Nov-2020,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD
2019_FD_33384_1,No. 9207 dated 06/12/2019,Supply of RCC fence post 2615 Nos,Supply of RCC fence post 2615 Nos,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Dec-2019 10:00 AM,NA ,120.0,No ,No,Offline,27-Dec-2019 03:30 PM,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD,Bilaspur,174001.0,2.0,"9,36,170",Rajesh Kumar,"784,500",Rejected-AOC,23-Nov-2020,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD
2019_FD_33689_1,9855.0,CONSTRUCTION OFADD. ACCOMODATION TO FRH AT BALSINHA IN JHANDUTTA RANGE,. ACCOMODATION TO FRH AT BALSINHA IN JHANDUTTA RANGE,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Dec-2019 12:00 PM,NA ,120.0,No ,No,Offline,08-Jan-2020 03:00 PM,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD,BILASPUR,174001.0,2.0,"12,99,234",RANVEER SINGH,"1,700,756.33",Rejected-AOC,23-Nov-2020,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD
2019_FD_33689_2,9855.0,CONSTRUCTION OF FOREST GUARD HUT AT DEOTH IN SADAR RANGE,CONSTRUCTION OF FOREST GUARD HUT AT DEOTH IN SADAR RANGE,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Dec-2019 12:00 PM,NA ,120.0,No ,No,Offline,08-Jan-2020 03:00 PM,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD,Bilaspur,174001.0,2.0,"4,89,455",Kuldeep Singh,"670,899.3",Accepted-AOC,23-Nov-2020,Himachal Pradesh Forest Department||Bilaspur Circle - HPFD||Bilaspur Division - HPFD
2019_HPIPH_32891_1,EE/IPH/NBD/EA-I/2019-7302-82 Dt 26.11.2019,CAD FIS Kandul Kuhl in Tehsil Nagrota Bagwan (SH laying jointing HDPE pipes,CAD FIS Kandul Kuhl in Tehsil Nagrota Bagwan (SH laying jointing HDPE pipes,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Nov-2019 06:00 PM,NA ,60.0,No ,No,Online,11-Dec-2019 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",Nagrota Bagwan,176047.0,2.0,"10,69,549",Verjesh Paul,"762,309",Rejected-Finance,04-Nov-2020,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan"
2019_HPIPH_32895_1,EE/IPHNBD/EA-I/2019/-7302-82 dt.26.11.19,C_O FIS Rainki Kuhl in GP Pathiar in TEhsil Nagrota B(SH-c_O RCC lining in Branch Kuhl,C_O FIS Rainki Kuhl in GP Pathiar in TEhsil Nagrota B(SH-c_O RCC lining in Branch Kuhl,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Nov-2019 06:00 PM,NA ,60.0,No ,No,Online,11-Dec-2019 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",Nagrota Bagwan,176047.0,2.0,"25,95,109",KULBINDER SINGH GOVT CONTRACTOR,"2,268,224",Rejected-Finance,04-Nov-2020,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan"
2019_HPIPH_32900_1,EE/IPHNBD/EA-I/2019-7302-82 dt.26.11.19,CAD to FIS Kandul Kuhl in Tehsil Nagrota Bagwan (SH-C_O Head weair and out let Chamber,CAD to FIS Kandul Kuhl in Tehsil Nagrota Bagwan (SH-C_O Head weair and out let Chamber,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,26-Nov-2019 06:00 PM,NA ,60.0,No ,No,Online,11-Dec-2019 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",Nagrota Bagwan,176047.0,2.0,"16,18,804",GOVT CONTRACTOR,"1,311,663",Rejected-Finance,04-Nov-2020,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan"
2019_HPIPH_33030_1,EE/IPHNBD/EA-1/2019-7622-92 dt.30.11.19,CAD FIS Nagani Kaisthwari Kuhl in Tehsil Nagrota Bagwan SH_L_J testing and commissioning of HDPE pipes,CAD FIS Nagani Kaisthwari Kuhl in Tehsil Nagrota Bagwan SH_L_J testing and commissioning of HDPE pipes,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2019 05:00 PM,NA ,60.0,No ,No,Online,16-Dec-2019 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",Nagrota Bagwan,176047.0,2.0,"44,24,053",KULBINDER SINGH GOVT CONTRACTOR,"3,822,491",Rejected-Finance,04-Nov-2020,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan"
