Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_PWD_22497_1,PW/MED/TA/NIT /e-notice/18-19-2229-34 dt 21.06.18,Construction of Government Degree College Building at Rewalsar District Mandi HP SH Providing EI therein,Construction of Government Degree College Building at Rewalsar District Mandi HP SH Providing EI therein,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Jul-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Aug-2018 11:30 AM,PWD,Rewalsar,175023.0,2.0,"38,41,428",Ratwn Light House,"3,536,070",Rejected-Technical,16-Nov-2020,PWD
2018_PWD_24431_1,PW/MED /TA/NIT/e-notice/18-19-6402-07 dt 22.10.18,Construction of New Indoor Block at CH Sarkaghat District Mandi HP SH Providing E.I therein,Construction of New Indoor Block at CH Sarkaghat District Mandi HP SH Providing E.I therein,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,06-Nov-2018 10:00 AM,NA ,120.0,No ,No,Offline,19-Nov-2018 11:30 AM,PWD,Sarkaghat,175024.0,2.0,"32,65,603",Ratwn Light House,"3,762,883",Rejected-Technical,16-Nov-2020,PWD
2019_HPIPH_32520_1,MND 10476-525,Balance Work of Imp and Aug of WSS Palnidhar Bandal Uba Heel Dawapra and Baldoon in GP Deori Nagdhar and Shiva Tehsil Sadar Distt Mandi HP SH Balance Work for CO Retaing wall CO Intake Chamber 7 Nos CO RCC circular,Balance Work of Imp and Aug of WSS Palnidhar Bandal Uba Heel Dawapra and Baldoon in GP Deori Nagdhar and Shiva Tehsil Sadar Distt Mandi HP SH Balance Work for CO Retaing wall CO Intake Chamber 7 Nos CO RCC circular,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Nov-2019 10:00 AM,NA ,120.0,No ,No,Both(Online/Offline),22-Nov-2019 11:30 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Mandi,Irrigation and Public Health,HP",EE Mandi Tarna Hill,175001.0,2.0,"14,65,333",NARESH KUMAR,"1,698,484",Rejected-Finance,08-Oct-2021,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Mandi,Irrigation and Public Health,HP"
2019_HPIPH_33007_1,EE IPH SNR ES TEnder-11821-80 dated 29.11.2019,Providing LWSS to PC habitation in GP Kanaid Bhour Dugrain Upper Behli Tehsil Sunder Nagar Distt Mandi,Construction of Civil work consisting of over head storage tank under under groud partial underground storage tank sump well and pump house under Jal Jivan Mission,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Nov-2019 05:00 PM,NA ,120.0,No ,No,Both(Online/Offline),17-Dec-2019 11:30 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||S.nagar,Irrigation and Public Health,HP",Kanaid,175018.0,2.0,"1,19,83,631",Dogra Construction Company Pvt Ltd,"17,719,740",Rejected-AOC,18-Oct-2021,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||S.nagar,Irrigation and Public Health,HP"
2019_PWD_27535_1,PW/MED/TA /NIT/e-notice/18-19-9602-05 dt 29.01.19,"Construction of CHC Building at Rohanda, Tehsil Sunder Nagar, District- Mandi HP SH Providing E.I therein","Construction of CHC Building at Rohanda, Tehsil Sunder Nagar, District- Mandi HP SH Providing E.I therein",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,18-Feb-2019 01:00 PM,NA ,120.0,No ,No,Offline,28-Feb-2019 11:30 AM,PWD,Rohanda,175031.0,2.0,"18,42,091",DHARMENDER SINGH,"2,246,873",Rejected-Technical,25-May-2021,PWD
2019_PWD_32309_1,PW/MED/TA/NIT/ e-notice/19-20-5046-51 dt 11.10.19,"Construction of Sanskrit Sadan at Motipur, District Mandi HP SH Providing and fixing One No. Electric Traction Lift Elevator 8 Passenger therein","Construction of Sanskrit Sadan at Motipur, District Mandi HP SH Providing and fixing One No. Electric Traction Lift Elevator 8 Passenger therein",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,26-Oct-2019 10:00 AM,NA ,120.0,No ,No,Offline,05-Nov-2019 11:30 AM,PWD,Mandi,175001.0,2.0,"21,45,000",SHARMA ELECTRICAL CO.,"1,740,000",Rejected-Finance,08-Mar-2021,PWD
2019_PWD_32837_1,3374-3433 HPPWD Bhawarna,Providing and laying Annual Surface (Periodic Maintenance) on link road from Panyali to Taperh under performance based Financial Incentive 2017-18 (during the year 2018-19) of PMGSY rural roads in the state of HP,Providing and laying Tack coat and Bituminous Concrete in Km. 14/0 to 16/0,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,23-Nov-2019 11:00 AM,NA ,120.0,No ,No,Offline,29-Nov-2019 11:30 AM,PWD,Bhawarna,176083.0,2.0,"13,49,567",M/s Kamala Enterprises,"1,878,253",Accepted-AOC,27-Oct-2021,PWD
2019_PWD_32837_2,3374-3433 HPPWD Bhawarna,Providing and laying Annual Surface on link road from Panyali to Tapehar under AMP 2019-20,Providing and laying Tack coat and Bituminous Concrete in Km. 2/0 to 4/0).,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,23-Nov-2019 11:00 AM,NA ,120.0,No ,No,Offline,29-Nov-2019 11:30 AM,PWD,Bhawarna,176083.0,2.0,"13,49,643",M/s Kamala Enterprises,"1,878,253",Accepted-AOC,27-Oct-2021,PWD
2020_DRDPR_40662_1,RDD Shimla Nahan,Construction Residential quarters for official staff of Panchayati Raj and Zila Parishad in Panchayat Bhawan Pakka Tank Nahan,Completion of remaining work including finishing work,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,15-Sep-2020 02:00 PM,NA ,90.0,No ,No,Offline,01-Oct-2020 11:00 AM,Directorate Rural Development and Panchayati Ra,Nahan,171007.0,2.0,"17,73,000",INDER SINGH,"2,072,493",Accepted-AOC,20-Oct-2020,Directorate Rural Development and Panchayati Ra
2020_DRDPR_41551_1,RDD Shimla Mashobra,CONSTRUCTION Of BLOCK DEVELOPMENT OFFICE BUILDING AT MASHOBRA DISTRICT SHIMLA HP,Construction of building portion including water supply and Sanitary installation etc,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Oct-2020 02:00 PM,NA ,120.0,No ,No,Offline,27-Oct-2020 11:00 AM,Directorate Rural Development and Panchayati Ra,Mashobra,171007.0,2.0,"1,76,35,676",M/S AK BUILDERS,"20,955,872",Rejected-AOC,28-Jan-2021,Directorate Rural Development and Panchayati Ra
