Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_HPIPH_25259_1,KNR-IPH-PEO-EA_I,Providing Sewerage System to Village Sangla Distt. Kinnaur HP,SH Conversion of existing septic tank into bio digester for STP Sangla)PhII,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,10-Dec-2018 01:00 PM,NA ,120.0,No ,No,Offline,18-Dec-2018 11:00 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||S.nagar,Irrigation and Public Health,HP",GP Sangla,172107.0,2.0,"19,90,322",ELEFO BIOTECH PRIVATE LIMITED,"2,275,456",Accepted-AOC,25-Mar-2021,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||S.nagar,Irrigation and Public Health,HP"
2019_BSMDA_31985_6,HPBSMDA/EE/(2)/2018 tENDERS (VOL-II),"Construction of New Bus Stand at Barchhwar, Sarkaghat, Distt. Mandi.",SH Providing E.I. therein,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,05-Oct-2019 05:00 PM,NA ,120.0,No ,No,Offline,31-Oct-2019 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Shimla,171004.0,2.0,"11,29,382",GURU NANAK ELECTRICALS,,Rejected-Finance,,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_BSMDA_33611_1,HPBSMDA/EE/(2)/2018 TENDERS (VOL-II),CONSTRUCTION OF NEW BUS STAND AT SHAHPUR DISTT. KANGRA (H.P.),C/O Building portion W/S and S/I and Pucca Yard etc,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Dec-2019 09:00 AM,NA ,120.0,No ,No,Offline,15-Jan-2020 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Shahpur,176206.0,2.0,"1,26,34,370",Ujjawal Singh,"14,129,867",Rejected-Finance,05-Mar-2021,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_BSMDA_33611_2,HPBSMDA/EE/(2)/2018 TENDERS (VOL-II),"Construction of Bus Stand at Sandhol, Tehsil - Sarkaghat, Distt- Mandi (HP)",SH Additional work of connecting slab over Nallah,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Dec-2019 09:00 AM,NA ,120.0,No ,No,Offline,15-Jan-2020 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Sandhol,176090.0,2.0,"70,26,901",HARDEEP SINGH,"8,054,661",Accepted-AOC,05-Mar-2021,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_BSMDA_33611_4,HPBSMDA/EE/(2)/2018 TENDERS (VOL-II),CONSTRUCTION OF NEW BUS STAND AT SHAHPUR DISTT. KANGRA (H.P.),SH Providing Electrical Installation therein,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Dec-2019 09:00 AM,NA ,120.0,No ,No,Offline,15-Jan-2020 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Shahpur,176206.0,2.0,"10,52,999",Jagjit Rai,"1,099,590",Rejected-Technical,06-Mar-2021,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_BSMDA_33611_5,HPBSMDA/EE/(2)/2018 TENDERS (VOL-II),"Special Repair to HRTC Workshop at Keylong, Distt-Lahaul and Spiti (HP)","SH C/O Retaining Wall, Drain, Steel work in truss, CGI Sheet roofing etc.",Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Dec-2019 09:00 AM,NA ,120.0,No ,No,Offline,15-Jan-2020 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Keylong,175132.0,2.0,"12,21,522",Jeet Kumar,"2,141,682",Rejected-Finance,05-Mar-2021,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_BSMDA_33611_6,HPBSMDA/EE/(2)/2018 TENDERS (VOL-II),C/O New Crew Rest Room along with toilet at New Bus Stand Chamba District Chamba H.P.,C/O New Crew Rest Room along with toilet at New Bus Stand Chamba District Chamba H.P.,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Dec-2019 09:00 AM,NA ,120.0,No ,No,Offline,15-Jan-2020 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Chamba,176310.0,2.0,"5,96,389",Bhagat Singh Thakur,"908,616",Accepted-AOC,06-Mar-2021,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_BSMDA_33611_7,HPBSMDA/EE/(2)/2018 TENDERS (VOL-II),"Construction of New Bus Stand at Barchhwad, Sarkaghat, Distt. Mandi. (HP)",SH Balance Work of EI and providing panels etc.,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,24-Dec-2019 09:00 AM,NA ,120.0,No ,No,Offline,15-Jan-2020 11:30 AM,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla,Barchwar,175024.0,2.0,"5,96,389",Mahesh Chand,"552,170",Rejected-Finance,06-Mar-2021,Bus Stands Management and Development Authority||BSMDA Civil Wing ||OSD DM HRTC Shimla
2019_DMEHP_30584_1,SLBSGMCH/GENERAL MEDICINE(33)/2019,e-tender for Mechinary and equipment for General Medicine,e-tender for Mechinary and equipment for General Medicine,Goods,Open Tender,Item Wise,Medical Equipments/Waste,No,No,NA ,31-Jul-2019 06:00 PM,09-Aug-2019 11:00 AM ,180.0,No ,No,Offline,11-Sep-2019 03:00 PM,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk,SLBSGMCH Mandi at Nerchowk,175008.0,2.0,"1,00,00,000",A.S Enterprises,"4,261,375",Rejected-Technical,06-Mar-2021,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk
2019_HPTDC_31086_1,Proj/Misc/2012,Construction of parking and TRC landscaping/ development of shifting area/ development of park/pathways/rain shutter and public convenience at Rampur/ Distt. Shimla H.P. Sub Head Repair/renovation and improvement of tourist facilities.,Construction of parking and TRC landscaping/ development of shifting area/ development of park/pathways/rain shutter and public convenience at Rampur/ Distt. Shimla H.P. Sub Head Repair/renovation and improvement of tourist facilities.,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,26-Aug-2019 03:00 PM,NA ,120.0,No ,No,Offline,16-Sep-2019 12:00 PM,Himachal Pradesh Tourism Development Corporation||Head Office - Shimla - HPTDC||Project Branch - HPTDC,Near Hotel Bushaher Regency Rampur,172001.0,2.0,"33,83,485",HANS CONSTRUCTIONS,"3,985,685.59",Rejected-AOC,03-Mar-2021,Himachal Pradesh Tourism Development Corporation||Head Office - Shimla - HPTDC||Project Branch - HPTDC
