Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2016_FESA_1065_1,F and ES/PS/255/2781 dated 19.09.2016,Fabrication and supply of 1(one) No. Fire Safety Mobile Awareness/ Educational Van,Fabrication and supply of 1(one) No. Fire Safety Mobile Awareness/ Educational Van,Works,Open Tender,Works,Miscellaneous Works,No,No,NA ,19-Sep-2016 05:00 PM,29-Sep-2016 03:00 PM ,365.0,No ,No,Offline,20-Oct-2016 11:00 AM,Director- Fire and Emergency Services-Assam,"DIRECTOR, FIRE and EMERGENCY SERVICES Assam",781001.0,2.0,"20,00,000",FLAMETAMERSINDIA,1930000.0,Rejected-AOC,04-Mar-2017,AOC,Director- Fire and Emergency Services-Assam
2017_SCD_1690_1,TENDER-I/EP/2016-17/7629 Dtd.03-02-2017,Water Harvesting and Water Distribution Project at Chandrapur area,Water Harvesting and Water Distribution Project at Chandrapur area,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2017 05:00 PM,NA ,180.0,No ,No,Offline,16-Feb-2017 02:05 PM,Soil Conservation Department,Chandrapur,781150.0,3.0,"61,14,486",Anupam Industrial Corporation,,Rejected-Finance,,AOC,Soil Conservation Department
2017_ID_1526_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Field Channel at Different Chainages alongwith related structures,Construction of Field Channel at Different Chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Jan-2017 10:00 AM,NA ,75.0,No ,No,Offline,21-Jan-2017 03:00 PM,Irrigation Department,Sarupeta_Barpeta,781318.0,2.0,"50,00,000",Mahananda Kakati,1500000.0,Rejected-AOC,30-Mar-2017,AOC,Irrigation Department
2017_ID_1531_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of fielf channel at different chainages alongwith related structures,Construction of fielf channel at different chainages alongwith related structures,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Jan-2017 10:00 AM,NA ,75.0,No ,No,Offline,21-Jan-2017 03:00 PM,Irrigation Department,SARUPETA_BARPETA,781318.0,2.0,"25,00,000",BHASKAR BARMAN,1050000.0,Accepted-AOC,24-Mar-2017,AOC,Irrigation Department
2016_DoWR_1154_1,GE/SDRF/2016-17/2,IMB/dyke,IMB/dykerestoration,Works,Open Tender,Works,Civil Works,No,No,NA ,12-Dec-2016 06:00 PM,NA ,180.0,No ,No,Offline,02-Jan-2017 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati Dharapur,781009.0,3.0,"1,98,00,000",Ahmed Ali,17820039.0,Not Admitted-Fee,01-Mar-2017,AOC,Department of Water Resources||Chief Engineer - DoWR
2017_HET_1794_1,NIT/DTE-13/2016-17,"supply, installation and commissioning of Equipments AND Machines to Nalbari Polytechnic, Chandkuchi,Nalbari,Assam","supply, installation and commissioning of Equipments AND Machines to Nalbari Polytechnic, Chandkuchi,Nalbari,Assam",Goods,Open Tender,Supply,Machineries,No,No,NA ,27-Feb-2017 06:00 PM,NA ,90.0,No ,No,Offline,23-Mar-2017 02:30 PM,Higher Education (Technical) Department||Directorate of Technical education Assam,"Nalbari Polytechnic, Chandkuchi,Nalbari,Assam",781334.0,2.0,0.0,Ace Acoustics And Audio Video Solutions Pvt. Ltd,35857854.53,Rejected-Finance,31-Mar-2017,AOC,Higher Education (Technical) Department||Directorate of Technical education Assam
2016_PWBNH_1193_1,CEB/MECH/6/2016/3 dtd 31-10-16,SWTP at Cancer Hospital GMCH,Solid Biomedical Waste Treatment Plant for 200 bedded Cancer Hospital of GMCH Dispur Guwahati32 _ Supply Installation Testing and Commissioning of Solid Biomedical Waste Treatment Plant consisting of Autoclave and Shredder,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,07-Nov-2016 06:00 PM,17-Nov-2016 03:00 PM ,180.0,No ,No,Offline,28-Nov-2016 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Bhangagarh Guwahati,781005.0,2.0,"1,66,10,000",ANUPAM KAKATI,16610000.0,Accepted-AOC,03-Mar-2017,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2016_FESA_1067_1,F and ES/PS/255/2797,Fabrication and supply of 1 No. Mini Hazmat Van,Fabrication and supply of 1 No. Mini Hazmat Van,Works,Open Tender,Works,Miscellaneous Works,No,No,NA ,19-Sep-2016 05:00 PM,29-Sep-2016 03:00 PM ,365.0,No ,No,Offline,20-Oct-2016 11:00 AM,Director- Fire and Emergency Services-Assam,"O/o The Director,Fire and Emergency Services,Assam",781001.0,2.0,"1,00,00,000",united manufacturing co.,5570306.0,Rejected-AOC,04-Mar-2017,AOC,Director- Fire and Emergency Services-Assam
2016_DoWR_1172_1,Jor/SDRF/2016-17/3,IM Bhogdoi bund L/B,IM Bhogdoi bund L/B,Works,Open Tender,Works,Civil Works,No,No,NA ,26-Dec-2016 09:00 AM,NA ,180.0,No ,No,Offline,09-Jan-2017 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dergaon,785614.0,3.0,"1,80,00,000",DEBEN RAJKHOWA,8105727.0,Accepted-AOC,02-Mar-2017,AOC,Department of Water Resources||Chief Engineer - DoWR
2017_ID_1525_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Construction of Filed Channel at Different Chainages alonwith related structures,Construction of Filed Channel at Different Chainages alonwith related structures,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Jan-2017 10:00 AM,NA ,75.0,No ,No,Offline,21-Jan-2017 03:00 PM,Irrigation Department,Sarupeta_Barpeta,781318.0,2.0,"2,00,00,000",DHIREN CHOUDHURY,2500000.0,Accepted-AOC,27-Mar-2017,AOC,Irrigation Department
2017_HET_1797_1,NIT/DTE-08/2016-17,supply of Equipments AND Machinesto Dhemaji Polytechnic,"supply, installation and commissioning of Equipments AND Machinesto Dhemaji Polytechnic,Silapathar,Dhemaji,Assam",Goods,Open Tender,Supply,Machineries,No,No,NA ,27-Feb-2017 06:00 PM,NA ,90.0,No ,No,Offline,23-Mar-2017 02:30 PM,Higher Education (Technical) Department||Directorate of Technical education Assam,"Dhemaji Polytechnic,Silapathar,Dhemaji,Assam",787059.0,2.0,0.0,MAVERICK TECHNOLOGIES,35885960.7,Rejected-AOC,31-Mar-2017,AOC,Higher Education (Technical) Department||Directorate of Technical education Assam
