Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2020_DFHW_39626_1,HFW-H(PROC) RTPCRT Testing Kits/2020 Dt07.08.2020,PROCUREMENT OF SARs CoV-2 sample collection and testing Kit(s),PROCUREMENT OF SARs CoV-2 sample collection and testing Kit(s),Goods,Open Tender,Item Wise,Medical Equipments/Waste,No,No,NA ,07-Aug-2020 05:00 PM,NA ,180.0,No ,No,Both(Online/Offline),18-Aug-2020 01:00 PM,Department of Health and Family Welfare||Directorate of Health and Family Welfare,As per tender document,171009.0,2.0,0.0,Chamunda Scientific and Medical Co,0.0,Accepted-AOC,27-Apr-2022,Department of Health and Family Welfare||Directorate of Health and Family Welfare
2020_DFHW_43048_1,Procurement of PPE KIT,"procurement of PPE KIT (CONTAINING GLOVES (2 PAIRS), COVERALL, GOGGLES, N-95 MASKS AND SHOE COVERS), on F.O.R. door delivery basis in Directorate of Health and Family Welfare, H.P, Shimla-171009","procurement of PPE KIT (CONTAINING GLOVES (2 PAIRS), COVERALL, GOGGLES, N-95 MASKS AND SHOE COVERS), on F.O.R. door delivery basis in Directorate of Health and Family Welfare, H.P, Shimla-171009",Goods,Open Tender,Item Rate,Medical Equipments/Waste,No,No,NA ,09-Dec-2020 09:00 AM,NA ,180.0,No ,No,Online,23-Dec-2020 02:00 PM,Department of Health and Family Welfare||Directorate of Health and Family Welfare,As per tender document,171009.0,2.0,,Arora Medi Lines Pvt Ltd,,Accepted-AOC,,Department of Health and Family Welfare||Directorate of Health and Family Welfare
2020_HPAIC_40856_1,15-1/2015-II,Fire Fighting Equipment-ISI Mark,"E-Tenders are invited by the HP Agro Industries Corporation Limited, Nigam Vihar, Shimla -2 for the supply and installation of Fire Fighting Equipment (ISI Mark) by the Corporation in Himachal Pradesh for the year 2020-2021.",Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,22-Sep-2020 11:00 AM,NA ,120.0,No ,No,Online,14-Oct-2020 02:00 PM,HP Agro Industries Corporation Ltd,"HP Agro Industries Corporation Ltd., Shimla",171002.0,2.0,0.0,SafePro Fire Services Pvt Ltd,"200,000",Rejected-Finance,29-Apr-2022,HP Agro Industries Corporation Ltd
2020_PWD_38511_2,dshala 1070-1100,C/O 400 mtrs. Synthetic Track at Dharamshala in Distt. Kangra HP (Deposit work),SH- C/O Toilet block in South end side near Synthetic Track Sr. No. 9 S.P.D.A.,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,02-Jul-2020 10:00 AM,NA ,120.0,No ,No,Offline,16-Jul-2020 11:00 AM,PWD,Dharamshala,176215.0,2.0,"8,97,708",Naveen Kumar,,Rejected-Finance,,PWD
2020_PWD_39593_1,2343-73 dshala,C/O High Court Guest House at Dharamshala in Distt. Kangra HP,SH - C/o Boundary wall and 1 No. water Tank alongwith stand,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,06-Aug-2020 10:00 AM,NA ,120.0,No ,No,Offline,20-Aug-2020 11:00 AM,PWD,Dharamshala,176215.0,2.0,"9,63,587",AMAN GORLA,,Rejected-Finance,,PWD
2020_PWD_39892_1,Construction Banne Di Hatti to Seul road,"Construction Banne Di Hatti to Seul road Km. 0/0 to 8/0 (SH. C/o cement concrete pavement at RD 1/075 to 1/300, 1/600 to 1/645 and 1/900 to 2/035) under Industrial Corridor. SCSP","Construction Banne Di Hatti to Seul road Km. 0/0 to 8/0 (SH. C/o cement concrete pavement at RD 1/075 to 1/300, 1/600 to 1/645 and 1/900 to 2/035) under Industrial Corridor. SCSP",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,18-Aug-2020 09:00 AM,NA ,120.0,No ,No,Offline,27-Aug-2020 11:30 AM,PWD,KOTLA BEHAR,177111.0,2.0,"14,08,436",rupinder Singh,"1,925,316",Rejected-Finance,05-Apr-2022,PWD
2020_PWD_41102_2,3779-3808,"Construction of Porch and office room for Deputy Commissioner, Slate Excise and Taxation building at Dharamshala in Distt. Kangra HP (Deposit work)","Construction of Porch and office room for Deputy Commissioner, Slate Excise and Taxation building at Dharamshala in Distt. Kangra HP (Deposit work)",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,24-Sep-2020 05:00 PM,NA ,120.0,No ,No,Offline,08-Oct-2020 11:00 AM,PWD,Dharamshala,176215.0,2.0,"6,91,209",Karan Sharma,"747,708",Rejected-Finance,11-Apr-2022,PWD
2020_PWD_41896_1,TA-10294-98 date- 13.10.2020,Restoration of rain Damages on Bhini Johari to Lunas road km 0/0 to 7/0,SH C/o U-Shape side drain in km 5/800 to 5/900,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Oct-2020 05:00 PM,NA ,60.0,No ,No,Online,06-Nov-2020 11:00 AM,PWD,Nalagarh,174101.0,2.0,"1,98,326",DALEEP SINGH GOVT CONT,"231,750",Accepted-AOC,28-Apr-2022,PWD
2020_PWD_42108_1,PW-NBT/CB/Tender/2020/8162-66 dated 05.10.2020,Performance Based Routine Maintenance of MDR/Rural Road in District Bilaspur Block Sh.Nainadevi ji at Swarghat (SH (i) Sh.Nainadevi Ji Bhakra road Km.13/0 to 28/0 (ii) Sh.Nainadevi Ji Bhakra road to Village Kharkari Km.0/0 to 5/0 (Length-20 Kms.),Performance Based Routine Maintenance of MDR/Rural Road in District Bilaspur Block Sh.Nainadevi ji at Swarghat (SH (i) Sh.Nainadevi Ji Bhakra road Km.13/0 to 28/0 (ii) Sh.Nainadevi Ji Bhakra road to Village Kharkari Km.0/0 to 5/0 (Length-20 Kms.),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Nov-2020 05:00 PM,NA ,45.0,No ,No,Online,09-Nov-2020 11:30 AM,PWD,Bilaspur,174001.0,2.0,"29,20,038",KRISHNA NAND,,Accepted-AOC,,PWD
2020_PWD_42840_1,TA-11569-73 Dt. 11.11.2020,Restoration of Rain damage on Changer Ghumarna Nissal road km 0/0 to 4/110,Providing wire crate for protection the road in km 1/480 to 1/495 and 1/500 to 1/515 and 1/580 to 1/590,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,01-Dec-2020 09:00 AM,NA ,60.0,No ,No,Online,10-Dec-2020 11:30 AM,PWD,Nalagarh,174101.0,2.0,,DALEEP SINGH GOVT CONT,"560,378",Accepted-AOC,28-Apr-2022,PWD
