Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_DoWR_7825_1,FREMAA/Kaziranga/KP/T2 of 2017,Construction of Sluice Gate Three (3) nos. and Bank Protection work at Kaziranga reach (4km) .District- Golaghat,Bank protection works and construction of Sluice Gate,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Jul-2018 10:00 AM,21-Jul-2018 11:00 AM ,120.0,No ,No,Offline,07-Aug-2018 03:15 PM,Department of Water Resources||Flood and River Erosion Management Agency of Assam,Dhansirimukh to Dipholupathar (Bokakhat),785612.0,1.0,"15,20,00,000",Bhartia-Mahaabala (JV),137501980.5,Accepted-AOC,06-Dec-2018,AOC,Department of Water Resources||Flood and River Erosion Management Agency of Assam
2018_WPTBC_8150_1,"MAC/e-Tender/63/2018/ Dated Dhemaji the,7th Aug","Construction of Abu-Tani Guest House at Silapathar, Dhemaji, Assam","Construction of Abu-Tani Guest House at Silapathar, Dhemaji, Assam",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Aug-2018 10:00 AM,22-Aug-2018 11:00 AM ,180.0,No ,No,Offline,28-Aug-2018 11:00 AM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Mising Autonomous Council,Silapathar,787059.0,2.0,"89,61,557",Digbijay Doley,6612000.0,Accepted-AOC,27-Dec-2018,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Mising Autonomous Council
2018_APDCL_8488_1,APDCL/SAUBHAGYA/VEI/ 2018_19/02/JRT_SAU_04,Rural Electrification works under Pradhan Mantri Sahaj Bijli Har Ghar Yojana (SAUBHAGYA),Rural Electrification works in Titabar Block of Jorhat District of Assam under Pradhan Mantri Sahaj Bijli Har Ghar Yojana (SAUBHAGYA),Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,05-Sep-2018 03:00 PM,NA ,90.0,No ,No,Offline,27-Sep-2018 11:00 AM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,Titabor,785630.0,2.0,"29,91,12,327",SWASTIKA ELECTRICALS AND FERTILIZERS,315542746.36,Rejected-AOC,28-Dec-2018,AOC,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL
2017_WPTBC_2945_1,MAC/eTender/266/2017-18/A6,Supply of 5HP Diesel Pump Set,Supply of 5HP Diesel Pump Set,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,10-Aug-2017 10:00 AM,21-Aug-2017 12:00 PM ,90.0,No ,No,Offline,23-Aug-2017 10:00 AM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Mising Autonomous Council,"O/o the Principal Secretary, MAC, Gogamukh",787034.0,2.0,"2,36,30,000",Gauhati Industrial Spares,,Rejected-AOC,,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Mising Autonomous Council
2018_GMC_7554_14,GER/CE/1424/18/14 Dated 07/06/2018,IMPROVEMENT OF VARIOUS WORKS UNDER 5TH ASSAM STATE FINANCE COMMISSION TO GMC DURING 2017-18. (PACKAGE NO 5ASFC/D-II/A),IMPROVEMENT OF VARIOUS WORKS UNDER 5TH ASSAM STATE FINANCE COMMISSION TO GMC DURING 2017-18. (PACKAGE NO 5ASFC/D-II/A),Works,Open Tender,Lump-sum,Civil Works – Roads,No,No,NA ,13-Jun-2018 02:00 PM,NA ,90.0,No ,No,Offline,29-Jun-2018 02:00 PM,Guwahati Municipal Corporation,"Division- II, GMC",781001.0,3.0,"30,00,000",Anurag Baishya,2535000.0,Rejected-AOC,22-Oct-2018,AOC,Guwahati Municipal Corporation
2018_BoTC_7063_1,SOPD (CD)-18 of 2017-18,Improvement of Kaora canal,Improvement of Kaora canal at North Belguri village under Aflagaon VCDC,Works,Open Tender,Works,Civil Works,No,No,NA ,03-May-2018 10:00 AM,NA ,180.0,No ,No,Offline,15-May-2018 04:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,North Belguri,783347.0,2.0,"20,00,000",Swrang Khaklary,1990000.51,Rejected-Finance,21-May-2018,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2017_PNRD_2536_1,ASRLMS/LM/842//02,Hiring an Agency for Implementing MKSP under ASRLM,Hiring an Agency for Implementing Mahila Kisan Sashaktikaran Pariyojna under ASRLM,Services,Open Tender,Works,Consultancy,No,No,NA ,20-Jun-2017 12:00 PM,30-Jun-2017 11:00 AM ,90.0,No ,No,Not Applicable,20-Jul-2017 05:00 PM,Principal Secretary- P and RD- Assam Secretariat||Assam State Rural Livelihoods Mission Society,Assam,781037.0,2.0,0.0,AFC India Limited,,Rejected-Technical,,AOC,Principal Secretary- P and RD- Assam Secretariat||Assam State Rural Livelihoods Mission Society
2018_AEGCL_6166_2,AEGCL/STTC/2017-18/04,"Additional and Pending Works at 132/33KV Karimganj Grid Sub-Station, Patel Nagar, Karimganj","Additional and Pending Works at 132/33KV Karimganj Grid Sub-Station, Patel Nagar, Karimganj",Works,Open Tender,Works,Civil Works,No,No,NA ,26-Mar-2018 05:00 PM,NA ,180.0,No ,No,Offline,18-Jun-2018 12:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),Karimganj,788711.0,2.0,0.0,TRISHIT DHAR,4164295.0,Rejected-AOC,10-Dec-2018,AOC,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2018_APDCL_7653_1,CGM(PPD)/APDCL/UDAY 2017-18/FDR-METERING/07,33KV 11KV Feeder metering under Jorhat EC,33KV 11KV Feeder metering under Jorhat EC under UDAY 2017-18,Works,Limited,Turn-key,Electrical Works,No,No,NA ,20-Jun-2018 10:00 AM,25-Jun-2018 03:00 PM ,180.0,No ,No,Offline,12-Jul-2018 03:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Jorhat Electrical Circle,785001.0,1.0,0.0,OK Enterprise,8708789.0,Rejected-AOC,31-Dec-2018,AOC,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2017_PNRD_2210_1,ASRLMS/LM/ Handloom/786/ 2017-18/20,Livelihood Handloom Intervention,Hiring an Agency for Developing and Executing sustainable model for SHG members under ASRLMS for Handloom Activities,Services,Open Tender,Works,Consultancy,No,No,NA ,04-May-2017 09:00 AM,16-May-2017 03:00 PM ,90.0,No ,No,Not Applicable,14-Jun-2017 03:00 PM,Principal Secretary- P and RD- Assam Secretariat||Assam State Rural Livelihoods Mission Society,Assam,781037.0,3.0,0.0,ACCESS Development Services,11255480.0,Accepted-AOC,25-Sep-2018,AOC,Principal Secretary- P and RD- Assam Secretariat||Assam State Rural Livelihoods Mission Society
2017_NHM_4591_1,PROC/AERB/3466/2017-18/27495,Request for Proposal for Atomic Energy Regulatory Board (AERB) Certification Facilitation at different Public Health Facilities,Request for Proposal for Atomic Energy Regulatory Board (AERB) Certification Facilitation at different Public Health Facilities,Services,Open Tender,Buy,Miscellaneous Services,No,No,NA ,22-Dec-2017 03:00 PM,05-Jan-2018 03:30 PM ,180.0,No ,No,Offline,15-Feb-2018 04:00 PM,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,Guwahati,781005.0,2.0,"10,00,00,000",CYRIX HEALTHCARE PRIVATE LIMITED,13426182.0,Rejected-Finance,31-Dec-2018,AOC,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM
2018_GMC_7554_83,GER/CE/1424/18/14 Dated 07/06/2018,IMPROVEMENT OF VARIOUS WORKS UNDER 5TH ASSAM STATE FINANCE COMMISSION TO GMC DURING 2017-18. (PACKAGE NO 5ASFC/D-V/D),IMPROVEMENT OF VARIOUS WORKS UNDER 5TH ASSAM STATE FINANCE COMMISSION TO GMC DURING 2017-18. (PACKAGE NO 5ASFC/D-V/D),Works,Open Tender,Lump-sum,Civil Works – Roads,No,No,NA ,23-Jul-2018 02:00 PM,NA ,90.0,No ,No,Offline,07-Aug-2018 02:00 PM,Guwahati Municipal Corporation,"Division- V, GMC",781001.0,3.0,"20,25,000",MS SREE GANESH ASSOCIATES,1822500.0,Accepted-AOC,22-Oct-2018,AOC,Guwahati Municipal Corporation
