Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2017_ID_2352_2,SETCI/E/T/D-2/685 Date.01-06-17,DTW I/S with Solar Power at Behali area -5 nos.(Ginjia DTW-7 points) under State Plan of 2016-17 for Group2,DTW I/S with Solar Power at Behali area -5 nos.(Ginjia DTW-7 points) under State Plan of 2016-17 for Group2,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Jun-2017 10:00 AM,NA ,180.0,No ,No,Offline,19-Jun-2017 01:30 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,"Gingia, Bihali",784176.0,1.0,"65,40,000",Sri Ananda Dutta,5904000.0,Accepted-AOC,14-Jul-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2017_DHTS_1838_1,No.SDM.118/2016/50/6140 Dt. 3rd March 2017,Supply of Power tiller with accessories under RIDF,supply of Power tiller with accessories under RIDF ( NABARD),Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,06-Mar-2017 12:30 PM,NA ,365.0,No ,No,Offline,20-Mar-2017 02:30 PM,Department of Handloom Textile and Sericulture||Directorate of Sericulture,All District of Assam,781022.0,2.0,0.0,ASSAM SAII MOTORS PRIVATE LIMITED,5276640.0,Accepted-AOC,09-Aug-2017,AOC,Department of Handloom Textile and Sericulture||Directorate of Sericulture
2017_ID_1725_3,SETCI/E/T/D/5649 dated.14.02.2017,C/o a residential quarter for Sectional Officer at Borgang,C/o a residential quarter for Sectional Officer at Borgang,Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Feb-2017 10:00 AM,NA ,180.0,No ,No,Offline,02-Mar-2017 03:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,Borgang,784176.0,1.0,"20,89,500",JAINUDDIN ANSARI,1879148.0,Accepted-AOC,29-Mar-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2017_ICD_2283_1,SIDC/CD/FPP/ AR/1937/2016-17/2934 date 20-05-2017,"Improvement of Main Common Approach Road of Food Processing Park/IGC, Chaygaon, starting from Lampara at NH-37 (from Ch. 0.00 m to 2100.00 m)","Improvement of Main Common Approach Road of Food Processing Park/IGC, Chaygaon, starting from Lampara at NH-37 (from Ch. 0.00 m to 2100.00 m)",Works,Open Tender,Item Wise,Civil Works – Roads,No,No,NA ,24-May-2017 10:00 AM,NA ,120.0,No ,No,Offline,07-Jun-2017 03:00 PM,Industries and Commerce Department||Assam Small Industries Development Corpn. Ltd.,"Lampara, Chaygaon",781123.0,2.0,"1,55,45,000",Ajanta Kalita,13182160.39,Accepted-AOC,21-Aug-2017,AOC,Industries and Commerce Department||Assam Small Industries Development Corpn. Ltd.
2017_FCS_2347_1,NLS.267/TF/2016 dated 29/05/2017,E-tender for handling and transport contract under NFSA of Lakhimpur,E-tender for handling and transport contract for implementation of door step delivery of food grains under NFSA of Lakhimpur for the year 2017-18,Goods,Open Tender,Works,Miscellaneous Goods,No,No,NA ,31-May-2017 01:00 PM,NA ,365.0,No ,No,Offline,21-Jun-2017 02:30 PM,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Lakhimpur,Lakhimpur District,787001.0,2.0,0.0,Ali Imam,24000000.0,Accepted-AOC,21-Aug-2017,AOC,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Lakhimpur
2017_ID_2128_3,SETCI/E/T/D-1/155 Dated.17th April 2017,Construction of Brick Lined Canal (Right Side) for Group3 under Improvement of Pavoi FIS under State Plan of 2016-17,Construction of Brick Lined Canal (Right Side) for Group3 under Improvement of Pavoi FIS under State Plan of 2016-17,Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Apr-2017 10:00 AM,NA ,180.0,No ,No,Offline,18-May-2017 02:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,Pavoi,784176.0,1.0,"22,80,000",Sri Abani Kalita,2056950.0,Accepted-AOC,14-Jun-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2017_ID_2128_2,SETCI/E/T/D-1/155 Dated.17th April 2017,Providing CC lining in Canals for Group2 under Improvement of Pavoi FIS under State Plan of 2016-17,Providing CC lining in Canals for Group2 under Improvement of Pavoi FIS under State Plan of 2016-17,Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Apr-2017 10:00 AM,NA ,180.0,No ,No,Offline,18-May-2017 02:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,Pavoi,784176.0,1.0,"85,55,000",M/S TILAK SHARMA,8177400.0,Accepted-AOC,14-Jun-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2017_ID_2352_1,SETCI/E/T/D-2/685 Date.01-06-17,DTW I/S with Solar Power at Behali area -5 nos.(Ginjia DTW-7 points) under State Plan of 2016-17 for Group1,DTW I/S with Solar Power at Behali area -5 nos.(Ginjia DTW-7 points) under State Plan of 2016-17 for Group1,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Jun-2017 10:00 AM,NA ,180.0,No ,No,Offline,19-Jun-2017 01:30 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,"Gingia, Bihali",784176.0,1.0,"98,20,000",Sri Ananda Dutta,8865000.0,Accepted-AOC,14-Jul-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2016_ASAMB_1270_1,ASAMB/ENGG/2237/2016/40 Dated 25-11-2016,DEVELOPMEN OF FRUITS AND VEGETABLE WHOLESALE MARKET AT PAMOHI PHASE III,Construction Of RCC Building Cold Room Roads Sanitary Water Supply Electrical Works Including Installation Of Weigh Bridge DG Set Etc,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,03-Dec-2016 12:05 PM,19-Dec-2016 01:00 PM ,180.0,No ,No,Offline,29-Dec-2016 03:30 PM,Assam State Agricultural Marketing Board,Pamohi Market Dist Kamrup,781035.0,2.0,"13,59,60,000",CONSOL,,Rejected-Technical,19-Aug-2017,AOC,Assam State Agricultural Marketing Board
2017_ID_1725_4,SETCI/E/T/D/5649 dated.14.02.2017,"Providing CC lining at Feeder, Left and Right Canal of Behali FIS at different chainages","Providing CC lining at Feeder, Left and Right Canal of Behali FIS at different chainages",Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Feb-2017 10:00 AM,NA ,180.0,No ,No,Offline,02-Mar-2017 03:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,Behali,784176.0,1.0,"83,99,000",Biswanath Marketing Enterprise,7559100.0,Accepted-AOC,28-Mar-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
