Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2020_DRDPR_41211_1,RDD Shimla Bangana,Construction of Block Development Office Bangana Distt Una HP,SH Providing Electrical Installation and Main Panel therein Block Part I,Works,Open Tender,Item Wise,Electrical Works,No,No,NA ,01-Oct-2020 10:00 AM,NA ,120.0,No ,No,Offline,17-Oct-2020 11:00 AM,Directorate Rural Development and Panchayati Ra,Bangana,174307.0,2.0,"10,74,615",ARUN KUMAR SHARMA,"1,493,715",Rejected-Technical,29-Jan-2021,Directorate Rural Development and Panchayati Ra
2020_HPAIC_40850_1,AIC.IC(RC)/2019-20,"INTER LINK CHAIN (ISI MARK), BARBED WIRE (ISI MARK) and GI WIRE-(ISI Mark)","Inter Link Chain-ISI Mark (Galvanized/Mild Steel Chain Link Fence Fabric for fencing purpose only), Barbed Wire-ISI Mark (Galvanized Steel Barbed Wire for fencing) and GI Wire-ISI Mark (Galvanized Hot Dipped)",Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,22-Sep-2020 11:00 AM,NA ,120.0,No ,No,Online,14-Oct-2020 11:00 AM,HP Agro Industries Corporation Ltd,"HPAIC Nigam Vihar, Shimla",171002.0,2.0,,Himachal Steels and Wires,"10,000,000",Rejected-Finance,24-Nov-2020,HP Agro Industries Corporation Ltd
2020_PWD_38929_1,PW/MED/TA/NIT/ e-notice/20-21-1290-95 dt 02.07.20,"Construction of CHC Building at Janjehli, Tehsil Thunag, District Mandi H.P SH Providing E.I therein","Construction of CHC Building at Janjehli, Tehsil Thunag, District Mandi H.P SH Providing E.I therein",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,17-Jul-2020 10:00 AM,NA ,120.0,No ,No,Both(Online/Offline),31-Jul-2020 11:30 AM,PWD,Janjehli,175047.0,2.0,"12,43,701",DHARMENDER SINGH,"1,465,145",Accepted-AOC,15-Nov-2021,PWD
2020_PWD_39395_1,No.PW-NLD-EA-I-Tender Publication/2020-21-5464-74,Construction of Link road to village Thanthewal kM 0 0 to 1 600 under BBNDA Deposit,SH P L WBM G III Tarring in K M 1 005 to 1 600,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,29-Jul-2020 05:00 PM,NA ,90.0,No ,No,Online,07-Aug-2020 11:00 AM,PWD,Nalagarh,174101.0,2.0,"4,12,181",AVTAR SINGH GOVT CONTRACTOR,"489,435",Accepted-AOC,28-Jan-2022,PWD
2020_PWD_41451_1,PW/MED/TA/NIT/ e-notice/20-21-3818-23 dt 24.09.20,"Construction of Civil Hospital at Manali, Tehsil Manali District Kullu H.P SH Providing E I therein","Construction of Civil Hospital at Manali, Tehsil Manali District Kullu H.P SH Providing E I therein",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,12-Oct-2020 10:00 AM,NA ,75.0,No ,No,Offline,19-Oct-2020 11:30 AM,PWD,Manali,175131.0,2.0,"14,74,088",AKSHAY KUMAR,"1,736,320",Accepted-AOC,10-Dec-2021,PWD
2020_PWD_41893_1,PW/MED/TA/NIT/ e-notice/20-21-4247-54 dt 12.10.20,"Construction of 2nd floor at Panchayat Bhawan Tehsil Dharmpur, District Mandi HP SH Providing E.I therein","Construction of 2nd floor at Panchayat Bhawan Tehsil Dharmpur, District Mandi HP SH Providing E.I therein",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,26-Oct-2020 10:00 AM,NA ,75.0,No ,No,Offline,02-Nov-2020 11:30 AM,PWD,Dharmpur,175040.0,2.0,"6,81,005",Rajiv Contactor,"776,694",Rejected-Technical,16-Nov-2021,PWD
2020_PWD_42057_1,TA-10701-11 date- 20.10.2020,Construction of Science Block building at GSSS Nand Tehsil Nalagarh Distt. Solan (HP),"SH-C/O Building portion, W.S. and S.I., Septic tank, soak pit, Rain harvesting Tank and site development)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2020 05:00 PM,NA ,540.0,No ,No,Online,13-Nov-2020 11:00 AM,PWD,Nalagarh,174101.0,2.0,"67,85,507",Hardeep Singh Bedi,"7,732,758",Not Admitted-Fee/PreQual/Technical,19-Mar-2021,PWD
2020_PWD_42649_1,PW/MED/TA/NIT /e-notice/20-21-4883-88 DT 5.11.2020,C/o Sanskriti Sadan at Motipur District AT Mandi HP,Providing Audio System in Auditorium therein,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,20-Nov-2020 03:00 PM,NA ,120.0,No ,No,Offline,27-Nov-2020 11:00 AM,PWD,EE ELECTRICAL DIVISION MANDI HPPWD,175001.0,2.0,,Insat Techno Services,"4,771,483",Not Admitted-Fee/PreQual/Technical,06-Jan-2022,PWD
2020_PWD_42845_1,TA-11569-73 Dt. 11.11.2020,A/R and M/O various road under Nalagarh Sub Division,Patch works,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Dec-2020 09:00 AM,NA ,60.0,No ,No,Online,10-Dec-2020 11:30 AM,PWD,Nalagarh,174101.0,2.0,,AVTAR SINGH GOVT CONTRACTOR,"614,500",Accepted-AOC,28-Jan-2022,PWD
2021_BBNDA_54469_1,BBNDA-06(PROJECT)NIT/5730-40 DATED 06.12.2021,"C/o 4 Community centre in Doon area ( 1 Gullarwala Harijan Basti, 2 Chkkan, 3 Makhanumajra, 4 Chunari,)","C/o 4 Community centre in Doon area ( 1 Gullarwala Harijan Basti, 2 Chkkan, 3 Makhanumajra, 4 Chunari,)",Works,Open Tender,Item Rate,Construction Works,No,No,NA ,10-Dec-2021 05:00 PM,NA ,90.0,No ,No,Online,20-Dec-2021 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"12,61,000",Chander Mohan Chawla,"1,679,338",Accepted-AOC,06-Jan-2022,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
