Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_HPSEB_133457_1,MED/M-II-14/2026-27,"Tender in advance for Repair  Restoration of damaged HT line   due to heavy rainfall for FY 2026-27 (during rainy season) in various (E) sections under ESD, HPSEBL, No-II Mandi. M-II-14/2026-27","Tender in advance for Repair  Restoration of damaged HT line   due to heavy rainfall for FY 2026-27 (during rainy season) in various (E) sections under ESD, HPSEBL, No-II Mandi. M-II-14/2026-27",Services,Open Tender,Percentage,Supply and Erection,No,No,,07-Apr-2026 03:00 PM,,180.0,No,No,Online,16-Apr-2026 03:00 PM,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) Mandi,O/o Sr.Executiv Engineer,175001.0,2.0,"3,56,938",,,,,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) Mandi
2026_BBNDA_132371_1,BBNDA-06(PROJECT)NIT/1862-72 dated 02.03.26,C/o covered drain on road  from Lakkar Depot to Jharmajri Bus stand via Alembic Chowk.,C/o covered drain on road  from Lakkar Depot to Jharmajri Bus stand via Alembic Chowk.,Works,Open Tender,Percentage,Civil Works - Others,No,No,,27-Mar-2026 05:00 PM,,75.0,No,No,Online,07-Apr-2026 11:30 AM,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BADDI,173205.0,2.0,"48,03,629",,,,,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA
2026_HPSEB_134102_1,DED-02/2026-27,DED02-2026-27,Tender for Augmentation of existing 25 KVA to 63 KVA SStn. Thatri  ES khaniyra UESD Sidhpur.,Works,Open Tender,Percentage,Electrical Works,No,No,,10-Apr-2026 06:00 PM,,90.0,No,No,Online,16-Apr-2026 12:05 PM,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Dharamshala,Electrical Work,176215.0,2.0,"58,895",,,,,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Dharamshala
2026_HPIPH_128499_1,14676-730 dated 13-02-2026,"Installation of Hand Pump near house of Shree Neeru, Rohit, Kaushalya at Nagar Panchayat Baijnath and Paprola in Tehsil Baijnath District Kangra HP under Deposit Work","Installation of Hand Pump near house of Shree Neeru, Rohit, Kaushalya at Nagar Panchayat Baijnath and Paprola in Tehsil Baijnath District Kangra HP under Deposit Work",Works,Open Tender,Item Rate,Pumps/Motors,No,No,,13-Feb-2026 05:00 PM,,120.0,No,No,Both(Online/Offline),21-Feb-2026 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",Baijnath,176125.0,2.0,"2,99,930",,,,,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan"
2025_PWD_124772_2,SD-I-CTR-Tender-2025- 19549 dated 29-12-2025,R/O R/D Challanda to Piran road Km 0/00 to 28/020,C/O PCC R/Wall between RD 24/705 to 24/725).(Under PDNA),Works,Open Tender,Percentage,Civil Works,No,No,,31-Dec-2025 10:00 AM,,75.0,No,No,Online,09-Jan-2026 11:00 AM,PWD,Shimla,171003.0,2.0,,,,,,PWD
2025_HPIPH_120629_5,NIT No. 9462-9561  dt. 15.11.2025,Restoration of Rain Damage  to Providing LWSS to NC/PC habitation Kotla GopalPur in G.P Kotla and Thatibir  in TehsilSainj Distt Kullu (H.P),(SH- C/O Cut off walll along with Gabin Structure D/S of Pump house 1st stage at oposite site of Balichowki Bazar to Protect the Pump house and other Civil structure. ),Works,Open Tender,Item Rate,Civil Works,No,No,,15-Nov-2025 05:00 PM,,90.0,No,No,Both(Online/Offline),25-Nov-2025 11:30 AM,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",Banjar,175134.0,2.0,"18,95,565",,,,,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP"
2026_PWD_128439_1,"Annual maintenance plan on Badaran Bandos road, Nariana Tal to Gahalian via H.B. Ropru","Annual maintenance plan on Badaran Bandos road, Nariana Tal to Gahalian via H.B. Ropru.","Providing and Laying bituminous concrete 30mm thick in Km 3/00 to 4/00, 2/00 to 4/00  respectively   with paver  finisher) (DRRP No-HP-03-03 - VR 0056 and 0098)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,,12-Feb-2026 06:00 PM,,60.0,No,No,Online,02-Mar-2026 10:30 AM,PWD,Nadaun,177033.0,2.0,"39,13,128",,,,,PWD
2025_PWD_120132_1,No.PWJ/CB/TA/2025-5757 dated 04.11.2025,Development of play ground and GYM facilities in Govt. Senior Secondary School Jawali (Under Deposit).,Construction of R/wall at Back side of Old Building (Nallah Side) at RD. 0/018 to 0/037.50 and Development of Play Ground),Works,Open Tender,Percentage,Civil Works - Buildings,No,No,,11-Nov-2025 05:00 PM,,75.0,No,No,Online,19-Nov-2025 11:30 AM,PWD,Bharmour,176315.0,2.0,"6,98,137",,,,,PWD
2026_PWD_124971_1,NIT No. 9072-75 dated 31-12-2025 and corrigendum No. 9160-64 dated 2-01-2026,R/R Damages  on Sai Bawasni road km 16/00 to 20/200(SH C/O R/wall at Km 17/100 to 17/142(under SCA),R/R Damages  on Sai Bawasni road km 16/00 to 20/200(SH C/O R/wall at Km 17/100 to 17/142(under SCA),Works,Open Tender,Percentage,Civil Works,No,No,na,03-Jan-2026 10:00 AM,,75.0,No,No,Online,12-Jan-2026 11:00 AM,PWD,Nalagarh,174101.0,2.0,"19,39,623",,,,,PWD
2026_PWD_126244_1,SDIII-19095-19111dt.15-01-2026,AR MO to various road under division No.III at Shimla. SH providing and fixing directional informatory boards on MDR 66 at various Rds.,AR MO to various road under division No.III at Shimla. SH providing and fixing directional informatory boards on MDR 66 at various Rds.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,20-Jan-2026 01:00 PM,,75.0,No,No,Online,28-Jan-2026 10:00 AM,PWD,Shimla MDR-66,171003.0,2.0,,,,,,PWD
