Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2016_GHC_1248_1,HC-XLV-211/2016/1317/PMP,"Supply, Installation and maintenance of approximately 134 nos. of Digital Photocopier machines with ARDF facility in various Court complexes of Assam","Supply, Installation and maintenance of approximately 134 nos. of Digital Photocopier machines with ARDF facility in various Court complexes of Assam",Goods,Open Tender,Supply,Electronics Equipment,No,No,NA ,19-Nov-2016 02:00 PM,23-Nov-2016 11:30 AM ,180.0,No ,No,Offline,16-Dec-2016 11:00 AM,Gauhati High Court - Guwahati,Court complexes of Assam,781001.0,4.0,0.0,HUE Service Pvt Ltd,,Rejected-AOC,,AOC,Gauhati High Court - Guwahati
2016_PHED_1301_1,PHE_19_MM_2016_17_T_7583_87,SUPPLY DELIVERY AND INSTALLATION OF STAND ALONE COMMUNITY WATER PURIFICATION PLANT WITH SOLAR PUMPS SET FITTED WITH TUBEWELL ETC IN JORHAT DISTRICT OF ASSAM,SUPPLY DELIVERY AND INSTALLATION OF STAND ALONE COMMUNITY WATER PURIFICATION PLANT WITH SOLAR PUMPS SET FITTED WITH TUBEWELL ETC IN JORHAT DISTRICT OF ASSAM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,09-Dec-2016 06:55 PM,NA ,60.0,No ,No,Offline,09-Jan-2017 11:30 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,JORHAT,785001.0,2.0,"2,60,28,000",SARKAR ENTERPRISE,21342959.0,Rejected-AOC,16-Feb-2017,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2016_PHED_1390_1,PHE_20_MM_2016_17_7927_41,CONSTRUCTION OF 120 NOS RCC RING WELL FITTED WITH SINGUR HAND IN 81 NOS FLUORIDE AFFECTED HABITATIONS OF DHUBRI NALBARI KAMRUP KARIMGANJ AND KARBI ANGLONG DISTRICT OF ASSAM,CONSTRUCTION OF 120 NOS RCC RING WELL FITTED WITH SINGUR HAND IN 81 NOS FLUORIDE AFFECTED HABITATIONS OF DHUBRI NALBARI KAMRUP KARIMGANJ AND KARBI ANGLONG DISTRICT OF ASSAM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,23-Dec-2016 05:00 PM,NA ,60.0,No ,No,Offline,13-Jan-2017 02:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Dhubri Nalbari Kamrup Karimganj Karbi Anglong,781001.0,2.0,"1,16,40,000",ANIMUL ISLAM,11046360.0,Rejected-AOC,01-Feb-2017,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2016_GHC_1249_1,HC-XLV-211/2016/1318/PMP,"Supply, Installation and maintenance of approximately 364 nos. of Inverters with Battery and Trolley in various Court complexes of Assam","Supply, Installation and maintenance of approximately 364 nos. of Inverters with Battery and Trolley in various Court complexes of Assam",Goods,Open Tender,Supply,Electrical Work/ Equipment,No,No,NA ,19-Nov-2016 02:00 PM,22-Nov-2016 11:30 AM ,180.0,No ,No,Offline,16-Dec-2016 11:00 AM,Gauhati High Court - Guwahati,Court complexes of Assam,781001.0,4.0,0.0,M B Traders,15368899.0,Not Admitted-Technical,06-Feb-2017,AOC,Gauhati High Court - Guwahati
2016_FESA_1343_1,F and ES/PS/271/4100,"Design, supply, installation, testing and commissioning of 1(one) No. Breathing Apparatus Training Gallery including related civil works at the site of Regional Training Centre, Sila, North Guwahati","Design, supply, installation, testing and commissioning of 1(one) No. Breathing Apparatus Training Gallery including related civil works at the site of Regional Training Centre, Sila, North Guwahati",Works,Open Tender,Works,Composite Works,No,No,NA ,20-Dec-2016 05:00 PM,28-Dec-2016 04:00 PM ,365.0,No ,No,Offline,25-Jan-2017 11:00 AM,Director- Fire and Emergency Services-Assam,Guwahati,781001.0,2.0,"1,05,23,000",Joseph Leslie Dynamiks Mfg. Pvt. Ltd.,9670000.0,Rejected-AOC,23-Feb-2017,AOC,Director- Fire and Emergency Services-Assam
2016_DOT_1137_1,ATDC/CS/567/2016/3643 dtd. 21.10.2016,Project at Pani Dihing Bird Sanctuary Sivasagar,Project at Pani Dihing Bird Sanctuary Sivasagar,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,25-Oct-2016 01:00 PM,01-Nov-2016 12:30 PM ,225.0,No ,No,Offline,07-Nov-2016 02:30 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Sivasagar,785672.0,2.0,"3,82,52,197",Abdul Rafique,34426977.0,Rejected-AOC,25-Jan-2017,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2017_DLW_1653_1,01 of 2016-17,"Supply, Delivery and Installation of Branded Laptop and Desktop Computing system, Printers and others with accessories at Head Quarter, Guwahati","Supply, Delivery and Installation of Branded Laptop and Desktop Computing system, Printers and others with accessories at Head Quarter, Guwahati For Package1",Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,30-Jan-2017 04:00 PM,NA ,60.0,No ,No,Offline,13-Feb-2017 03:00 PM,Department of Labour and Welfare||Office of Chief Inspector of Factories,Guwahati,781005.0,2.0,"24,30,656",ADVANTAGE,484351.24,Accepted-AOC,21-Feb-2017,AOC,Department of Labour and Welfare||Office of Chief Inspector of Factories
2016_WPTBC_1326_1,DSC/Tender/157/2015-16/Pt. I/8 Dtd. 16/12/2016,THE SUPPLY OF TRACTOR FOR Pkg1,E-BIDDING DOCUMENT FOR THE SUPPLY OF TRACTOR FOR Pkg1,Goods,Open Tender,Supply,Machineries,No,No,NA ,17-Dec-2016 05:00 PM,NA ,90.0,No ,No,Offline,30-Dec-2016 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste,All Assam,781006.0,2.0,"4,00,00,000",CNH INDUSTRIAL INDIA PVT LTD,700980.0,Not Admitted-Fee/PreQual/Technical,22-Feb-2017,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste
2017_DLW_1653_3,01 of 2016-17,"Supply, Delivery and Installation of Branded Laptop and Desktop Computing system, Printers and others with accessories at 7 District Factory Offices each at Guwahati, Nagaon, Silchar, Sibsagar, Tinsukia, Tezpur and Kokrajhar For Package3","Supply, Delivery and Installation of Branded Laptop and Desktop Computing system, Printers and others with accessories at 7 District Factory Offices each at Guwahati, Nagaon, Silchar, Sibsagar, Tinsukia, Tezpur and Kokrajhar For Package3",Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,30-Jan-2017 04:00 PM,NA ,60.0,No ,No,Offline,13-Feb-2017 03:00 PM,Department of Labour and Welfare||Office of Chief Inspector of Factories,Guwahati,781005.0,2.0,"11,27,540",ADVANTAGE,582884.5,Accepted-AOC,21-Feb-2017,AOC,Department of Labour and Welfare||Office of Chief Inspector of Factories
2016_ICD_1129_1,DIV/MNP/PL/02/2016/Pt-1/14,"DIVERSION, MODIFICATION AND RE-ROUTING OF PIPELINE",TENDER FOR DIVERSION MODIFICATION AND RE ROUTING OF 300 MM N B C S MORAN NAMRUP GAS PIPELINE,Works,Open Tender,Works,Pipe Laying Works,No,No,NA ,22-Oct-2016 12:00 PM,01-Nov-2016 10:00 AM ,540.0,No ,No,Offline,08-Nov-2016 02:30 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,MORAN AND RAJGARH,785670.0,2.0,"2,00,00,000",TIRATNA ENTERPRISE,79611500.0,Rejected-Finance,02-Feb-2017,AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD
