Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_PWD_33610_10,NO-PW/SD/CB/TA/19-20-8793-8892 DATED-10-12-2019,M/T of Nanidhar Shankholi Rast road Km 0/0 to5/0,M/T of Nanidhar Shankholi Rast road Km 0/0 to 5/0 (SH- Providing and laying 20mm thick premix carpet with seal surfacing in Km 0/0 to 1/0),Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,23-Dec-2019 04:00 PM,NA ,90.0,No ,No,Offline,02-Jan-2020 12:30 PM,PWD,Shillai,173027.0,2.0,"7,01,348",yashpal sharma,"1,028,003",Rejected-Technical,14-Feb-2023,PWD
2020_PWD_39910_1,No.PW-NLD-EA-I-Tender Publication/2020-21-6052-56,Restoration of rain damages on Goeljamala Kalyanpur Vaid Ka Johar Gujjarhatti road KM 0 0 to 32 500,SH C O Retaining wall at Rd 24 650 to 24 680,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,19-Aug-2020 03:00 PM,NA ,90.0,No ,No,Online,03-Sep-2020 11:00 AM,PWD,Nalagarh,174101.0,2.0,"2,01,622",AMANDEEP KALIA GOVT. CONTRACTOR,"181,617",Accepted-AOC,13-Oct-2020,PWD
2020_PWD_40478_2,2901-36,C/o U shape covered drain including foot path Dhalli tunnel to Mashobra Junction on Kalka Shimla Wangtoo Road NH22 (New NH05),"Cutting in earth work, construction of Breast wall, construction of covered drain along with foot path from Km.153/765 to 154/500 against smart city project",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Sep-2020 05:00 PM,NA ,120.0,No ,No,Offline,25-Sep-2020 11:00 AM,PWD,Shimla,171001.0,2.0,"1,96,67,753",kapoor sanjee,"19,003,410",Accepted-AOC,25-Feb-2021,PWD
2020_PWD_41125_1,"Garh basdi to Nagni road 0.0 to 1.0, 2.0 to 3.0",Providing and laying Annual Surfacing (Periodic Maintenance) on Garh basdi to Nagni road Km 0/0 to 1/0 and Km 2/0 to 3/0 (during the year 2020-21) in the state of HP,Providing and laying Tack coat and Bituminous Concrete in Km. 0/0 to 1/0 and Km 2/0 to 3/0,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,25-Sep-2020 02:30 PM,NA ,120.0,No ,No,Offline,19-Oct-2020 11:30 AM,PWD,Bhawarna,176083.0,2.0,"17,02,595",M/s Kamala Enterprises,"2,236,862",Rejected-Finance,03-Feb-2023,PWD
2020_PWD_42419_3,TA-9520-9619dt-27-10-2020,Construction of link road to village Harijan Basti Bag Aabda Km 0/0 to 3/750 (SH- Construction of 4.0x4.0 mtr RCC Box cell culvert at RD 0/170).,Construction of link road to village Harijan Basti Bag Aabda Km 0/0 to 3/750 (Sh- Construction of 4.0x4.0 mtr RCC Box cell culvert at RD 0/170).,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,12-Nov-2020 05:00 PM,NA ,120.0,No ,No,Online,26-Nov-2020 12:30 PM,PWD,Shillai,173027.0,2.0,"13,00,162",DALIP SINGH CONTRUCTOR,"1,146,269",Rejected-Finance,14-Feb-2023,PWD
2020_PWD_42515_2,PW-NBT/CB/Tender/2020/9187-91 dated 23.10.2020,C/O link road from Punjab Boundary to Village Dehni upper Nange Thakur and Barota Dhawala km. 0/0 to7/250(Portion km. 4/015 to 7/250),"(SH- C/O 900mm dia hume pipe culvert at R.D.4/105.4/255,4/945,5/260.5/575,6/185,6/250 and 6/460).",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Nov-2020 10:00 AM,NA ,45.0,No ,No,Online,25-Nov-2020 11:30 AM,PWD,Bilaspur,174001.0,2.0,"9,81,055",SEEMA,"1,155,584",Rejected-Technical,01-Feb-2023,PWD
2020_PWD_43315_1,Electrical Div.No1PWD Shimla 2020-21-5325-28 dt.9,CO Indoor Auditorium Building at Nahan Distt Sirmour SH Providing Fire Alarm system thereof,SH Providing Fire Alarm system thereof,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,17-Dec-2020 05:35 PM,NA ,90.0,No ,No,Offline,11-Jan-2021 11:30 AM,PWD,SHIMLA,171009.0,2.0,,Vowels Technology and Services,"1,994,998",Rejected-AOC,25-Feb-2023,PWD
2021_DMEHP_55158_1,SLBSGMCH/Ward Boy/Aaya (11)/2021,E TENDER FOR HIRING OF MANPOWER Ward Attendant/ Aaya ON OUTSOURCE BASIS AT SLBS GOVERNMENT MEDICAL COLLEGE HOSPITAL NER CHOWK DISTRICT MANDI HIMACHAL PRADESH,E TENDER FOR HIRING OF MANPOWER Ward Attendant/ Aaya ON OUTSOURCE BASIS AT SLBS GOVERNMENT MEDICAL COLLEGE HOSPITAL NER CHOWK DISTRICT MANDI HIMACHAL PRADESH,Services,Open Tender,Percentage,Miscellaneous Services,No,No,NA ,29-Dec-2021 03:15 PM,06-Jan-2022 11:00 AM ,180.0,No ,No,Offline,31-Jan-2022 03:00 PM,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk,SLBSGMCH Mandi at Nerchowk,175021.0,2.0,,"Rakshak Securitas Pvt. Ltd.,","6,000,000",Rejected-Technical,27-May-2022,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk
2021_HPIPH_52716_1,HPIPH 2021 11754-95 DT. 25.09.2021,Augmentation of lift water supply scheme Ghar Bodhal in Tehsil Palampur Distt Kangra H P,SH Construction of reinforcement cement concrete Over head storage tank of 40000 litre 75000 litre 45000 litre capacity with 10 metre staging height Underground storage tank of 120000 litre capacity,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,25-Sep-2021 06:00 PM,NA ,120.0,No ,No,Online,04-Oct-2021 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Palampur,Irrigation and Public Health,HP",PALAMPUR,176061.0,2.0,"58,17,736",Himanshu Dewan,"4,934,750",Rejected-Finance,22-Feb-2023,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Palampur,Irrigation and Public Health,HP"
2021_HPIPH_54165_1,EE IPHD TSA EA I E Tender 5967 6017 Dated 30 11 20,Providing WSS Prabha Bharaduin in GP Charda in Tehsil Churah Distt Chamba HP SH CO RCC Nalla head weir excavation laying jointing testing of GI pipe 65 mm dia 95PERCENT butt welding and 5 percent Fully flanged From Node No 1 2,Providing WSS Prabha Bharaduin in GP Charda in Tehsil Churah Distt Chamba HP SH CO RCC Nalla head weir excavation laying jointing testing of GI pipe 65 mm dia 95PERCENT butt welding and 5 percent Fully flanged From Node No 1 2,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,01-Dec-2021 10:00 AM,NA ,120.0,No ,No,Both(Online/Offline),08-Dec-2021 11:00 AM,"HP Irrigation and Public Health||Chamba Circle,Irrigation and Public Health,HP",TISSA,176316.0,2.0,"13,59,698",Vijay Singh,"837,042",Rejected-Finance,17-Feb-2023,"HP Irrigation and Public Health||Chamba Circle,Irrigation and Public Health,HP"
2021_HPRID_48555_1,no PW-HPRIDCL/Dhalli Tunnel/2021 Dt 15.06.2021,Construction of the 2 lane Road Tunnel parallel to the Existing Dhalli Tunnel under the Shimla Smart City Mission on EPC mode,Please refer tender documents,Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,15-Jun-2021 03:00 PM,29-Jun-2021 11:00 AM ,120.0,No ,No,Offline,19-Jul-2021 03:30 PM,CE -cum- Project Director- HPRIDC,Shimla,171002.0,2.0,,Sai Engineering Foundation,"396,000,000",Rejected-Technical,09-Feb-2023,CE -cum- Project Director- HPRIDC
