Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_HPSEB_104253_1,HPSEBL/AED/NIT06/2025-26,"Tender for permanent restoration  repair of temporary restored repaired HT Lines at village Bania Devi and LT Line at village Ghanagughat damaged due to heavy Strom  Rainfall   on dated 17.04.2025 in E section Khali,","Tender for permanent restoration  repair of temporary restored repaired HT Lines at village Bania Devi and LT Line at village Ghanagughat damaged due to heavy Strom  Rainfall   on dated 17.04.2025 in E section Khali,",Works,Open Tender,Percentage,Electrical Works,No,No,,23-Apr-2025 02:00 PM,,180.0,No,No,Online,30-Apr-2025 11:45 AM,HPSEBL||CE(OP) South||SE(OP) Solan||Sr. Xen(E) Arki,"Electrical Division ,HPSEBLArki",173208.0,2.0,"1,72,700",,,,,HPSEBL||CE(OP) South||SE(OP) Solan||Sr. Xen(E) Arki
2024_PWD_86294_2,14397-14496 dated 13.02.2024,Construction of J/able road from Kilhore to Tiyula road Km 0/000 to 2/500SHF/C at RD 0/480 to 2/500,Construction of J/able road from Kilhore to Tiyula road Km 0/000 to 2/500SHF/C at RD 0/480 to 2/500,Works,Open Tender,Item Rate,Civil Works,No,No,,18-Feb-2024 10:00 AM,,75.0,No,No,Online,26-Feb-2024 12:00 PM,PWD,Bharmour,176315.0,2.0,"93,56,272",,,,,PWD
2025_HPSEB_100318_1,NIQ-130/2024-25,Procuremnet of RCC Pipe (Muffs) of size 2000mm long,"supply of RCC Pipe (Muffs) of size 2000mm long of various sub-divisions working under Operation Circle, HPSEBL, Bilaspur under CEOHZ, HPSEBL, Hamirpur",Goods,Single,Item Rate,Electrical Work/ Equipment,No,No,,20-Feb-2025 03:00 PM,,120.0,No,No,Not Applicable,28-Feb-2025 02:00 PM,HPSEBL||CE(OP) CZ Hamirpur,"CE(OP), Hamirpur Zone, Hamirpur",177001.0,1.0,"1,99,035",,,,,HPSEBL||CE(OP) CZ Hamirpur
2025_HPIPH_103651_1,575-625 dated 08.04.2025,Restoration of snow/rain damages to WSS Yangkirting in G.P. Kirting Distt. Lahaul  Spiti,"SH Providing, laying, jointing and testing of HDPE pipe of various dia  SDF 2024/ 64 Deposit Work.",Works,Open Tender,Item Rate,Civil Works,No,No,,09-Apr-2025 10:00 AM,,120.0,No,No,Both(Online/Offline),21-Apr-2025 11:40 AM,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Keylong,Irrigation and Public Health,HP",JSV Sub Division Udaipur,175142.0,2.0,"1,60,706",,,,,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Keylong,Irrigation and Public Health,HP"
2025_HPSEB_104583_1,HPSEBL/RELPHD/DB-10/ 2025-26-01,"Tender for Repair Overhauling alongwith replacement of defective damaged parts of 02 No 50 HP Submersible pump Flow more and Mody make for 3x42 MW Larji Power House under Resident Engineer Larji Power House Division HPSEBL, Thalout.","Tender for Repair Overhauling alongwith replacement of defective damaged parts of 02 No 50 HP Submersible pump Flow more and Mody make for 3x42 MW Larji Power House under Resident Engineer Larji Power House Division HPSEBL, Thalout.",Works,Open Tender,Percentage,Repair and Maintenance Works,No,No,,30-Apr-2025 02:00 PM,,180.0,No,No,Online,06-May-2025 03:00 PM,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Sarabai (Bhunter)||RE Larji PH, Thalout",Thalout,175121.0,2.0,"4,10,763",,,,,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Sarabai (Bhunter)||RE Larji PH, Thalout"
2025_HPSEB_104117_1,NIT-27/2025-26,"Repair and Restoration of LT line of 63KVA DTR Dhart, 63KVA Larikot, 25KVA Pechha and 100KVA Neoli damaged/washed due to heavy rainfall/snowfall on dated 28.02.2025 in (E) section Kharahal under ESD No. II, HPSEBL, Kullu","Repair and Restoration of LT line of 63KVA DTR Dhart, 63KVA Larikot, 25KVA Pechha and 100KVA Neoli damaged/washed due to heavy rainfall/snowfall on dated 28.02.2025 in (E) section Kharahal under ESD No. II, HPSEBL, Kullu",Works,Limited,Percentage,Electrical Works,No,No,,19-Apr-2025 05:30 PM,,180.0,No,No,Online,28-Apr-2025 11:00 AM,HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu,Kharahal,175101.0,2.0,"80,189",,,,,HPSEBL||CE(OP) CZ Mandi||SE(OP) Kullu||Sr. Xen (E) Kullu
2025_PWD_98823_1,PW/KD/TA/2024-25-13541-50 Dated 24.01.2025,Special repair of  Distt. Ayurvedic Hospital Kullu (SH Painting and Distempering in inner and outer side of building and repair of plaster in  washroom side wall inner and outer etc.).,Special repair of  Distt. Ayurvedic Hospital Kullu (SH Painting and Distempering in inner and outer side of building and repair of plaster in  washroom side wall inner and outer etc.).,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,,28-Jan-2025 10:00 AM,,60.0,No,No,Online,05-Feb-2025 10:30 AM,PWD,kullu,175101.0,2.0,"10,26,652",,,,,PWD
2025_PWD_100734_1,PW-JND-B and R-EA-I-NIT- 2522-71 dated 22/02/2025,Periodical Maintenance of Joginder Nagar Sarkaghat Ghumarwin Road HP0801MDR07928107 under Annual Maintenance Plan 2025-26 Major District Road,"Providing and laying built-up spray grout, Tack Coat, Bituminous Concrete 25mm thick and Thermoplastic Strip in Km. 13/0 to 14/0 and 18/0 to 19/0)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,,27-Feb-2025 10:00 AM,,75.0,No,No,Online,07-Mar-2025 11:30 AM,PWD,Makreri,175015.0,2.0,"37,94,165",,,,,PWD
2025_PWD_99708_1,12622-24,Restoration of rain damages on link road Kohani Khad bridge to Barot Bawari,C/o R/Wall in PCC,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,10-Feb-2025 03:00 PM,,90.0,No,No,Online,17-Feb-2025 12:30 PM,PWD,Sarkaghat,175024.0,2.0,"1,48,258",,,,,PWD
2025_PWD_100981_7,9227-9300 dated 28.02.2025,Annual Maintenance Plan (AMP) for the year 2025-26 Link Road to Lunj to Kallar Dadoli Kourian)(Link road Lunj to Kallar via Kaplal Kaurian) (Package No. HP-04-36) R. No. HP-0406VR0078)(PMGSY Road),(SH- P/L 25mm thick Bituminous Concrete with Paver finisher in km. 1/000 to 2/000)(PMGSY Road),Works,Open Tender,Percentage,Civil Works - Roads,No,No,,06-Mar-2025 10:00 AM,,75.0,No,No,Online,13-Mar-2025 11:30 AM,PWD,Kangra,176001.0,2.0,"11,17,857",,,,,PWD
2025_DFHW_98771_1,HFW-SML/SMS/DDUZH/Tender -2025-11781 dt 27-01-2025,"SANITATION SERVICES for the O/o Sr. Medical Superintendent, Deen Dayal Upadhayay Zonal Hospital Shimla","SANITATION SERVICES for the O/o Sr. Medical Superintendent, Deen Dayal Upadhayay Zonal Hospital Shimla",Services,Open Tender,Item Rate,Miscellaneous Services,No,No,,27-Jan-2025 06:00 PM,29-Jan-2025 12:30 PM,180.0,No,No,Both(Online/Offline),22-Feb-2025 03:00 PM,Department of Health and Family Welfare||Directorate of Health and Family Welfare||MS ZH SHIMLA,As Per Tender Document,171001.0,2.0,,,,,,Department of Health and Family Welfare||Directorate of Health and Family Welfare||MS ZH SHIMLA
2024_HPIPH_88318_1,JS-HMR-CB-Misc.Agr/2022-23,Augmentation of LWSS Jhathiana Ghirthan in Tehsil and Distt. Hamirpur  HP,Sub Head  Providing and laying Rising main GMSERW 65mm dia pipe percolation well to main storage tank at Village Tikker and Supply and errection of Submersible pumping machinery,Works,Open Tender,Item Rate,Civil Works,No,No,,12-Mar-2024 05:00 PM,,120.0,No,No,Both(Online/Offline),21-Mar-2024 11:30 AM,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Hamirpur,Irrigation and Public Health,HP",Executive Engineer JSV Division Hamirpur,177001.0,2.0,"65,09,754",,,,,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Hamirpur,Irrigation and Public Health,HP"
