Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_BoTC_8266_1,TN-307/2,Construction of RCC Bridge on Uparcharia to Harimandir road at village Barbhera,Construction of RCC Bridge on Uparcharia to Harimandir road at village Barbhera,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Aug-2018 05:00 PM,NA ,180.0,No ,No,Offline,01-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"49,99,869",Rangja Khr. Basumatary,4999000.0,Rejected-AOC,24-Sep-2018,AOC,Bodoland Territorial Council||PWD-BTC
2018_GMC_4952_68,GER/CE/1307/18/9,"Cleaning, desilting and maintenance of all city drains in Guwahati city for the year 2018-20 Package No. C and D/D-VI/A","Cleaning, desilting and maintenance of all city drains in Guwahati city for the year 2018-20 Package No. C and D/D-VI/A",Works,Open Tender,Lump-sum,Civil Works - Others,No,No,NA ,24-Jan-2018 04:00 PM,NA ,999.0,No ,No,Offline,02-Feb-2018 02:00 PM,Guwahati Municipal Corporation,"Guwahati, GMC, Div-VI",781001.0,3.0,"1,58,24,000",SRI ZEETENDRA SALAI,12900000.0,Rejected-AOC,27-Mar-2018,AOC,Guwahati Municipal Corporation
2018_HE_7607_1,PC3/TENDER(RUSA)/2018/147,"Construction of First and Second Floor of Academic Building of Swahid Peoli Phukan College, Namti, Sivasagar.","Construction of First and Second Floor of Academic Building of Swahid Peoli Phukan College, Namti, Sivasagar.",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,15-Jun-2018 10:00 AM,NA ,90.0,No ,No,Offline,23-Jun-2018 10:00 AM,Department of Higher Education||Directorate of Higher Education||Swahid Peoli Phukan College,"Swahid Peoli Phukan College,Sivasagar, Assam",785684.0,2.0,"68,61,182",M/S MADHURJYA DUTTA,6175064.0,Rejected-Technical,01-Sep-2018,AOC,Department of Higher Education||Directorate of Higher Education||Swahid Peoli Phukan College
2017_ASDMA_4327_1,ASDMA.43/2016/199,"RFP on Design,Development and Maintenaince of Web based MIS for ASDMA","RFP on Design,Development and Maintenaince of Web based MIS for ASDMA",Services,Open Tender,Works,Information Technology,No,No,NA ,14-Dec-2017 10:00 AM,28-Dec-2017 03:00 PM ,180.0,No ,No,Offline,19-Jan-2018 11:00 AM,Assam State Disaster Management Authority||Head Offcie - ASDMA,ASDMA Assam Secreteriat Dispur,781006.0,3.0,0.0,Bloom Electronics (P) Ltd,,Not Admitted-Fee,,AOC,Assam State Disaster Management Authority||Head Offcie - ASDMA
2018_PWD_4829_1,NIT/EZ/DRRD/SOPDG/94/2017/02,S.O.P.D.G./2017-18/ Dibrugarh,"Construction of Road from D.R.T. Road to Proposed Cultural Center at Bindhakata Muluk Gaon (Ch. 0.00 m to 410.00 m),under S.O.P.D.G. for the Year 2017-18, under PWD, Dibrugarh Rural Road Division, Dibrugarh",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2018 11:00 AM,NA ,90.0,No ,No,Offline,19-Jan-2018 11:00 AM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"47,60,000",Niranjan Saikia,4759991.0,Accepted-AOC,06-Sep-2018,AOC,Public Works Roads Department
2018_HE_8238_1,BAC/RUSA/2018/2_Bhawanipur Anchalik College,"Construction of RCC Building for Class Rooms at Ground Floor at Bhawanipur Anchalik College, Bhawanipur, District Barpeta,Assam under RUSA Grant","Construction of new facilities,renovation_upgradation of existing facilities and new equipments Construction of RCC Building for Class Rooms at Ground Floor at Bhawanipur Anchalik College, Bhawanipur, District Barpeta,Assam under RUSA Grant",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Aug-2018 11:00 AM,18-Aug-2018 11:00 AM ,180.0,No ,No,Offline,21-Aug-2018 03:30 PM,Department of Higher Education||Directorate of Higher Education||Bhawanipur Anchalik College,Barpeta,781352.0,2.0,"65,92,656",DIPAK DAS,6263023.0,Accepted-AOC,14-Sep-2018,AOC,Department of Higher Education||Directorate of Higher Education||Bhawanipur Anchalik College
2017_ASDMA_4671_1,RGR/ASDMA/13/2017/57,Supply Installation and Commissiong of IT equipment with 5 years comprehensive onsite warranty,Supply Installation and Commissiong of IT equipment with 5 years comprehensive onsite warranty For Revenue Department,Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,28-Dec-2017 09:00 AM,17-Jan-2018 03:00 PM ,180.0,No ,No,Offline,09-Feb-2018 03:30 PM,Assam State Disaster Management Authority||Head Offcie - ASDMA,Guwahati,781006.0,3.0,0.0,BMG Informatics Pvt Ltd,1507520.0,Accepted-AOC,21-Sep-2018,AOC,Assam State Disaster Management Authority||Head Offcie - ASDMA
2017_PWD_3953_1,NIT/EZ/TRRD/OIL/89/2016-17,"Strengthening of Road from Gelapukhuri to Limbuguri via Gottong Gaon with Paved Shoulder L- 3.20 Km under Oil Deposit Fund for the year 2015-16 under PWD tinsukia Rural Road Division,Tinsukia",Strengthening of Road with Paved Shoulder and Construction of CD works,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,18-Nov-2017 04:00 PM,NA ,180.0,No ,No,Offline,28-Nov-2017 11:00 AM,Public Works Roads Department,Gelapukhuri-Gottong Gaon -Limbuguri,786125.0,2.0,"1,73,00,000",Ram Swarup Yadav,17154086.0,Accepted-AOC,05-Sep-2018,AOC,Public Works Roads Department
2018_HE_8294_1,DDC/RUSA-3/T-Q/2018-19/03,CONSTRUCTION OF BOYS HOSTEL AT DOOM DOOMA COLLEGE,CONSTRUCTION OF BOYS HOSTEL AT DOOM DOOMA COLLEGE UNDER RUSA GRANT,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,22-Aug-2018 09:00 AM,NA ,6.0,No ,No,Offline,27-Aug-2018 02:00 PM,Department of Higher Education||Directorate of Higher Education||Doom Dooma College,"DOOM DOOMA COLLEGE , P.O. RUPAI SIDING",786153.0,2.0,"58,75,500",BIMAL DEORI,5692838.82,Not Admitted-Fee/PreQual/Technical,06-Sep-2018,AOC,Department of Higher Education||Directorate of Higher Education||Doom Dooma College
2018_PWD_6027_1,NIT/EZ/SRRD/SOPDG/101/2018/03,"Package No.ACE/EZ/ARRSD/2018/SIV/02 under S.O.P.D.(G) for2017-18under PWD, Sivasagar Rural Road Division, Sivasagar Amguri LAC","Improvement of U/M Phukanar Ali (L-2.00 km) (Ch.0.00 m to Ch. 2000.00 m)under S. O. P. D. (G) for the Year 2017-18 under PWD, Sivasagar Rural Road Division, Sivasagar Amguri LAC. Package No. ACE/EZ/ARRSD/2018/SIV/02",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Feb-2018 11:00 AM,NA ,90.0,No ,No,Offline,13-Mar-2018 11:00 AM,Public Works Roads Department,Amguri,785684.0,2.0,"1,50,40,500",SK JUEL ALI,15025552.0,Rejected-AOC,06-Sep-2018,AOC,Public Works Roads Department
