Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2019_PWD_31154_1,PWD Division Bhawarna,"Construction of Additional accommodation of Govt. School at Nanoun in Tehsil Palampur, Distt. Kangra (H.P.)",Construction of building portion including water harvesting system,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,29-Aug-2019 11:30 AM,NA ,120.0,No ,No,Offline,12-Sep-2019 11:00 AM,PWD,Bhawarna,176061.0,2.0,"52,38,863",Suraj Parkash Aggarwal,"5,946,851",Rejected-AOC,01-Feb-2021,PWD
2020_HPIPH_40425_1,NO.EE-JSD-BAGGI/2020- 10184-10233 DATED 7/9/2020,PROVIDING SEWERAGE SCHEME TO REWALSAR TOWN,AS PER BOQ,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Sep-2020 06:00 PM,NA ,120.0,No ,No,Both(Online/Offline),25-Sep-2020 11:30 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Baggi,Irrigation and Public Health,HP",BAGGI,175027.0,2.0,"3,01,54,977",Tek Singh Raghav,"34,351,861",Not Admitted-Fee/PreQual/Technical,05-Feb-2022,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Baggi,Irrigation and Public Health,HP"
2020_HPIPH_40588_1,NO.-EE-JSD-BAGGI/2020- 10747-97 DATED 11/9/2020,"PLWSS REWALSAR TOWN-2,69,83,351",AS PER BOQ,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,11-Sep-2020 04:00 PM,NA ,120.0,No ,No,Both(Online/Offline),25-Sep-2020 11:30 AM,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Baggi,Irrigation and Public Health,HP",BAGGI,175027.0,2.0,"2,69,83,351",competent associates,"20,647,486",Rejected-Finance,05-Feb-2022,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Baggi,Irrigation and Public Health,HP"
2020_PWD_41248_2,TA-6806-6905dt-15-9-2020,"Construction of link road from Dev Ka More to Harijan Basti Bobri Khodri Km 0/0 to 6/0 in District Sirmour HP ( SH- Formation Cutting 5/7 Mtrs wide road , Cross-Drainage and P/L Soling in Km 0/0 to 6/0)","Construction of link road from Dev Ka More to Harijan Basti Bobri Khodri Km 0/0 to 6/0 in District Sirmour HP ( SH- Formation Cutting 5/7 Mtrs wide road , Cross-Drainage and P/L Soling in Km 0/0 to 6/0)",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,01-Oct-2020 05:00 PM,NA ,120.0,No ,No,Online,15-Oct-2020 12:30 PM,PWD,Shillai,173027.0,2.0,"12,64,891",Anil Kumar,"1,462,951",Rejected-Technical,22-Feb-2022,PWD
2020_UDDHP_39033_3,MCU/E-TENDER/2020/144-1449 DATED 16/07/2020,Extension of street and drain from h/o Madhu Saini and towards h/o Hari Pal Saini W.no. 1 MC Una.,Extension of street and drain from h/o Madhu Saini and towards h/o Hari Pal Saini W.no. 1 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no.1,174303.0,2.0,"6,61,932",MANI GOVT. CONTRACTOR,"1,053,352",Rejected-Finance,06-Oct-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_16,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,Provision of underground drainage to the street from h/o Sh S.K. Dhiman and towards Una Pirnigaha road Malahat Nagar w.no. 4 MC Una.,Provision of underground drainage to the street from h/o Sh S.K. Dhiman and towards Una Pirnigaha road Malahat Nagar w.no. 4 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 4,174303.0,2.0,"2,08,624",Varun Puri govt. Contractor,"315,238",Rejected-Finance,06-Oct-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_20,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,Improvement of drain from Geeta Mandir street and towards Jawahar Singh Danga w.no. 7 MC Una.,Improvement of drain from Geeta Mandir street and towards Jawahar Singh Danga w.no. 7 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 7,174303.0,2.0,"2,87,429",Ramneek Puri,"287,249",Rejected-Finance,19-Oct-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_4,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,c/o street from MC street towards h/o Harvinder Patwari Moh. Govind Nagar W.no. 1 MC Una.,c/o street from MC street towards h/o Harvinder Patwari Moh. Govind Nagar W.no. 1 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 1,174303.0,2.0,"4,17,113",MANI GOVT. CONTRACTOR,"635,838",Accepted-AOC,30-Sep-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_6,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,Improvement of drain from Distt. Library to Town Hall w.no. 2 MC Una.,Improvement of drain from Distt. Library to Town Hall w.no. 2 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 2,174303.0,2.0,"4,22,920",gagan ohri,"589,988",Accepted-AOC,06-Oct-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_7,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,Provision of underground drainage to the street from Una Nangal road culvert towards D/S Moh. Govind Nagar W.no. 3 MC Una.,Provision of underground drainage to the street from Una Nangal road culvert towards D/S Moh. Govind Nagar W.no. 3 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 3,174303.0,2.0,"3,83,239",MANI GOVT. CONTRACTOR,"136,238",Accepted-AOC,30-Sep-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_8,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,Improvement of drain near shop of Nathu and provision of underground drainage to the street from Children Valley School towards h/o Jaila Moh. Galua W.no. 3 MC Una.,Improvement of drain near shop of Nathu and provision of underground drainage to the street from Children Valley School towards h/o Jaila Moh. Galua W.no. 3 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 3,174303.0,2.0,"3,25,702",M/S ESS Kay Engg Works,"438,292",Accepted-AOC,29-Sep-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39039_9,MCU/E-TENDER/2020/1444-1449 DATED 16/07/2020,c/o street from Nanaksar Gurudwara and up to Gurudawara sant Bori wale W.no. 3 MC Una.,c/o street from Nanaksar Gurudwara and up to Gurudawara sant Bori wale W.no. 3 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,05-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,ward no. 3,174303.0,2.0,"3,40,800",MANI GOVT. CONTRACTOR,"556,920",Rejected-Finance,30-Sep-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
2020_UDDHP_39092_14,MCU/E-TENDER/2020/1539-1544 DATED 18.07.2020,Provision of pavers to the street from Una Santokhgarh road Jn near Rakesh chakki and towards Moh. Behli w.no. 10 MC Una.,Provision of pavers to the street from Una Santokhgarh road Jn near Rakesh chakki and towards Moh. Behli w.no. 10 MC Una.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,21-Jul-2020 09:00 AM,NA ,90.0,No ,No,Offline,07-Aug-2020 01:00 PM,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP,Ward No. 10,174303.0,2.0,"6,34,885",Ashwani Kumar,"1,056,200",Not Admitted-Fee/PreQual/Technical,06-Oct-2020,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Una - UDDHP
