Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_PWBNH_8001_1,SE/BII/Tech/CS/122_Saraighat College,"Construction of New R.C.C. Academic Building (G 1 Storied provision) at Saraighat College, Changsari, Kamrup under RUSA Grant (Ground Floor Part only)","Construction of New R.C.C. Academic Building (G 1 Storied provision) at Saraighat College, Changsari, Kamrup under RUSA Grant (Ground Floor Part only)",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,27-Jul-2018 12:00 PM,30-Jul-2018 12:00 PM ,180.0,No ,No,Offline,02-Aug-2018 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Saraighat College, Changsari, Kamrup",781101.0,2.0,"65,03,759",Abul Hussain Choudhury,5398119.0,Rejected-AOC,08-Oct-2018,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2018_ASDMA_7952_1,ASDMA.27/2018/37,Supply Installation and Commissioning of 2x10 True Online UPS with Inbuilt Isolation Transformer and 120 minutes Battery Back Up Time with 5 years Comprehensive Onsite Warranty,Supply Installation and Commissioning of 2x10 True Online UPS with Inbuilt Isolation Transformer and 120 minutes Battery Back Up Time with 5 years Comprehensive Onsite Warranty,Goods,Open Tender,Supply,Electrical Work/ Equipment,No,No,NA ,23-Jul-2018 09:00 AM,02-Aug-2018 03:00 PM ,180.0,No ,No,Offline,14-Aug-2018 03:00 PM,Assam State Disaster Management Authority||Head Offcie - ASDMA,"SEOC, ASDMA, Janata Bhawan, Dispur",781006.0,3.0,"1,000",DS SYSTEMS PVT LTD,701482.0,Rejected-AOC,09-Oct-2018,AOC,Assam State Disaster Management Authority||Head Offcie - ASDMA
2018_BoTC_8486_1,TN-109/5,Repairing and Renovation of D.T.O.Office Kokrajhar including site development under Kokrajhar District.,Repairing and Renovation of D.T.O.Office Kokrajhar including site development under Kokrajhar District.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Sep-2018 03:00 PM,NA ,180.0,No ,No,Offline,25-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"40,78,918",MRINAL DAS,4078914.0,Rejected-AOC,31-Oct-2018,AOC,Bodoland Territorial Council||PWD-BTC
2018_BoTC_8492_1,TN-109/6,"Construction of Additional Class Room Building at Mazbat Collage, Udalguri under SCA to TSP sanctioned by GoI, Minstry of Tribal Affairs during the year 2016-17 and to be implemented during the year 2017-18.","Construction of Additional Class Room Building at Mazbat Collage, Udalguri under SCA to TSP sanctioned by GoI, Minstry of Tribal Affairs during the year 2016-17 and to be implemented during the year 2017-18.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Sep-2018 03:00 PM,NA ,180.0,No ,No,Offline,25-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Udalguri,784509.0,2.0,"46,21,524",SRI BICHITRA BASUMATARY,4944501.0,Rejected-AOC,31-Oct-2018,AOC,Bodoland Territorial Council||PWD-BTC
2018_BoTC_8483_1,TN-109/3,"Construction of proposed D.C. Residence at Kokrajhar including brick boundary wall, Car Parking, Security Barrack at Kokrajhar.","Construction of proposed D.C. Residence at Kokrajhar including brick boundary wall, Car Parking, Security Barrack at Kokrajhar.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Sep-2018 03:00 PM,NA ,180.0,No ,No,Offline,25-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"69,98,423",RAKESH DEY,7527502.0,Rejected-AOC,31-Oct-2018,AOC,Bodoland Territorial Council||PWD-BTC
2018_BoTC_8479_1,TN-109/2,Repairing and Renovation of existing S.D.J.M. Court Building including construction one litigant shed with drinking water facility at S.D.J.M Court complex Bijni.,Repairing and Renovation of existing S.D.J.M. Court Building including construction one litigant shed with drinking water facility at S.D.J.M Court complex Bijni.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Sep-2018 03:00 PM,NA ,180.0,No ,No,Offline,25-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Bijni,783390.0,2.0,"27,01,776",CHENTU CHAKLADER,,Rejected-AOC,31-Oct-2018,AOC,Bodoland Territorial Council||PWD-BTC
2018_ICD_8701_1,APL/PROJ/F-II/T-2/2018/1206,"Supply, Installation, Fixing, Testing and Commissioning of Panel Board","Supply, Installation, Fixing, Testing and Commissioning of Panel Board for residential power supply of the 200 TPD Formaldehyde plant at Boitamari.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,22-Sep-2018 09:00 AM,NA ,90.0,No ,No,Offline,06-Oct-2018 10:00 AM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"Boitamari, Bongaigaon",783389.0,2.0,0.0,D J ENGINEERING,808800.0,Accepted-AOC,16-Oct-2018,AOC,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2018_ICD_8197_1,APL/MM/043/PP/18-19/897,Hydrochloric Acid,Procurement of Hydrochloric Acid,Goods,Limited,Item Wise,Supply of Materials,No,No,NA ,13-Aug-2018 10:00 AM,NA ,180.0,No ,No,Offline,04-Sep-2018 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,Namrup,786623.0,2.0,"5,01,600",AVM SALES CORPORATION,597552.0,Rejected-Finance,23-Oct-2018,AOC,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2018_PWBNH_8204_1,SE/TB/TEN/19/2018-19 2343_Bhalukpung,"Implementation of scheme under State Specific Fund for up gradation of BOP and strengthening of road communication,2015-16 at Bhalukpung.","Implementation of scheme under State Specific Fund for up gradation of BOP and strengthening of road communication,2015-16 at Bhalukpung.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Aug-2018 11:00 AM,16-Aug-2018 12:00 PM ,180.0,No ,No,Offline,21-Aug-2018 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH,Bhalukpung,790114.0,2.0,"68,83,430",SRI BICHITRA BASUMATARY,6745756.0,Accepted-AOC,05-Oct-2018,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH
2018_BoTC_8484_1,TN-109/4,"Construction of Additional Class Room for infrastructure Development of Amlaiguri M.E. School in Kokrajhar District under Untied Fund (State Specific Scheme), 2017-18","Construction of Additional Class Room for infrastructure Development of Amlaiguri M.E. School in Kokrajhar District under Untied Fund (State Specific Scheme), 2017-18",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Sep-2018 03:00 PM,NA ,180.0,No ,No,Offline,25-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"32,47,767",DHARAMSING NARZARY,3472793.0,Rejected-AOC,31-Oct-2018,AOC,Bodoland Territorial Council||PWD-BTC
