Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2017_ID_1609_1,NIT_NO_03_AIBP_2016_17,Chandra FIS Construction of Brick canals including aqueduct under AIBP 2012_13,Construction_of_aqueduct_at_ch_1050m_of_left_bank_main_canal,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Jan-2017 10:00 AM,NA ,180.0,No ,No,Offline,07-Feb-2017 03:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,Guwahati,781381.0,2.0,"98,61,000",ORIENTAL ENGINEERS,8367000.0,Rejected-Finance,02-Jun-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2017_DoWR_1942_1,PGP/SDRF/2016-17/1,I.M to protect Dakhala area,Immediate measures to protect Dakhala area from the erosion of river Brahmaputra under SDRF for 2016-17,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Mar-2017 06:00 PM,NA ,180.0,No ,No,Offline,27-Mar-2017 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Mirza,781125.0,3.0,"1,98,41,689",INDRANIL CHOUDHURY,17857521.0,Not Admitted-Fee,15-Jun-2017,AOC,Department of Water Resources||Chief Engineer - DoWR
2017_BTCWR_2443_1,Adl.CE/KZ/WR/E- Tender/Acctt/104/1018 Dt.07/06/17,AE measures to protect 13th Km L-B embankment of river Puthimari and repairing of existing protection work under BTC plan for 2016-17,AE measures to protect 13th Km L-B embankment of river Puthimari and repairing of existing protection work under BTC plan for 2016-17,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jun-2017 03:00 PM,NA ,180.0,No ,No,Offline,24-Jun-2017 03:30 PM,Bodoland Territorial Council-WRD,"Goreswar, Baksa",783166.0,2.0,"44,80,000",ASHOK KUMAR BASUMATARY,4439984.0,Not Admitted-Fee/PreQual/Technical,30-Jun-2017,AOC,Bodoland Territorial Council-WRD
2016_BTCWR_1465_3,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package3",Works,Open Tender,Works,Civil Works,No,No,NA ,28-Dec-2016 06:00 PM,NA ,180.0,No ,No,Offline,11-Jan-2017 03:00 PM,Bodoland Territorial Council-WRD,MAORIAGAON,783385.0,3.0,"76,47,143",JACOB NARZARY,7621162.0,Accepted-AOC,09-Jun-2017,AOC,Bodoland Territorial Council-WRD
2017_BTCWR_2416_1,Addl.CE/KZ/WR/E- Tender/Acctt/104/1011 Dt.05/06/17,A/E MEASURES TO PROTECT B/B OF RIVER MORA PAGLADIA AT VILLAGE BADULIPARA (PRO-SILTATION MEASURES),A/E MEASURES TO PROTECT B/B OF RIVER MORA PAGLADIA AT VILLAGE BADULIPARA (PRO-SILTATION MEASURES),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Jun-2017 02:00 PM,NA ,180.0,No ,No,Offline,22-Jun-2017 03:30 PM,Bodoland Territorial Council-WRD,"Badulipara Village, Baksa",781333.0,2.0,"24,80,000",SRI KULEN CH BORO,2469490.0,Rejected-AOC,30-Jun-2017,AOC,Bodoland Territorial Council-WRD
2017_BTCWR_2441_1,Adl.CE/KZ/WR/E- Tender/Acctt/104/1016 Dt.07/06/17,Erosion Protection of Chandana river at Chandana village under BTC Plan for 2016-17.,Erosion Protection of Chandana river at Chandana village under BTC Plan for 2016-17.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Jun-2017 06:45 PM,NA ,180.0,No ,No,Offline,24-Jun-2017 03:30 PM,Bodoland Territorial Council-WRD,Village Chandana,784510.0,2.0,"39,62,000",SONESWAR WARY,3961993.0,Accepted-AOC,30-Jun-2017,AOC,Bodoland Territorial Council-WRD
2017_ID_1610_1,NIT_NO_03_AIBP_2016_17,Kumarpith Gulipathar FIS Copnst of Brivk canals including aqueduct under AIBP 2012_13,Construction_of_left_bank_bricklined_main_canal_ch_0_to_1500,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Jan-2017 10:00 AM,NA ,180.0,No ,No,Offline,07-Feb-2017 03:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept,Guwahati,781380.0,2.0,"1,94,23,700",M/S LUHIT ENTERPRISE,17092800.0,Accepted-AOC,02-Jun-2017,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept
2016_BTCWR_1465_2,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package2",Works,Open Tender,Works,Civil Works,No,No,NA ,28-Dec-2016 06:00 PM,NA ,180.0,No ,No,Offline,11-Jan-2017 03:00 PM,Bodoland Territorial Council-WRD,MAORIAGAON,783385.0,3.0,"91,47,167",JACOB NARZARY,9145394.0,Accepted-AOC,09-Jun-2017,AOC,Bodoland Territorial Council-WRD
2016_BTCWR_1464_2,No. Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,PACKAGE-2,Constn. of embkt. and A/E measures on R/R of river Kanamakra at Meshgate under one time special assistance to Bodoland Territorial Council for the financial year 2015-16.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Dec-2016 06:00 PM,NA ,180.0,No ,No,Offline,11-Jan-2017 03:00 PM,Bodoland Territorial Council-WRD,Chirang,783385.0,3.0,"73,71,277",JACOB NARZARY,7369483.0,Accepted-AOC,09-Jun-2017,AOC,Bodoland Territorial Council-WRD
2016_BTCWR_1465_1,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package 1",Works,Open Tender,Works,Civil Works,No,No,NA ,28-Dec-2016 06:00 PM,NA ,180.0,No ,No,Offline,11-Jan-2017 03:00 PM,Bodoland Territorial Council-WRD,MAORIAGAON,783385.0,3.0,"1,52,45,278",JACOB NARZARY,15243749.0,Accepted-AOC,09-Jun-2017,AOC,Bodoland Territorial Council-WRD
