Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_PHED_8866_12,PHE_8_MM_2014_15_T_6617_23,Pkg 12 Design and Construction of GRP ESRs,Design and Construction of GRP ESRs of different capacity under NRDWP in Bothabari PWSS under Dhemaji PHE Div,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,04-Oct-2018 03:30 PM,NA ,90.0,No ,No,Offline,16-Nov-2018 02:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Dhemaji,787057.0,2.0,"24,95,000",D KUMAR AND COMPANY,2838963.0,Accepted-AOC,29-Mar-2019,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2018_BoTC_9270_1,TN-115/1,Improvement of Alomganj Debitola Tipkai Road (Ch.0.00m to 3340.00m) under SOPD for the year 2018-19.,Improvement of Alomganj Debitola Tipkai Road (Ch.0.00m to 3340.00m) under SOPD for the year 2018-19.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Nov-2018 03:00 PM,NA ,180.0,No ,No,Offline,28-Nov-2018 03:30 PM,Bodoland Territorial Council||PWD-BTC,Gauripur,783331.0,2.0,"51,58,149",Achinta Brahma,5841603.0,Rejected-Finance,01-Mar-2019,AOC,Bodoland Territorial Council||PWD-BTC
2018_PHED_10767_1,PHE_8_MM_2014_15_T_9896_901,Augmentation of Silchar Medical College WSS under SOPD ODS,Augmentation of Silchar Medical College Water Supply Scheme under Silchar PHE Div II under the programme SOPD ODS for the year 2017 18,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,29-Dec-2018 01:00 PM,NA ,90.0,No ,No,Offline,06-Feb-2019 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Silchar,788001.0,2.0,"8,20,29,326",GANGWAL ENGINEERING & CONSTRUCTION CO. PVT.LTD,81690206.0,Rejected-Technical,08-Mar-2019,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2018_BTC_7140_1,ACE29/TECH/MSLPR/PtI/16-17/209,Tender_No_32,Tender_No_32 Maintenance of Road from Daodhara to Doomni Road (Khanda Road) under Mukhya Mantri Path Nirman Aru Punarnirman Yojana (ARMF) for the year 2016-17.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-May-2018 06:00 PM,NA ,180.0,No ,No,Offline,19-May-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"1,07,99,378",DINA NATH BASUMATARY,10799377.16,Rejected-AOC,29-Mar-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2018_PWD_9906_1,ACE/EZ/SOPD/CHABUA/Bharalua,SOPD work for 2018-19,"Construction of Bharalua PWD Road to Jokaichuk Mudoigaon Namghar Ch. 0.00 m to Ch. 3450.00 m under PWD, Dibrugarh Rural Road Division-Chabua LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Nov-2018 11:00 AM,NA ,180.0,No ,No,Offline,27-Nov-2018 11:30 AM,Public Works Roads Department,Chabua,786184.0,2.0,"2,51,02,966",JEDEE ENTERPRISE,25097871.0,Rejected-AOC,04-Mar-2019,AOC,Public Works Roads Department
2018_BoTC_7897_1,DA/BTC/K/e-Tender/2018-19/05,Supply of Hybrid Maize Seeds,Supply of Hybrid Maize Seeds,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,14-Jul-2018 10:30 AM,NA ,180.0,No ,No,Offline,25-Jul-2018 01:00 PM,Bodoland Territorial Council||Agriculture-BTC,"Director of Agriculture, BTC, Kokrajhar",783370.0,2.0,"35,00,000",Anil Hardware and Nursery Enterprise,3499875.0,Accepted-AOC,13-Sep-2018,AOC,Bodoland Territorial Council||Agriculture-BTC
2018_BoTC_6643_1,TN-119/1,Construction of Academic Block for New DIET at Kajalgaon in Chirang District,Construction of Academic Block for New DIET at Kajalgaon in Chirang District,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Apr-2018 11:00 AM,NA ,180.0,No ,No,Offline,18-Apr-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kajalgaon,783385.0,2.0,"70,63,268",MANOJ KR. HARLALKA,7524719.0,Rejected-Finance,07-Mar-2019,AOC,Bodoland Territorial Council||PWD-BTC
2018_PHED_8725_20,PHE_8_MM_2014_15_T_6215_19,Pkg 20 Design and Construction of GRP ESR,Design and Construction of GRP ESR of Noon Nagar WSS under NRDWP in PHE Silchar Div I,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,26-Sep-2018 12:00 PM,NA ,60.0,No ,No,Offline,15-Nov-2018 02:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Silchar,788001.0,2.0,"33,01,920",D KUMAR AND COMPANY,3448800.0,Accepted-AOC,08-Mar-2019,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2019_ID_11358_1,NIT NO 04 (RIDF-XXIV NABARD) 2018-19 Dt.24.01.19,Ranisundari FIS Ph-I under RIDF-XXIV NABARD Constn of Afflux bund Approach Road Canal Lining Canal Regulator Culverts DS protection works etc under Kokrajhar Division Kokrajhar Group II,Constn of Afflux bund Approach Road Canal Lining Canal Regulator Culverts DS protection works etc,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Jan-2019 03:35 PM,NA ,180.0,No ,No,Offline,20-Feb-2019 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Kokrajhar,783370.0,2.0,"2,98,00,000",JACOB NARZARY,26605000.0,Accepted-AOC,11-Mar-2019,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2017_BoTC_4494_1,EE(Agri)/Koj/BTC/e- Tender/2017-18/1576dt.18/12/17,SUPPLY OF VST SHAKTI (130DI) POWER TILLER,"SUPPLY OF VST SHAKTI (130DI) POWER TILLER WITH ALL ACCESORRIES UNDER SOPD, 2017-18",Goods,Open Tender,Supply,Farm Machinery and Equipments,No,No,NA ,20-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,29-Dec-2017 02:00 PM,Bodoland Territorial Council||Agriculture-BTC,Kokrajhar,783370.0,2.0,"1,29,97,600",Astik Auto Enterprise,12864600.0,Not Admitted-Finance,11-Jan-2018,AOC,Bodoland Territorial Council||Agriculture-BTC
2018_PWD_9920_1,SENL/SOPD/2018-19/NAL-57,SENL/SOPD/2018-19/NAL-57,Improvement of Road from PNC road to Nalbari College,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Nov-2018 11:00 AM,NA ,180.0,No ,No,Offline,18-Dec-2018 11:00 AM,Public Works Roads Department,"S.E. PWD Nalbari Road Circle, Nalbari",781335.0,2.0,"1,40,00,000",Dhrubajyoti Dutta,13999660.0,Accepted-AOC,01-Feb-2019,AOC,Public Works Roads Department
2018_PHED_8725_28,PHE_8_MM_2014_15_T_6215_19,Pkg 28 Design and Construction of GRP ESR,Design and Construction of GRP ESR of Bhangarpar Bazar WSS under NRDWP in PHE Silchar Div I,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,26-Sep-2018 01:00 PM,NA ,60.0,No ,No,Offline,15-Nov-2018 02:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Silchar,788001.0,2.0,"22,93,000",D KUMAR AND COMPANY,2499370.0,Rejected-AOC,08-Mar-2019,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2018_DHTS_9252_1,ASOM/Engg-209/2018-19/116 dated.11th Nov.2018,Construction of Boundary Wall at Bhakatpara Muga Farm and Kahiboma Muga Farm (MSDP)for the year of 2018-19 under Assam Silk Outreach Mission for Augmentation of Muga Raw Silk under SOPD-ODS,Construction of Boundary Wall at Bhakatpara Muga Farm and Kahiboma Muga Farm (MSDP)for the year of 2018-19 under Assam Silk Outreach Mission for Augmentation of Muga Raw Silk under SOPD-ODS,Works,Open Tender,Percentage,Civil Works - Building,No,No,NA ,03-Nov-2018 10:00 AM,19-Nov-2018 02:00 PM ,180.0,No ,No,Offline,07-Dec-2018 02:30 PM,Department of Handloom Textile and Sericulture||Assam Silk Outreach Mission Society,Kamrup,781022.0,2.0,"1,11,80,000",Biren Deka,,Rejected-AOC,,AOC,Department of Handloom Textile and Sericulture||Assam Silk Outreach Mission Society
2018_BoTC_8311_1,TN-107/6 (Retender),Construction of Cover drain at Sukanjhora PHC under BTC in Kokrajhar District,Construction of Cover drain at Sukanjhora PHC under BTC in Kokrajhar District,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Aug-2018 04:30 PM,NA ,180.0,No ,No,Offline,07-Sep-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"31,09,773",Prabin Brahma,3109759.0,Rejected-Finance,01-Mar-2019,AOC,Bodoland Territorial Council||PWD-BTC
