Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2018_HPIPH_24955_1,10823-74 dated 27.11.2018,"Engineering, procurement, construction, testing, commissioning, trial run and operation and maintenance of various components of Parour Multi villages group piped water supply scheme for Part of Bhawarna Bhedu Mahadev Block Sullah Gharoon Multi vil","Engineering, procurement, construction, testing, commissioning, trial run and operation and maintenance of various components of Parour Multi villages group piped water supply scheme for Part of Bhawarna Bhedu Mahadev Block Sullah Gharoon Multi vil",Works,Open Tender,Lump-sum,Civil Works - Water Works,No,No,NA ,29-Nov-2018 05:00 PM,19-Dec-2018 11:35 AM ,180.0,No ,No,Online,31-Dec-2018 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP",Parour and Bhawarna,176107.0,3.0,"21,75,15,505",R K ENGINNERS SALES LTD,"270,777,796.5",Rejected-AOC,07-Mar-2020,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP"
2018_PWD_22949_1,PW/MED/TA /NIT/e-notice/18-19-3384-89 dt 31.07.18,Construction of 6 Nos Type III Quarters of Police Residential Colony 3rd Battalion at Pandoh District Mandi HP SH Providing EI therein,Construction of 6 Nos Type III Quarters of Police Residential Colony 3rd Battalion at Pandoh District Mandi HP SH Providing EI therein,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Aug-2018 04:00 PM,NA ,120.0,No ,No,Offline,27-Aug-2018 11:30 AM,PWD,Pandoh,175124.0,2.0,"7,31,367",BHARAT BHUSHAN,"715,660",Accepted-AOC,05-Mar-2020,PWD
2019_DMEHP_30922_1,SLBSGMCH/FORNSIC MEDICINE(15)/2019,E TENDER FOR PROCUREMENT OF M and E for the Department of Forensic Medicine,E TENDER FOR PROCUREMENT OF M and E for the Department of Forensic Medicine,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,16-Aug-2019 02:00 PM,19-Aug-2019 11:00 AM ,180.0,No ,No,Offline,07-Sep-2019 03:00 PM,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk,SLBSGMCH Mandi at Nerchowk HP,175008.0,2.0,"20,00,000",Pukhya Healthcare,"383,040",Rejected-Finance,19-Mar-2020,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk
2019_DMEHP_31704_1,SLBSGMCH/ORTHOPEDICS(35)/2019,e-tender for M and E of Ortho Depatment,e-tender for M and E of Ortho Depatment,Goods,Open Tender,Item Wise,Machineries,No,No,NA ,24-Sep-2019 09:00 AM,NA ,180.0,No ,No,Offline,14-Oct-2019 03:00 PM,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk,SLBSGMCH Mandi at NerChowk,175008.0,2.0,100.0,ACE SURGICALS,"4,938,567",Rejected-Technical,19-Mar-2020,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk
2019_FD_33314_2,02/201920,C/o Forest Guard Hut at Chanon,C/o Forest Guard Hut at Chanon in Tirthan Range under Seraj Forest Division,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Dec-2019 05:00 PM,NA ,120.0,No ,No,Offline,06-Jan-2020 12:00 PM,Himachal Pradesh Forest Department||Kullu - HPFD||Seraj Division - HPFD,Chanon,175123.0,2.0,"7,40,756",sukh dayal,"930,945",Accepted-AOC,17-Jan-2020,Himachal Pradesh Forest Department||Kullu - HPFD||Seraj Division - HPFD
2019_FSLHP_31374_4,DFS (Plan/Mod/Nirbhaya-Equip)/2019 - 5458,Perpetual License of DVR Examiner,Perpetual License of DVR Examiner,Goods,Open Tender,Item Rate,Computer- S/W,Yes,No,NA ,09-Sep-2019 10:00 AM,NA ,365.0,No ,No,Offline,04-Oct-2019 02:00 PM,Directorate of Forensics Services Himachal Pradesh,DFS HP Shimla Hills Junga HP,171218.0,2.0,1.0,3rd Eye Techno Solutions Pvt Ltd,"736,322",Rejected-AOC,26-Mar-2020,Directorate of Forensics Services Himachal Pradesh
2019_FSLHP_31374_5,DFS (Plan/Mod/Nirbhaya-Equip)/2019 - 5458,Renewal of License of XRY Logical Physical Cloud Camera,Renewal of License of XRY Logical Physical Cloud Camera,Goods,Open Tender,Item Rate,Computer- S/W,Yes,No,NA ,09-Sep-2019 10:00 AM,NA ,365.0,No ,No,Offline,04-Oct-2019 02:00 PM,Directorate of Forensics Services Himachal Pradesh,DFS HP Shimla Hills Junga HP,171218.0,2.0,1.0,3rd Eye Techno Solutions Pvt Ltd,"1,025,000",Rejected-AOC,26-Mar-2020,Directorate of Forensics Services Himachal Pradesh
2019_FSLHP_31377_4,DFS (Plan/Mod/Nirbhaya-Equip)/2019 - 5458,Procurement of Stereo Zoom Microscope,Procurement of Stereo Zoom Microscope,Goods,Open Tender,Fixed-rate,Laboratory and scientific equipment,No,No,NA ,09-Sep-2019 10:00 AM,NA ,365.0,No ,No,Offline,04-Oct-2019 02:00 PM,Directorate of Forensics Services Himachal Pradesh,DFS HP Shimla Hills Junga HP,171218.0,2.0,1.0,Brightway Agencies,"330,000",Rejected-AOC,26-Mar-2020,Directorate of Forensics Services Himachal Pradesh
2019_FSLHP_31377_5,DFS (Plan/Mod/Nirbhaya-Equip)/2019 - 5458,Procurement of Cynoacrylate Fuming Chamber,Procurement of Cynoacrylate Fuming Chamber,Goods,Open Tender,Fixed-rate,Laboratory and scientific equipment,No,No,NA ,09-Sep-2019 10:00 AM,NA ,365.0,No ,No,Offline,04-Oct-2019 02:00 PM,Directorate of Forensics Services Himachal Pradesh,DFS HP Shimla Hills Junga HP,171218.0,2.0,1.0,Dolphin Instruments,"1,300,000",Rejected-AOC,05-Nov-2019,Directorate of Forensics Services Himachal Pradesh
2019_FSLHP_32976_3,DFS (Plan/Nirbhaya-Equip)/2019 - 6891,Procurement of ED-XRF,Procurement of ED-XRF,Goods,Open Tender,Item Rate,Laboratory and scientific equipment,Yes,No,NA ,29-Nov-2019 10:00 AM,NA ,365.0,No ,No,Offline,19-Dec-2019 02:30 PM,Directorate of Forensics Services Himachal Pradesh,DFS HP Shimla Hills Junga HP,171218.0,2.0,1.0,Brightway Agencies,"4,975,000",Accepted-AOC,26-Mar-2020,Directorate of Forensics Services Himachal Pradesh
